Device number: 1510507,,,,,,,,,,,,,,,,,,,,,,,
Name,#1,#2,#3,#4,#5,#6,#7,#8,#9,#10,#11,#12,#13,#14,#15,#16,#17,#18,#19,#20,#21,#22,#23
CCT [K],1575,1699,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,,,,,,,,,,,,,,,,,,,,,,,
Chrom. Coord. (CIE1931 2°),,,,,,,,,,,,,,,,,,,,,,,
x,0.2082,0.5246,0.3749,0.6942,0.694,0.6943,0.6945,0.694,0.6944,0.6943,0.6938,0.6944,0.6943,0.6943,0.6942,0.6937,0.6943,0.6944,0.694,0.6942,0.6941,0.6944,0.6943
y,0.081,0.3592,0.5367,0.3055,0.3057,0.3055,0.3054,0.3058,0.3054,0.3056,0.3059,0.3055,0.3055,0.3055,0.3057,0.3057,0.3055,0.3055,0.3055,0.3056,0.3057,0.3054,0.3056
,,,,,,,,,,,,,,,,,,,,,,,
ipRGC-Influenced Responses to Light,,,,,,,,,,,,,,,,,,,,,,,
Lsc [W/(sr*sqm)],6.47E-07,6.19E-08,3.64E-07,7.30E-07,3.33E-06,1.90E-07,9.26E-08,1.71E-06,4.46E-08,1.41E-07,3.09E-06,4.27E-07,2.41E-07,2.55E-06,6.20E-07,3.00E-05,4.50E-07,2.54E-07,3.63E-05,4.66E-06,2.46E-06,1.94E-07,1.55E-07
Lmc [W/(sr*sqm)],1.73E-07,2.28E-07,4.64E-06,8.14E-04,2.13E-03,2.76E-03,3.42E-03,4.14E-03,4.76E-03,5.49E-03,6.24E-03,6.85E-03,7.52E-03,8.23E-03,8.94E-03,9.67E-03,1.03E-02,1.09E-02,1.17E-02,1.23E-02,1.30E-02,1.35E-02,1.35E-02
Llc [W/(sr*sqm)],1.81E-07,4.14E-07,5.21E-06,4.20E-03,1.10E-02,1.43E-02,1.77E-02,2.13E-02,2.46E-02,2.84E-02,3.20E-02,3.54E-02,3.88E-02,4.25E-02,4.61E-02,4.97E-02,5.30E-02,5.64E-02,6.02E-02,6.36E-02,6.70E-02,7.00E-02,6.99E-02
Lrh [W/(sr*sqm)],3.06E-07,1.73E-07,3.05E-06,6.51E-05,1.68E-04,2.07E-04,2.54E-04,3.21E-04,3.53E-04,4.09E-04,5.02E-04,5.11E-04,5.60E-04,6.22E-04,6.83E-04,7.62E-04,7.63E-04,8.11E-04,8.90E-04,9.31E-04,9.98E-04,1.01E-03,1.01E-03
Lmel [W/(sr*sqm)],3.52E-07,1.51E-07,2.22E-06,1.27E-05,2.82E-05,2.88E-05,3.44E-05,5.07E-05,4.79E-05,5.56E-05,9.06E-05,7.06E-05,7.62E-05,9.23E-05,1.02E-04,1.33E-04,1.04E-04,1.10E-04,1.41E-04,1.37E-04,1.50E-04,1.36E-04,1.38E-04
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
Wavelength [nm],Le [W/(sr*sqm*nm)],Le [W/(sr*sqm*nm)],Le [W/(sr*sqm*nm)],Le [W/(sr*sqm*nm)],Le [W/(sr*sqm*nm)],Le [W/(sr*sqm*nm)],Le [W/(sr*sqm*nm)],Le [W/(sr*sqm*nm)],Le [W/(sr*sqm*nm)],Le [W/(sr*sqm*nm)],Le [W/(sr*sqm*nm)],Le [W/(sr*sqm*nm)],Le [W/(sr*sqm*nm)],Le [W/(sr*sqm*nm)],Le [W/(sr*sqm*nm)],Le [W/(sr*sqm*nm)],Le [W/(sr*sqm*nm)],Le [W/(sr*sqm*nm)],Le [W/(sr*sqm*nm)],Le [W/(sr*sqm*nm)],Le [W/(sr*sqm*nm)],Le [W/(sr*sqm*nm)],Le [W/(sr*sqm*nm)]
380,0.00E+00,0.00E+00,3.16E-08,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,1.28E-07,0.00E+00,0.00E+00,0.00E+00,0.00E+00
381,0.00E+00,0.00E+00,1.36E-08,0.00E+00,4.38E-08,0.00E+00,0.00E+00,1.56E-07,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,3.04E-07,0.00E+00,0.00E+00,0.00E+00,0.00E+00,4.43E-06,2.27E-07,0.00E+00,0.00E+00,0.00E+00
382,0.00E+00,0.00E+00,0.00E+00,0.00E+00,3.10E-09,0.00E+00,0.00E+00,6.26E-06,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,2.15E-08,0.00E+00,0.00E+00,0.00E+00,0.00E+00,7.28E-06,1.61E-08,0.00E+00,0.00E+00,0.00E+00
383,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,4.30E-07,3.15E-08,0.00E+00,0.00E+00,0.00E+00,0.00E+00,2.61E-08,0.00E+00,6.00E-06,0.00E+00,0.00E+00,1.90E-07,0.00E+00,0.00E+00,0.00E+00,0.00E+00
384,0.00E+00,0.00E+00,0.00E+00,1.66E-08,0.00E+00,0.00E+00,0.00E+00,4.14E-06,1.51E-07,0.00E+00,0.00E+00,0.00E+00,0.00E+00,1.25E-07,0.00E+00,4.13E-06,0.00E+00,0.00E+00,1.18E-06,0.00E+00,0.00E+00,0.00E+00,0.00E+00
385,0.00E+00,0.00E+00,2.57E-08,2.43E-08,0.00E+00,0.00E+00,0.00E+00,3.03E-06,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,3.76E-06,0.00E+00,0.00E+00,3.84E-07,0.00E+00,0.00E+00,0.00E+00,0.00E+00
386,0.00E+00,0.00E+00,4.83E-08,3.40E-08,0.00E+00,0.00E+00,0.00E+00,9.50E-07,0.00E+00,0.00E+00,2.74E-07,0.00E+00,0.00E+00,0.00E+00,0.00E+00,1.05E-06,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00
387,0.00E+00,0.00E+00,5.66E-07,9.14E-08,0.00E+00,0.00E+00,0.00E+00,3.03E-07,0.00E+00,0.00E+00,4.11E-08,0.00E+00,0.00E+00,0.00E+00,0.00E+00,1.49E-06,0.00E+00,0.00E+00,0.00E+00,2.33E-07,0.00E+00,0.00E+00,0.00E+00
388,8.61E-08,0.00E+00,1.08E-06,4.30E-08,4.90E-08,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,2.31E-07,0.00E+00,0.00E+00,0.00E+00,0.00E+00,9.16E-06,0.00E+00,0.00E+00,2.27E-07,0.00E+00,0.00E+00,0.00E+00,0.00E+00
389,0.00E+00,0.00E+00,6.71E-08,0.00E+00,3.49E-08,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,9.20E-08,0.00E+00,2.17E-06,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00
390,0.00E+00,0.00E+00,0.00E+00,0.00E+00,4.40E-08,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,3.28E-07,0.00E+00,0.00E+00,0.00E+00,0.00E+00,1.12E-07,1.14E-07,0.00E+00,0.00E+00,0.00E+00
391,0.00E+00,0.00E+00,2.95E-08,0.00E+00,3.22E-08,0.00E+00,0.00E+00,1.10E-07,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,1.12E-07,0.00E+00,2.54E-07,0.00E+00,0.00E+00,8.15E-08,4.03E-07,1.66E-07,0.00E+00,0.00E+00
392,0.00E+00,0.00E+00,6.88E-09,0.00E+00,0.00E+00,0.00E+00,0.00E+00,2.56E-08,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,1.87E-06,0.00E+00,0.00E+00,0.00E+00,7.45E-08,3.86E-08,0.00E+00,0.00E+00
393,0.00E+00,0.00E+00,4.92E-08,1.32E-07,0.00E+00,0.00E+00,0.00E+00,8.32E-07,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,6.31E-09,0.00E+00,2.26E-08,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00
394,0.00E+00,0.00E+00,1.05E-07,0.00E+00,0.00E+00,0.00E+00,0.00E+00,2.99E-07,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,1.27E-07,0.00E+00,6.77E-07,0.00E+00,0.00E+00,0.00E+00,5.63E-08,0.00E+00,0.00E+00,0.00E+00
395,0.00E+00,0.00E+00,0.00E+00,0.00E+00,5.91E-08,0.00E+00,0.00E+00,9.71E-08,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,5.62E-07,0.00E+00,0.00E+00,9.98E-08,1.41E-07,0.00E+00,0.00E+00,0.00E+00
396,0.00E+00,0.00E+00,2.75E-08,0.00E+00,5.45E-08,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,4.63E-06,0.00E+00,0.00E+00,9.21E-08,1.79E-06,0.00E+00,0.00E+00,0.00E+00
397,0.00E+00,0.00E+00,4.50E-08,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,9.70E-08,0.00E+00,0.00E+00,0.00E+00,0.00E+00,1.95E-06,0.00E+00,0.00E+00,0.00E+00,9.65E-07,0.00E+00,0.00E+00,0.00E+00
398,0.00E+00,0.00E+00,2.26E-10,1.79E-07,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,6.06E-10,0.00E+00,0.00E+00,0.00E+00,0.00E+00,4.25E-06,0.00E+00,0.00E+00,4.73E-07,2.45E-07,0.00E+00,0.00E+00,0.00E+00
399,0.00E+00,0.00E+00,0.00E+00,0.00E+00,1.15E-07,0.00E+00,0.00E+00,3.53E-07,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,1.18E-07,0.00E+00,7.14E-07,0.00E+00,0.00E+00,0.00E+00,0.00E+00
400,0.00E+00,0.00E+00,1.73E-08,0.00E+00,0.00E+00,0.00E+00,0.00E+00,2.64E-07,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,3.94E-07,0.00E+00,2.39E-06,0.00E+00,0.00E+00,0.00E+00,0.00E+00
401,0.00E+00,5.18E-08,7.13E-08,2.59E-08,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,1.87E-07,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00
402,3.45E-08,2.15E-08,5.60E-08,1.07E-08,0.00E+00,0.00E+00,0.00E+00,6.43E-08,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,2.03E-07,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00
403,2.04E-09,0.00E+00,2.04E-09,4.35E-08,0.00E+00,0.00E+00,0.00E+00,8.48E-08,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,7.38E-09,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00
404,0.00E+00,0.00E+00,4.50E-08,6.64E-09,0.00E+00,0.00E+00,3.14E-08,0.00E+00,0.00E+00,0.00E+00,1.78E-08,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,4.22E-06,0.00E+00,0.00E+00,0.00E+00,0.00E+00
405,0.00E+00,0.00E+00,2.98E-08,2.98E-08,0.00E+00,0.00E+00,1.41E-07,0.00E+00,0.00E+00,0.00E+00,1.21E-07,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,5.37E-06,0.00E+00,8.62E-08,0.00E+00,0.00E+00
406,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,1.16E-07,5.70E-08,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,1.35E-06,0.00E+00,1.19E-07,0.00E+00,0.00E+00
407,0.00E+00,0.00E+00,3.35E-08,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,6.04E-08,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,1.81E-07,3.75E-07,0.00E+00,0.00E+00
408,0.00E+00,4.25E-08,3.73E-09,0.00E+00,0.00E+00,0.00E+00,0.00E+00,1.58E-07,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,1.83E-07,0.00E+00,0.00E+00,0.00E+00,2.02E-08,4.19E-08,0.00E+00,0.00E+00
409,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,2.92E-08,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,1.49E-07,0.00E+00,2.25E-08,0.00E+00,0.00E+00,6.89E-07,2.83E-08,0.00E+00,0.00E+00,0.00E+00
410,0.00E+00,1.41E-08,1.41E-08,0.00E+00,1.47E-08,0.00E+00,0.00E+00,1.79E-07,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,1.99E-07,0.00E+00,0.00E+00,4.96E-06,1.73E-07,0.00E+00,0.00E+00,0.00E+00
411,0.00E+00,4.56E-08,6.84E-08,0.00E+00,2.38E-08,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,9.84E-08,0.00E+00,0.00E+00,3.37E-06,0.00E+00,0.00E+00,0.00E+00,0.00E+00
412,0.00E+00,1.40E-08,9.10E-08,0.00E+00,1.97E-07,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,8.46E-08,0.00E+00,0.00E+00,3.42E-07,0.00E+00,0.00E+00,0.00E+00,0.00E+00,6.32E-06,0.00E+00,0.00E+00,0.00E+00,0.00E+00
413,4.03E-08,0.00E+00,1.03E-08,4.03E-08,3.21E-08,0.00E+00,0.00E+00,2.25E-07,0.00E+00,0.00E+00,1.38E-08,0.00E+00,0.00E+00,5.57E-08,0.00E+00,0.00E+00,0.00E+00,0.00E+00,8.13E-07,0.00E+00,0.00E+00,0.00E+00,0.00E+00
414,0.00E+00,0.00E+00,0.00E+00,3.64E-09,0.00E+00,1.01E-07,0.00E+00,0.00E+00,0.00E+00,8.72E-09,0.00E+00,0.00E+00,0.00E+00,2.63E-08,0.00E+00,1.57E-08,0.00E+00,0.00E+00,8.93E-07,2.24E-07,0.00E+00,0.00E+00,0.00E+00
415,1.23E-08,0.00E+00,1.23E-08,3.24E-08,0.00E+00,0.00E+00,0.00E+00,2.29E-08,0.00E+00,7.76E-08,0.00E+00,0.00E+00,0.00E+00,2.79E-07,0.00E+00,1.40E-07,5.69E-08,0.00E+00,1.40E-06,0.00E+00,0.00E+00,0.00E+00,0.00E+00
416,2.35E-08,0.00E+00,6.51E-08,0.00E+00,0.00E+00,0.00E+00,0.00E+00,4.38E-08,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,2.35E-07,0.00E+00,1.79E-07,1.09E-07,0.00E+00,4.11E-06,0.00E+00,0.00E+00,0.00E+00,0.00E+00
417,0.00E+00,0.00E+00,2.94E-08,2.89E-08,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,1.06E-07,1.16E-07,1.27E-07,0.00E+00,0.00E+00,3.68E-06,0.00E+00,0.00E+00,0.00E+00,0.00E+00
418,0.00E+00,0.00E+00,3.71E-08,6.15E-09,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,1.74E-07,0.00E+00,0.00E+00,0.00E+00,3.65E-06,0.00E+00,0.00E+00,0.00E+00,0.00E+00
419,2.25E-09,0.00E+00,0.00E+00,4.07E-08,1.27E-07,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,2.91E-08,1.89E-07,0.00E+00,2.19E-06,0.00E+00,0.00E+00,0.00E+00,0.00E+00
420,3.17E-08,0.00E+00,0.00E+00,0.00E+00,3.25E-08,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,4.10E-07,0.00E+00,0.00E+00,7.24E-07,0.00E+00,0.00E+00,0.00E+00,0.00E+00
421,1.83E-08,0.00E+00,0.00E+00,0.00E+00,7.22E-08,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,1.38E-06,0.00E+00,1.03E-07,0.00E+00,0.00E+00
422,1.49E-08,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,1.24E-06,1.21E-07,0.00E+00,1.72E-06,0.00E+00,2.31E-07,0.00E+00,0.00E+00
423,0.00E+00,0.00E+00,0.00E+00,0.00E+00,1.05E-07,0.00E+00,0.00E+00,0.00E+00,0.00E+00,8.06E-08,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,1.19E-06,3.15E-08,0.00E+00,5.86E-06,0.00E+00,3.82E-08,0.00E+00,0.00E+00
424,3.88E-08,3.88E-08,0.00E+00,0.00E+00,2.25E-09,0.00E+00,0.00E+00,2.01E-09,0.00E+00,0.00E+00,2.08E-07,0.00E+00,0.00E+00,0.00E+00,0.00E+00,8.58E-06,0.00E+00,0.00E+00,3.00E-06,2.10E-07,0.00E+00,0.00E+00,0.00E+00
425,0.00E+00,0.00E+00,0.00E+00,0.00E+00,6.38E-08,0.00E+00,0.00E+00,5.70E-08,0.00E+00,0.00E+00,9.40E-08,0.00E+00,0.00E+00,3.17E-08,0.00E+00,1.32E-06,0.00E+00,0.00E+00,3.99E-06,0.00E+00,0.00E+00,0.00E+00,0.00E+00
426,0.00E+00,0.00E+00,0.00E+00,0.00E+00,1.01E-07,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,2.41E-07,0.00E+00,0.00E+00,8.11E-08,0.00E+00,6.94E-08,0.00E+00,0.00E+00,2.41E-06,0.00E+00,0.00E+00,0.00E+00,0.00E+00
427,0.00E+00,0.00E+00,0.00E+00,0.00E+00,2.07E-06,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,1.61E-07,0.00E+00,0.00E+00,4.30E-06,0.00E+00,0.00E+00,0.00E+00,0.00E+00
428,2.95E-08,0.00E+00,0.00E+00,0.00E+00,1.31E-06,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,1.57E-07,0.00E+00,0.00E+00,1.94E-06,0.00E+00,0.00E+00,0.00E+00,0.00E+00
429,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,2.89E-07,0.00E+00,0.00E+00,1.35E-09,0.00E+00,1.55E-07,8.66E-10,0.00E+00,1.89E-07,1.01E-09,0.00E+00,0.00E+00,0.00E+00
430,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,1.33E-08,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,2.05E-07,0.00E+00,3.08E-08,1.31E-07,3.52E-08,0.00E+00,1.53E-07,0.00E+00,0.00E+00,0.00E+00
431,1.41E-08,0.00E+00,0.00E+00,0.00E+00,2.94E-08,0.00E+00,0.00E+00,3.99E-08,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,9.24E-08,0.00E+00,1.06E-07,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00
432,3.91E-07,0.00E+00,0.00E+00,0.00E+00,9.53E-08,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,1.10E-07,0.00E+00,0.00E+00,0.00E+00,0.00E+00
433,1.30E-07,0.00E+00,0.00E+00,0.00E+00,2.26E-08,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,2.19E-07,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,3.25E-07,0.00E+00,0.00E+00,0.00E+00,0.00E+00
434,3.26E-08,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,3.62E-09,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,4.74E-09,0.00E+00,0.00E+00,0.00E+00,0.00E+00
435,0.00E+00,0.00E+00,0.00E+00,0.00E+00,4.53E-08,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,2.51E-08,0.00E+00,0.00E+00,3.07E-08,0.00E+00,0.00E+00,0.00E+00,0.00E+00
436,0.00E+00,0.00E+00,0.00E+00,0.00E+00,5.94E-08,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,8.20E-08,0.00E+00,0.00E+00,2.85E-07,6.30E-08,0.00E+00,0.00E+00,0.00E+00
437,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,1.19E-07,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,1.94E-06,6.90E-08,9.72E-08,0.00E+00,0.00E+00
438,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,8.51E-08,0.00E+00,0.00E+00,0.00E+00,0.00E+00,4.61E-08,0.00E+00,0.00E+00,9.84E-08,0.00E+00,0.00E+00,6.74E-07,0.00E+00,3.77E-08,0.00E+00,0.00E+00
439,0.00E+00,0.00E+00,0.00E+00,2.81E-08,0.00E+00,0.00E+00,0.00E+00,3.33E-09,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,1.02E-07,0.00E+00,1.25E-07,0.00E+00,0.00E+00,1.48E-07,0.00E+00,0.00E+00,0.00E+00,0.00E+00
440,0.00E+00,0.00E+00,4.73E-09,0.00E+00,0.00E+00,0.00E+00,0.00E+00,8.80E-09,0.00E+00,0.00E+00,7.65E-08,0.00E+00,0.00E+00,1.71E-08,0.00E+00,4.69E-07,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00
441,0.00E+00,0.00E+00,1.80E-08,1.02E-08,2.13E-08,0.00E+00,0.00E+00,3.35E-08,0.00E+00,0.00E+00,4.82E-08,0.00E+00,0.00E+00,6.50E-08,0.00E+00,2.57E-06,0.00E+00,0.00E+00,5.39E-08,0.00E+00,0.00E+00,0.00E+00,0.00E+00
442,0.00E+00,0.00E+00,0.00E+00,1.23E-08,5.82E-08,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,1.26E-07,0.00E+00,0.00E+00,0.00E+00,0.00E+00,2.43E-06,0.00E+00,0.00E+00,6.48E-08,0.00E+00,0.00E+00,0.00E+00,0.00E+00
443,2.09E-08,0.00E+00,2.09E-08,0.00E+00,1.40E-08,0.00E+00,0.00E+00,3.89E-08,0.00E+00,0.00E+00,5.41E-08,0.00E+00,0.00E+00,0.00E+00,0.00E+00,2.89E-06,0.00E+00,0.00E+00,1.10E-07,0.00E+00,0.00E+00,0.00E+00,0.00E+00
444,2.76E-08,0.00E+00,1.27E-09,7.90E-08,0.00E+00,0.00E+00,0.00E+00,2.37E-09,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,5.92E-06,0.00E+00,0.00E+00,6.71E-09,0.00E+00,0.00E+00,0.00E+00,0.00E+00
445,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,4.96E-09,3.60E-08,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,9.85E-07,0.00E+00,0.00E+00,1.21E-07,1.24E-07,0.00E+00,0.00E+00,0.00E+00
