Device number: 1510507,,,,,,,,,,,,,,,,,,,,,,,
Name,#1,#2,#3,#4,#5,#6,#7,#8,#9,#10,#11,#12,#13,#14,#15,#16,#17,#18,#19,#20,#21,#22,#23
CCT [K],7654,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,,,,,,,,,,,,,,,,,,,,,,,
Chrom. Coord. (CIE1931 2°),,,,,,,,,,,,,,,,,,,,,,,
x,0.2946,0.1764,0.4578,0.1875,0.1765,0.1785,0.1806,0.1806,0.181,0.1817,0.1814,0.182,0.1815,0.1819,0.1819,0.1827,0.1824,0.1821,0.1825,0.1831,0.1826,0.183,0.183
y,0.3229,0.2581,0.2665,0.7525,0.7509,0.7516,0.75,0.7514,0.7511,0.7496,0.751,0.751,0.7516,0.7509,0.7512,0.7496,0.7506,0.7513,0.7504,0.7501,0.7506,0.7506,0.7509
,,,,,,,,,,,,,,,,,,,,,,,
ipRGC-Influenced Responses to Light,,,,,,,,,,,,,,,,,,,,,,,
Lsc [W/(sr*sqm)],1.86E-07,3.24E-06,2.16E-06,4.50E-05,2.53E-04,3.65E-04,5.02E-04,6.04E-04,7.32E-04,8.84E-04,9.89E-04,1.10E-03,1.21E-03,1.35E-03,1.47E-03,1.64E-03,1.72E-03,1.82E-03,1.98E-03,2.09E-03,2.20E-03,2.31E-03,2.38E-03
Lmc [W/(sr*sqm)],3.28E-07,3.90E-06,2.28E-06,2.63E-03,1.17E-02,1.77E-02,2.41E-02,3.01E-02,3.64E-02,4.27E-02,4.92E-02,5.53E-02,6.16E-02,6.78E-02,7.41E-02,8.04E-02,8.66E-02,9.30E-02,9.92E-02,1.05E-01,1.11E-01,1.18E-01,1.22E-01
Llc [W/(sr*sqm)],3.38E-07,3.15E-06,4.77E-06,2.22E-03,9.72E-03,1.48E-02,2.02E-02,2.52E-02,3.05E-02,3.58E-02,4.13E-02,4.64E-02,5.17E-02,5.69E-02,6.22E-02,6.76E-02,7.27E-02,7.81E-02,8.33E-02,8.85E-02,9.36E-02,9.87E-02,1.02E-01
Lrh [W/(sr*sqm)],4.14E-07,5.56E-06,1.23E-06,2.26E-03,1.05E-02,1.57E-02,2.14E-02,2.67E-02,3.22E-02,3.77E-02,4.35E-02,4.88E-02,5.44E-02,5.98E-02,6.53E-02,7.09E-02,7.62E-02,8.19E-02,8.73E-02,9.26E-02,9.80E-02,1.03E-01,1.07E-01
Lmel [W/(sr*sqm)],3.88E-07,5.51E-06,1.10E-06,1.56E-03,7.45E-03,1.11E-02,1.51E-02,1.87E-02,2.26E-02,2.65E-02,3.05E-02,3.42E-02,3.81E-02,4.19E-02,4.57E-02,4.97E-02,5.34E-02,5.73E-02,6.11E-02,6.48E-02,6.86E-02,7.22E-02,7.46E-02
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
Wavelength [nm],Le [W/(sr*sqm*nm)],Le [W/(sr*sqm*nm)],Le [W/(sr*sqm*nm)],Le [W/(sr*sqm*nm)],Le [W/(sr*sqm*nm)],Le [W/(sr*sqm*nm)],Le [W/(sr*sqm*nm)],Le [W/(sr*sqm*nm)],Le [W/(sr*sqm*nm)],Le [W/(sr*sqm*nm)],Le [W/(sr*sqm*nm)],Le [W/(sr*sqm*nm)],Le [W/(sr*sqm*nm)],Le [W/(sr*sqm*nm)],Le [W/(sr*sqm*nm)],Le [W/(sr*sqm*nm)],Le [W/(sr*sqm*nm)],Le [W/(sr*sqm*nm)],Le [W/(sr*sqm*nm)],Le [W/(sr*sqm*nm)],Le [W/(sr*sqm*nm)],Le [W/(sr*sqm*nm)],Le [W/(sr*sqm*nm)]
380,0.00E+00,0.00E+00,6.32E-08,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,1.83E-07,0.00E+00,0.00E+00,0.00E+00,0.00E+00,1.48E-07,6.13E-08,0.00E+00,0.00E+00,0.00E+00,0.00E+00,1.04E-07,0.00E+00
381,0.00E+00,0.00E+00,6.93E-08,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,1.98E-07,0.00E+00,7.89E-08,0.00E+00,0.00E+00,0.00E+00,0.00E+00,1.62E-07,1.06E-07,0.00E+00,1.21E-07,0.00E+00,0.00E+00,4.50E-08,0.00E+00
382,5.08E-08,1.52E-07,2.97E-09,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,1.40E-08,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,1.13E-07,6.95E-09,7.53E-09,0.00E+00,8.56E-09,0.00E+00,0.00E+00,0.00E+00,0.00E+00
383,7.22E-09,1.66E-07,0.00E+00,0.00E+00,1.00E-07,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,6.74E-08,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,3.65E-08,0.00E+00,2.08E-08,0.00E+00,0.00E+00,0.00E+00,0.00E+00
384,5.13E-08,7.97E-07,0.00E+00,0.00E+00,4.00E-07,0.00E+00,4.99E-08,0.00E+00,3.92E-08,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,1.55E-07,1.75E-07,0.00E+00,9.98E-08,0.00E+00,0.00E+00,5.49E-08,0.00E+00
385,2.43E-08,2.57E-08,0.00E+00,0.00E+00,5.34E-07,0.00E+00,7.28E-08,0.00E+00,5.73E-08,3.19E-08,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,2.87E-07,0.00E+00,0.00E+00,1.48E-07,0.00E+00,0.00E+00,1.65E-07,0.00E+00
386,0.00E+00,1.43E-08,3.40E-08,0.00E+00,6.47E-07,0.00E+00,0.00E+00,0.00E+00,4.02E-08,1.02E-07,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,3.34E-08,8.61E-08,9.49E-08,5.08E-06,0.00E+00,0.00E+00,4.73E-08,0.00E+00
387,0.00E+00,0.00E+00,9.14E-08,0.00E+00,9.70E-08,0.00E+00,0.00E+00,0.00E+00,6.02E-09,1.27E-08,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,1.29E-08,2.55E-07,5.10E-06,1.29E-07,0.00E+00,0.00E+00,0.00E+00
388,0.00E+00,0.00E+00,0.00E+00,0.00E+00,1.29E-07,0.00E+00,1.91E-07,7.95E-09,9.39E-09,2.67E-07,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,9.30E-09,2.01E-08,2.40E-07,2.62E-06,0.00E+00,0.00E+00,0.00E+00,1.49E-07
389,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,2.07E-06,6.71E-08,7.91E-08,0.00E+00,0.00E+00,0.00E+00,0.00E+00,5.25E-08,0.00E+00,7.84E-08,2.02E-07,0.00E+00,2.18E-06,0.00E+00,0.00E+00,0.00E+00,0.00E+00
390,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,2.11E-08,1.44E-06,0.00E+00,0.00E+00,5.26E-08,3.06E-08,0.00E+00,0.00E+00,1.00E-07,0.00E+00,0.00E+00,1.68E-07,5.89E-08,4.51E-06,0.00E+00,0.00E+00,0.00E+00,0.00E+00
391,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,1.54E-08,4.17E-07,0.00E+00,0.00E+00,8.09E-07,2.24E-08,0.00E+00,0.00E+00,6.09E-08,1.31E-07,2.07E-07,8.25E-07,4.31E-08,4.08E-06,0.00E+00,0.00E+00,0.00E+00,0.00E+00
392,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,2.25E-07,1.46E-06,0.00E+00,0.00E+00,0.00E+00,1.42E-08,3.05E-08,4.83E-08,4.62E-06,1.06E-07,6.25E-07,0.00E+00,0.00E+00,0.00E+00,0.00E+00
393,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,3.49E-09,1.74E-09,1.08E-07,1.71E-06,0.00E+00,0.00E+00,0.00E+00,0.00E+00,1.95E-07,0.00E+00,5.79E-06,0.00E+00,4.39E-06,0.00E+00,0.00E+00,5.77E-09,0.00E+00
394,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,3.30E-07,3.50E-08,8.26E-08,4.40E-06,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,2.64E-08,0.00E+00,7.16E-06,0.00E+00,0.00E+00,1.16E-07,0.00E+00
395,0.00E+00,7.57E-08,0.00E+00,0.00E+00,0.00E+00,0.00E+00,8.60E-07,0.00E+00,6.70E-08,3.08E-06,2.74E-08,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,1.14E-07,0.00E+00,1.38E-06,0.00E+00,0.00E+00,6.26E-08,0.00E+00
396,0.00E+00,6.98E-08,0.00E+00,0.00E+00,0.00E+00,0.00E+00,3.02E-07,0.00E+00,6.18E-08,1.23E-06,2.53E-08,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,4.42E-08,0.00E+00,1.01E-07,0.00E+00,0.00E+00,5.77E-08,0.00E+00
397,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,3.54E-08,0.00E+00,0.00E+00,2.23E-06,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,9.15E-08,0.00E+00,1.04E-07,0.00E+00,0.00E+00,2.39E-07,0.00E+00
398,0.00E+00,4.48E-08,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,5.29E-08,6.86E-08,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,5.72E-10,0.00E+00,1.30E-07,0.00E+00,0.00E+00,1.49E-09,0.00E+00
399,0.00E+00,4.15E-07,8.45E-09,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,4.89E-07,0.00E+00,5.33E-08,0.00E+00,0.00E+00,0.00E+00,8.16E-08,5.93E-08,2.08E-07,0.00E+00,2.61E-07,0.00E+00,0.00E+00,0.00E+00,0.00E+00
400,0.00E+00,1.26E-06,2.83E-08,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,2.03E-06,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,1.99E-07,7.17E-08,0.00E+00,1.63E-07,0.00E+00,0.00E+00,0.00E+00,0.00E+00
401,0.00E+00,1.23E-06,0.00E+00,0.00E+00,2.59E-08,0.00E+00,0.00E+00,0.00E+00,2.27E-06,6.44E-08,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,1.31E-07,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00
402,0.00E+00,2.25E-07,0.00E+00,0.00E+00,1.07E-08,0.00E+00,6.91E-08,0.00E+00,1.70E-06,2.67E-08,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,5.43E-08,0.00E+00,9.95E-08,0.00E+00,0.00E+00,0.00E+00,0.00E+00
403,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,4.08E-09,0.00E+00,1.80E-06,2.81E-06,0.00E+00,7.00E-08,0.00E+00,0.00E+00,0.00E+00,2.04E-07,1.10E-07,0.00E+00,5.88E-09,0.00E+00,0.00E+00,0.00E+00,0.00E+00
404,6.64E-09,6.64E-09,8.33E-08,0.00E+00,6.64E-09,0.00E+00,6.64E-09,0.00E+00,1.81E-07,1.05E-07,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,1.94E-07,0.00E+00,1.91E-08,0.00E+00,0.00E+00,4.39E-08,0.00E+00
405,4.52E-08,4.52E-08,2.98E-08,0.00E+00,2.98E-08,0.00E+00,2.98E-08,0.00E+00,0.00E+00,5.46E-07,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,1.44E-07,0.00E+00,0.00E+00,1.30E-07,0.00E+00,0.00E+00,1.97E-07,0.00E+00
406,2.13E-08,7.25E-07,0.00E+00,0.00E+00,4.85E-08,0.00E+00,0.00E+00,0.00E+00,0.00E+00,2.57E-06,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,1.99E-07,1.23E-07,0.00E+00,1.31E-07,0.00E+00,0.00E+00,1.61E-07,0.00E+00
407,0.00E+00,4.33E-07,3.35E-08,0.00E+00,5.87E-08,0.00E+00,3.35E-08,0.00E+00,0.00E+00,4.37E-06,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,3.18E-07,0.00E+00,1.33E-07,0.00E+00,0.00E+00,3.05E-07,0.00E+00
408,0.00E+00,1.07E-06,3.73E-09,0.00E+00,3.73E-09,0.00E+00,8.87E-08,0.00E+00,0.00E+00,4.15E-07,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,2.84E-08,0.00E+00,2.55E-07,0.00E+00,0.00E+00,2.47E-08,0.00E+00
409,0.00E+00,4.12E-08,0.00E+00,0.00E+00,5.22E-09,0.00E+00,5.16E-08,0.00E+00,6.16E-09,1.30E-08,2.27E-08,0.00E+00,0.00E+00,0.00E+00,0.00E+00,1.08E-07,2.22E-07,0.00E+00,0.00E+00,0.00E+00,0.00E+00,2.72E-07,0.00E+00
410,0.00E+00,0.00E+00,0.00E+00,0.00E+00,3.20E-08,0.00E+00,7.81E-08,0.00E+00,3.77E-08,1.85E-07,1.39E-07,0.00E+00,0.00E+00,0.00E+00,0.00E+00,1.41E-07,8.10E-08,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00
411,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,2.28E-08,0.00E+00,1.08E-07,1.70E-07,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,2.13E-07,0.00E+00,0.00E+00,0.00E+00,2.45E-06,0.00E+00,0.00E+00,0.00E+00
412,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,3.15E-08,6.59E-08,0.00E+00,0.00E+00,0.00E+00,0.00E+00,1.30E-07,0.00E+00,6.53E-08,3.19E-07,0.00E+00,0.00E+00,1.06E-05,0.00E+00,2.08E-07,0.00E+00
413,0.00E+00,0.00E+00,1.21E-07,0.00E+00,0.00E+00,0.00E+00,8.05E-08,5.14E-09,9.50E-08,0.00E+00,5.83E-08,0.00E+00,0.00E+00,2.12E-08,8.93E-08,0.00E+00,3.58E-07,0.00E+00,1.16E-07,1.48E-06,0.00E+00,3.40E-08,0.00E+00
414,7.28E-09,0.00E+00,3.64E-09,0.00E+00,1.09E-08,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,1.17E-08,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,3.96E-07,0.00E+00,0.00E+00
415,6.48E-08,0.00E+00,4.47E-08,0.00E+00,9.72E-08,0.00E+00,3.68E-08,0.00E+00,0.00E+00,0.00E+00,0.00E+00,1.04E-07,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,7.35E-08,0.00E+00,0.00E+00,0.00E+00
416,0.00E+00,0.00E+00,2.35E-08,0.00E+00,0.00E+00,0.00E+00,7.05E-08,0.00E+00,2.45E-08,0.00E+00,0.00E+00,1.34E-07,0.00E+00,0.00E+00,0.00E+00,1.36E-06,0.00E+00,0.00E+00,0.00E+00,1.41E-07,0.00E+00,0.00E+00,0.00E+00
417,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,2.89E-08,0.00E+00,0.00E+00,1.73E-08,1.08E-07,0.00E+00,9.44E-08,0.00E+00,0.00E+00,0.00E+00,3.60E-06,7.32E-08,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00
418,0.00E+00,1.11E-07,0.00E+00,0.00E+00,0.00E+00,6.15E-09,0.00E+00,0.00E+00,0.00E+00,2.00E-06,0.00E+00,0.00E+00,0.00E+00,1.53E-07,0.00E+00,3.16E-06,1.56E-08,0.00E+00,2.13E-07,0.00E+00,0.00E+00,0.00E+00,0.00E+00
419,0.00E+00,4.50E-09,0.00E+00,0.00E+00,4.50E-09,0.00E+00,0.00E+00,0.00E+00,0.00E+00,1.51E-07,6.51E-09,0.00E+00,1.15E-08,8.39E-08,0.00E+00,3.86E-06,0.00E+00,0.00E+00,6.47E-09,0.00E+00,0.00E+00,0.00E+00,0.00E+00
420,1.04E-08,6.34E-08,0.00E+00,0.00E+00,6.34E-08,0.00E+00,0.00E+00,0.00E+00,7.37E-08,7.74E-07,9.19E-08,0.00E+00,1.62E-07,0.00E+00,0.00E+00,2.15E-06,0.00E+00,0.00E+00,9.13E-08,6.23E-08,0.00E+00,0.00E+00,0.00E+00
421,2.31E-08,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,1.64E-07,1.44E-07,0.00E+00,0.00E+00,0.00E+00,3.77E-08,0.00E+00,1.28E-07,0.00E+00,0.00E+00,5.27E-08,1.38E-07,0.00E+00,0.00E+00,0.00E+00
422,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,3.09E-08,0.00E+00,0.00E+00,0.00E+00,0.00E+00,3.08E-08,0.00E+00,4.11E-07,1.99E-07,0.00E+00,1.18E-07,0.00E+00,0.00E+00,0.00E+00,0.00E+00
423,3.37E-08,3.37E-08,0.00E+00,0.00E+00,6.74E-08,0.00E+00,0.00E+00,0.00E+00,8.03E-09,8.37E-08,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,2.37E-07,1.37E-07,0.00E+00,1.96E-08,0.00E+00,0.00E+00,0.00E+00,0.00E+00
424,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,3.88E-08,3.88E-08,9.16E-08,5.23E-08,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,1.21E-07,3.24E-09,0.00E+00,1.28E-07,0.00E+00
425,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,9.64E-08,0.00E+00,0.00E+00,1.25E-07,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,2.64E-07,1.70E-07,0.00E+00,0.00E+00,0.00E+00
426,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,1.07E-06,0.00E+00,0.00E+00,2.79E-08,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,3.76E-08,0.00E+00,0.00E+00,0.00E+00,2.01E-07,0.00E+00,5.32E-08,0.00E+00
427,0.00E+00,2.29E-08,0.00E+00,0.00E+00,0.00E+00,0.00E+00,1.54E-06,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,1.94E-07,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,4.77E-08,0.00E+00
428,0.00E+00,6.96E-09,0.00E+00,0.00E+00,0.00E+00,0.00E+00,1.37E-06,0.00E+00,0.00E+00,0.00E+00,0.00E+00,1.90E-07,0.00E+00,0.00E+00,0.00E+00,4.88E-08,2.24E-07,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00
429,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,3.74E-10,0.00E+00,1.69E-07,6.97E-09,0.00E+00,1.50E-09,0.00E+00,0.00E+00,0.00E+00,8.39E-08,0.00E+00,0.00E+00,3.10E-07,0.00E+00,0.00E+00,0.00E+00,2.48E-07
430,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,6.39E-08,0.00E+00,0.00E+00,1.42E-06,0.00E+00,2.39E-07,0.00E+00,0.00E+00,0.00E+00,1.67E-08,5.42E-08,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00
431,0.00E+00,1.41E-08,0.00E+00,0.00E+00,2.83E-08,0.00E+00,3.56E-08,0.00E+00,0.00E+00,1.48E-06,0.00E+00,3.45E-08,0.00E+00,0.00E+00,0.00E+00,5.01E-08,1.63E-07,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00
432,0.00E+00,1.43E-08,0.00E+00,0.00E+00,2.87E-08,0.00E+00,1.43E-08,0.00E+00,0.00E+00,1.04E-06,0.00E+00,0.00E+00,0.00E+00,1.73E-07,0.00E+00,1.42E-06,1.11E-06,0.00E+00,0.00E+00,0.00E+00,6.67E-08,0.00E+00,0.00E+00
433,2.72E-08,8.17E-08,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,2.25E-07,0.00E+00,0.00E+00,0.00E+00,5.97E-08,0.00E+00,6.82E-07,3.85E-07,0.00E+00,0.00E+00,0.00E+00,2.31E-08,0.00E+00,0.00E+00
434,4.49E-10,1.35E-09,3.26E-08,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,4.42E-06,0.00E+00,1.05E-07,0.00E+00,0.00E+00,0.00E+00,1.07E-06,4.13E-07,0.00E+00,1.88E-07,0.00E+00,0.00E+00,0.00E+00,0.00E+00
435,2.60E-08,0.00E+00,5.98E-07,0.00E+00,2.60E-08,0.00E+00,2.60E-08,0.00E+00,2.06E-08,1.62E-06,7.53E-08,3.74E-08,0.00E+00,6.56E-08,1.29E-08,1.36E-08,0.00E+00,0.00E+00,0.00E+00,1.74E-08,0.00E+00,1.93E-08,0.00E+00
436,0.00E+00,0.00E+00,2.33E-07,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,6.73E-08,0.00E+00,0.00E+00,1.22E-07,0.00E+00,8.73E-08,4.22E-08,1.26E-07,0.00E+00,0.00E+00,0.00E+00,5.69E-08,0.00E+00,6.29E-08,4.02E-08
437,0.00E+00,8.67E-08,4.63E-07,0.00E+00,0.00E+00,0.00E+00,6.93E-08,0.00E+00,0.00E+00,0.00E+00,0.00E+00,2.79E-08,0.00E+00,5.26E-08,0.00E+00,1.30E-07,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,1.64E-07
438,0.00E+00,9.02E-07,8.57E-07,0.00E+00,0.00E+00,0.00E+00,2.69E-08,0.00E+00,0.00E+00,0.00E+00,0.00E+00,1.08E-08,0.00E+00,0.00E+00,0.00E+00,1.57E-08,5.78E-08,0.00E+00,0.00E+00,2.05E-07,0.00E+00,0.00E+00,4.65E-08
439,0.00E+00,9.05E-07,3.05E-08,0.00E+00,0.00E+00,0.00E+00,9.55E-07,0.00E+00,9.95E-08,0.00E+00,8.14E-08,4.52E-08,0.00E+00,0.00E+00,0.00E+00,1.31E-07,2.27E-09,0.00E+00,1.62E-07,9.21E-08,0.00E+00,3.72E-07,0.00E+00
440,0.00E+00,4.73E-09,0.00E+00,0.00E+00,0.00E+00,0.00E+00,1.33E-07,0.00E+00,0.00E+00,6.50E-08,6.85E-09,0.00E+00,0.00E+00,1.08E-07,0.00E+00,1.11E-08,0.00E+00,0.00E+00,5.99E-07,0.00E+00,0.00E+00,3.44E-07,0.00E+00
441,1.02E-08,1.80E-08,0.00E+00,0.00E+00,0.00E+00,0.00E+00,3.23E-07,0.00E+00,1.21E-08,2.23E-08,2.60E-08,1.64E-08,0.00E+00,3.71E-08,0.00E+00,4.20E-08,0.00E+00,0.00E+00,2.31E-06,9.18E-08,3.26E-08,1.37E-06,3.53E-08
442,1.23E-08,1.56E-08,0.00E+00,0.00E+00,0.00E+00,0.00E+00,4.69E-08,7.81E-08,1.45E-08,9.13E-07,0.00E+00,1.98E-08,0.00E+00,3.22E-08,0.00E+00,1.35E-06,1.19E-07,0.00E+00,3.54E-08,1.10E-07,3.92E-08,8.13E-08,4.25E-08
443,0.00E+00,6.72E-09,0.00E+00,0.00E+00,0.00E+00,0.00E+00,2.02E-08,3.36E-08,4.93E-08,1.69E-06,9.08E-08,3.36E-08,0.00E+00,1.43E-07,0.00E+00,1.95E-06,5.10E-08,0.00E+00,0.00E+00,6.88E-07,0.00E+00,0.00E+00,0.00E+00
444,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,5.27E-08,5.27E-08,3.00E-09,7.90E-08,5.53E-09,2.04E-09,0.00E+00,7.87E-09,0.00E+00,1.93E-06,0.00E+00,0.00E+00,0.00E+00,4.19E-08,0.00E+00,8.70E-08,0.00E+00
445,4.07E-09,0.00E+00,4.07E-09,0.00E+00,4.57E-08,0.00E+00,0.00E+00,0.00E+00,0.00E+00,1.91E-06,4.07E-07,0.00E+00,0.00E+00,0.00E+00,1.01E-07,2.72E-06,1.74E-07,0.00E+00,7.75E-08,1.37E-07,1.30E-08,1.33E-06,0.00E+00
