x,0.3971,0.3379,0.1154,0.1414,0.1423,0.1422,0.1415,0.1414,0.1414,0.1412,0.1412,0.1411,0.1411,0.141,0.1411,0.1411,0.1409,0.1409,0.1409,0.1408,0.1408,0.1408,0.1406
y,0.336,0.5556,0.3415,0.041,0.0391,0.0404,0.0399,0.0403,0.0409,0.0407,0.0408,0.0409,0.0412,0.0409,0.0411,0.0413,0.0411,0.0411,0.0413,0.0412,0.0411,0.0413,0.0415
,,,,,,,,,,,,,,,,,,,,,,,
ipRGC-Influenced Responses to Light,,,,,,,,,,,,,,,,,,,,,,,
579,0.00E+00,0.00E+00,3.36E-09,0.00E+00,0.00E+00,0.00E+00,4.65E-08,5.44E-08,2.26E-07,1.11E-08,1.24E-08,0.00E+00,5.16E-06,0.00E+00,1.27E-07,1.74E-07,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,1.98E-07
580,0.00E+00,0.00E+00,2.47E-08,5.05E-09,2.88E-09,0.00E+00,0.00E+00,2.49E-07,2.85E-06,8.16E-08,0.00E+00,0.00E+00,0.00E+00,0.00E+00,2.01E-06,1.45E-08,0.00E+00,0.00E+00,1.80E-08,0.00E+00,0.00E+00,0.00E+00,0.00E+00
581,0.00E+00,0.00E+00,0.00E+00,4.63E-08,2.15E-08,0.00E+00,0.00E+00,1.44E-06,1.98E-06,0.00E+00,0.00E+00,0.00E+00,7.70E-08,4.06E-08,1.70E-06,1.09E-07,1.06E-07,0.00E+00,2.56E-07,1.28E-07,6.90E-08,0.00E+00,0.00E+00
582,0.00E+00,0.00E+00,0.00E+00,1.30E-08,0.00E+00,2.34E-08,0.00E+00,1.28E-06,3.04E-06,0.00E+00,0.00E+00,0.00E+00,2.51E-07,1.32E-07,4.88E-06,0.00E+00,1.62E-07,0.00E+00,1.86E-07,1.97E-07,1.06E-07,0.00E+00,2.45E-07
583,0.00E+00,0.00E+00,0.00E+00,2.08E-08,0.00E+00,1.15E-08,0.00E+00,6.25E-07,0.00E+00,0.00E+00,0.00E+00,0.00E+00,6.47E-08,3.41E-08,1.75E-06,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,1.20E-07
584,0.00E+00,0.00E+00,0.00E+00,1.10E-07,6.23E-08,0.00E+00,0.00E+00,6.30E-08,0.00E+00,0.00E+00,1.01E-07,0.00E+00,0.00E+00,0.00E+00,2.82E-08,0.00E+00,0.00E+00,1.81E-07,0.00E+00,0.00E+00,0.00E+00,2.30E-07,0.00E+00
585,0.00E+00,0.00E+00,0.00E+00,1.04E-06,0.00E+00,4.95E-07,2.04E-08,0.00E+00,0.00E+00,0.00E+00,1.91E-08,0.00E+00,2.35E-08,2.48E-08,0.00E+00,0.00E+00,2.91E-07,0.00E+00,0.00E+00,0.00E+00,1.90E-07,0.00E+00,0.00E+00
586,0.00E+00,0.00E+00,0.00E+00,5.01E-07,0.00E+00,1.61E-06,2.04E-07,0.00E+00,9.67E-08,0.00E+00,6.36E-08,0.00E+00,7.84E-08,8.27E-08,0.00E+00,1.32E-07,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00
587,3.58E-08,0.00E+00,0.00E+00,7.34E-07,0.00E+00,3.50E-07,1.31E-07,0.00E+00,1.44E-07,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,9.62E-08,1.28E-07,0.00E+00,2.37E-07,0.00E+00,0.00E+00,0.00E+00,1.51E-07,0.00E+00
588,9.51E-09,0.00E+00,0.00E+00,1.95E-07,0.00E+00,7.64E-09,0.00E+00,0.00E+00,1.34E-08,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,1.56E-07,1.67E-06,1.51E-07,6.30E-08,0.00E+00,0.00E+00,0.00E+00,4.01E-08,0.00E+00
589,1.59E-09,0.00E+00,0.00E+00,0.00E+00,0.00E+00,1.13E-07,3.14E-09,6.35E-08,8.95E-09,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,8.55E-09,1.83E-08,0.00E+00,0.00E+00,1.14E-08,0.00E+00,2.59E-08,0.00E+00,1.34E-08
590,2.12E-08,0.00E+00,0.00E+00,0.00E+00,4.55E-08,1.24E-06,7.32E-08,5.52E-08,1.19E-07,0.00E+00,0.00E+00,0.00E+00,1.09E-07,0.00E+00,1.14E-07,2.44E-07,0.00E+00,0.00E+00,1.51E-07,0.00E+00,3.45E-07,0.00E+00,1.78E-07
591,1.45E-08,0.00E+00,0.00E+00,0.00E+00,1.02E-07,2.26E-06,5.89E-08,1.03E-07,4.08E-08,0.00E+00,1.61E-07,0.00E+00,2.04E-07,0.00E+00,0.00E+00,0.00E+00,0.00E+00,9.61E-08,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00
592,8.55E-09,0.00E+00,0.00E+00,0.00E+00,9.74E-09,2.37E-06,0.00E+00,4.87E-08,2.61E-07,6.97E-08,1.89E-06,0.00E+00,1.44E-06,0.00E+00,1.13E-07,1.21E-07,0.00E+00,5.66E-08,1.51E-07,0.00E+00,0.00E+00,0.00E+00,0.00E+00
593,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,1.08E-06,0.00E+00,4.76E-09,2.32E-08,9.90E-08,3.26E-06,0.00E+00,1.40E-07,0.00E+00,1.61E-07,1.72E-07,0.00E+00,0.00E+00,1.47E-08,0.00E+00,0.00E+00,0.00E+00,0.00E+00
594,0.00E+00,0.00E+00,0.00E+00,0.00E+00,2.74E-07,2.60E-06,0.00E+00,3.15E-08,0.00E+00,0.00E+00,2.65E-06,0.00E+00,2.53E-07,0.00E+00,4.89E-07,0.00E+00,2.84E-08,0.00E+00,3.24E-06,0.00E+00,0.00E+00,0.00E+00,2.54E-07
595,0.00E+00,0.00E+00,0.00E+00,0.00E+00,7.85E-07,1.81E-08,0.00E+00,1.32E-07,9.49E-08,7.43E-08,0.00E+00,0.00E+00,8.69E-08,0.00E+00,2.18E-06,0.00E+00,1.19E-07,0.00E+00,5.20E-06,0.00E+00,0.00E+00,0.00E+00,1.61E-07
596,0.00E+00,0.00E+00,0.00E+00,0.00E+00,1.65E-07,7.85E-08,0.00E+00,0.00E+00,2.08E-07,1.43E-07,0.00E+00,0.00E+00,0.00E+00,0.00E+00,4.51E-06,2.08E-07,2.26E-07,0.00E+00,2.60E-06,0.00E+00,4.42E-07,0.00E+00,1.52E-07
597,0.00E+00,0.00E+00,0.00E+00,0.00E+00,5.34E-08,1.88E-08,0.00E+00,0.00E+00,3.29E-08,1.93E-08,1.85E-07,0.00E+00,0.00E+00,0.00E+00,2.76E-06,6.74E-08,1.94E-06,0.00E+00,0.00E+00,0.00E+00,1.43E-07,2.11E-07,4.92E-08
598,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,1.54E-09,0.00E+00,4.42E-09,2.63E-07,1.00E-07,0.00E+00,0.00E+00,0.00E+00,0.00E+00,3.10E-06,0.00E+00,3.89E-07,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00
599,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,6.34E-08,0.00E+00,1.09E-07,1.99E-07,2.61E-08,0.00E+00,0.00E+00,3.59E-08,3.79E-08,2.96E-07,4.55E-08,2.94E-07,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00
600,0.00E+00,0.00E+00,0.00E+00,0.00E+00,1.70E-08,5.38E-08,0.00E+00,0.00E+00,0.00E+00,1.04E-07,0.00E+00,0.00E+00,7.59E-08,8.01E-08,1.70E-07,6.97E-07,0.00E+00,0.00E+00,1.07E-07,0.00E+00,0.00E+00,0.00E+00,0.00E+00
601,0.00E+00,2.20E-08,0.00E+00,0.00E+00,1.11E-08,7.08E-08,0.00E+00,0.00E+00,0.00E+00,3.23E-08,0.00E+00,0.00E+00,1.00E-07,2.11E-07,5.25E-08,1.03E-06,0.00E+00,0.00E+00,6.98E-08,0.00E+00,0.00E+00,0.00E+00,3.70E-07
602,0.00E+00,2.76E-09,0.00E+00,0.00E+00,1.67E-07,8.88E-09,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,1.25E-08,2.65E-08,3.14E-07,4.62E-06,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,4.64E-08
603,5.53E-08,4.31E-09,0.00E+00,0.00E+00,0.00E+00,1.33E-07,2.18E-07,1.99E-08,7.78E-08,9.13E-08,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,2.76E-06,0.00E+00,5.71E-08,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00
604,1.14E-08,2.07E-08,0.00E+00,0.00E+00,1.30E-08,3.50E-07,0.00E+00,9.54E-08,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,3.33E-06,0.00E+00,2.74E-07,0.00E+00,8.63E-08,0.00E+00,0.00E+00,0.00E+00
605,1.36E-08,0.00E+00,1.87E-08,0.00E+00,1.55E-08,5.97E-07,0.00E+00,0.00E+00,0.00E+00,6.16E-08,0.00E+00,0.00E+00,2.54E-07,0.00E+00,1.00E-07,0.00E+00,0.00E+00,0.00E+00,0.00E+00,1.03E-07,0.00E+00,0.00E+00,0.00E+00
606,0.00E+00,0.00E+00,6.52E-09,0.00E+00,0.00E+00,6.29E-08,0.00E+00,0.00E+00,1.46E-07,2.79E-07,0.00E+00,0.00E+00,8.89E-08,0.00E+00,3.50E-08,2.99E-07,0.00E+00,0.00E+00,0.00E+00,5.88E-07,0.00E+00,0.00E+00,0.00E+00
607,0.00E+00,0.00E+00,0.00E+00,6.94E-10,0.00E+00,1.12E-09,0.00E+00,0.00E+00,3.65E-07,1.08E-07,2.36E-07,0.00E+00,0.00E+00,0.00E+00,7.43E-06,0.00E+00,0.00E+00,0.00E+00,4.61E-07,0.00E+00,0.00E+00,0.00E+00,0.00E+00
608,0.00E+00,0.00E+00,0.00E+00,2.49E-08,0.00E+00,3.99E-08,1.57E-08,0.00E+00,2.09E-07,1.35E-07,7.07E-07,0.00E+00,0.00E+00,0.00E+00,1.91E-06,4.60E-08,0.00E+00,0.00E+00,1.77E-07,0.00E+00,0.00E+00,0.00E+00,0.00E+00
609,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,2.72E-07,3.48E-08,0.00E+00,0.00E+00,1.17E-07,1.56E-06,0.00E+00,0.00E+00,0.00E+00,5.45E-07,1.02E-07,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00
610,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,4.41E-07,9.01E-08,0.00E+00,6.42E-08,3.02E-07,8.43E-08,0.00E+00,0.00E+00,0.00E+00,1.11E-07,3.42E-06,0.00E+00,0.00E+00,3.26E-07,0.00E+00,0.00E+00,0.00E+00,0.00E+00
611,0.00E+00,0.00E+00,0.00E+00,3.04E-08,0.00E+00,1.11E-06,1.17E-08,0.00E+00,8.35E-09,3.92E-08,1.10E-08,0.00E+00,0.00E+00,0.00E+00,0.00E+00,6.19E-07,0.00E+00,0.00E+00,2.59E-07,0.00E+00,0.00E+00,0.00E+00,0.00E+00
612,4.45E-09,0.00E+00,0.00E+00,2.89E-08,0.00E+00,3.32E-07,2.63E-08,0.00E+00,1.25E-08,1.91E-07,0.00E+00,0.00E+00,0.00E+00,2.13E-08,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,3.74E-08
613,2.16E-08,0.00E+00,0.00E+00,0.00E+00,0.00E+00,9.24E-08,1.27E-07,0.00E+00,6.06E-08,3.95E-08,8.82E-08,0.00E+00,5.43E-08,1.03E-07,0.00E+00,6.88E-08,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,2.82E-07
614,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,6.81E-08,0.00E+00,0.00E+00,5.48E-08,1.75E-07,1.04E-07,0.00E+00,6.41E-08,0.00E+00,0.00E+00,3.05E-07,0.00E+00,0.00E+00,1.39E-07,0.00E+00,0.00E+00,0.00E+00,1.19E-07
615,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,1.87E-08,4.39E-08,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,3.89E-07,0.00E+00,0.00E+00,4.74E-08,0.00E+00,0.00E+00,0.00E+00,0.00E+00
616,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,1.46E-09,1.30E-07,0.00E+00,0.00E+00,1.09E-07,3.35E-09,0.00E+00,0.00E+00,3.16E-07,3.54E-07,1.04E-08,0.00E+00,2.18E-07,6.48E-09,2.48E-07,0.00E+00,0.00E+00,2.77E-07
617,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,4.10E-08,1.68E-08,0.00E+00,2.40E-08,0.00E+00,1.26E-07,7.01E-08,0.00E+00,0.00E+00,0.00E+00,2.93E-07,0.00E+00,0.00E+00,1.82E-07,0.00E+00,0.00E+00,0.00E+00,0.00E+00
618,0.00E+00,3.24E-08,0.00E+00,0.00E+00,0.00E+00,2.86E-07,3.53E-08,0.00E+00,5.03E-08,0.00E+00,6.60E-08,1.47E-07,0.00E+00,1.55E-07,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00
619,0.00E+00,2.07E-08,0.00E+00,0.00E+00,0.00E+00,1.45E-06,0.00E+00,0.00E+00,6.73E-08,7.91E-08,8.83E-08,0.00E+00,1.09E-07,9.89E-08,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00
620,0.00E+00,0.00E+00,0.00E+00,3.18E-08,0.00E+00,3.10E-06,0.00E+00,0.00E+00,7.43E-09,2.18E-07,9.74E-09,0.00E+00,1.20E-08,0.00E+00,0.00E+00,1.83E-07,0.00E+00,0.00E+00,2.27E-07,4.79E-07,0.00E+00,0.00E+00,0.00E+00
621,0.00E+00,0.00E+00,0.00E+00,0.00E+00,5.82E-09,3.07E-06,0.00E+00,0.00E+00,1.65E-07,2.91E-07,1.09E-07,0.00E+00,6.03E-07,4.23E-07,1.85E-07,8.31E-07,0.00E+00,0.00E+00,6.56E-07,0.00E+00,0.00E+00,0.00E+00,0.00E+00
622,0.00E+00,0.00E+00,0.00E+00,0.00E+00,8.38E-08,0.00E+00,0.00E+00,0.00E+00,0.00E+00,4.27E-08,0.00E+00,0.00E+00,3.98E-06,0.00E+00,1.17E-07,3.46E-06,0.00E+00,0.00E+00,2.89E-06,0.00E+00,0.00E+00,0.00E+00,0.00E+00
623,0.00E+00,0.00E+00,0.00E+00,2.07E-08,6.37E-08,0.00E+00,0.00E+00,0.00E+00,0.00E+00,4.61E-08,7.65E-08,0.00E+00,2.94E-06,0.00E+00,0.00E+00,2.85E-06,0.00E+00,0.00E+00,8.40E-07,0.00E+00,0.00E+00,0.00E+00,0.00E+00
624,0.00E+00,0.00E+00,0.00E+00,6.16E-09,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,1.89E-07,2.27E-08,1.17E-07,4.19E-07,0.00E+00,0.00E+00,9.99E-07,0.00E+00,0.00E+00,2.20E-07,0.00E+00,0.00E+00,0.00E+00,0.00E+00
625,0.00E+00,0.00E+00,0.00E+00,0.00E+00,2.64E-07,1.60E-07,0.00E+00,0.00E+00,4.68E-09,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,2.36E-07,0.00E+00,0.00E+00,0.00E+00,5.57E-07
626,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,7.10E-08,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00
627,0.00E+00,3.47E-08,0.00E+00,0.00E+00,3.95E-08,0.00E+00,0.00E+00,0.00E+00,4.87E-08,0.00E+00,0.00E+00,7.12E-08,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00
628,0.00E+00,1.90E-08,0.00E+00,0.00E+00,5.03E-08,8.07E-08,0.00E+00,0.00E+00,9.72E-08,0.00E+00,0.00E+00,3.91E-08,1.14E-07,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,2.04E-07,0.00E+00,0.00E+00
629,0.00E+00,0.00E+00,0.00E+00,0.00E+00,1.91E-09,6.39E-07,0.00E+00,0.00E+00,1.89E-07,1.08E-07,0.00E+00,0.00E+00,7.63E-09,0.00E+00,0.00E+00,1.89E-07,0.00E+00,0.00E+00,0.00E+00,0.00E+00,1.37E-08,0.00E+00,0.00E+00
630,0.00E+00,0.00E+00,0.00E+00,0.00E+00,3.27E-07,2.52E-06,0.00E+00,0.00E+00,1.59E-07,2.80E-07,2.54E-07,0.00E+00,0.00E+00,0.00E+00,0.00E+00,5.49E-07,0.00E+00,0.00E+00,0.00E+00,8.53E-07,8.28E-06,0.00E+00,0.00E+00
631,0.00E+00,0.00E+00,0.00E+00,0.00E+00,1.21E-06,1.28E-06,0.00E+00,0.00E+00,0.00E+00,0.00E+00,1.51E-07,0.00E+00,0.00E+00,0.00E+00,0.00E+00,1.29E-06,8.64E-08,0.00E+00,0.00E+00,0.00E+00,1.13E-07,0.00E+00,0.00E+00
632,0.00E+00,0.00E+00,0.00E+00,0.00E+00,1.71E-06,8.18E-07,0.00E+00,0.00E+00,1.82E-07,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,7.85E-08,0.00E+00,0.00E+00,0.00E+00,1.03E-07,0.00E+00,0.00E+00
633,0.00E+00,0.00E+00,0.00E+00,5.85E-08,5.59E-07,2.66E-06,5.76E-08,0.00E+00,4.08E-08,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,1.68E-07,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00
634,0.00E+00,0.00E+00,0.00E+00,0.00E+00,1.45E-07,2.50E-06,0.00E+00,0.00E+00,1.74E-07,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,9.46E-07,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00
635,0.00E+00,0.00E+00,0.00E+00,0.00E+00,2.65E-08,1.30E-06,0.00E+00,0.00E+00,8.89E-07,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,2.23E-06,1.31E-07,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00
636,0.00E+00,0.00E+00,0.00E+00,0.00E+00,4.18E-08,1.95E-06,0.00E+00,0.00E+00,1.94E-06,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,2.96E-06,1.95E-07,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00
637,0.00E+00,0.00E+00,0.00E+00,5.20E-08,7.71E-08,5.56E-07,0.00E+00,0.00E+00,4.79E-06,4.29E-07,9.58E-08,0.00E+00,0.00E+00,0.00E+00,0.00E+00,5.52E-06,0.00E+00,0.00E+00,1.85E-07,0.00E+00,0.00E+00,0.00E+00,0.00E+00
638,3.37E-08,0.00E+00,0.00E+00,9.45E-07,3.24E-10,1.08E-07,0.00E+00,0.00E+00,2.48E-08,1.14E-07,5.24E-10,0.00E+00,0.00E+00,0.00E+00,1.81E-07,2.45E-08,0.00E+00,0.00E+00,1.01E-09,0.00E+00,0.00E+00,0.00E+00,0.00E+00
639,7.53E-09,0.00E+00,0.00E+00,2.09E-07,1.06E-07,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,9.62E-08,0.00E+00,0.00E+00,0.00E+00,0.00E+00,1.94E-06,0.00E+00,0.00E+00,0.00E+00,1.97E-07,0.00E+00,0.00E+00,4.39E-07
640,1.84E-08,0.00E+00,0.00E+00,0.00E+00,4.20E-08,4.89E-08,0.00E+00,0.00E+00,1.28E-07,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,4.43E-06,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00
641,0.00E+00,0.00E+00,0.00E+00,0.00E+00,2.61E-08,1.08E-07,0.00E+00,0.00E+00,2.19E-07,0.00E+00,1.69E-07,0.00E+00,0.00E+00,0.00E+00,0.00E+00,2.25E-06,2.85E-07,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00
642,0.00E+00,0.00E+00,0.00E+00,0.00E+00,3.45E-09,9.75E-09,0.00E+00,0.00E+00,1.70E-08,2.02E-07,2.24E-08,0.00E+00,0.00E+00,0.00E+00,0.00E+00,5.23E-08,3.78E-08,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00
643,9.24E-09,0.00E+00,0.00E+00,0.00E+00,0.00E+00,6.84E-08,7.47E-08,0.00E+00,1.07E-07,3.05E-08,1.06E-07,0.00E+00,0.00E+00,0.00E+00,0.00E+00,3.30E-07,3.57E-07,0.00E+00,3.30E-08,0.00E+00,7.52E-08,3.89E-08,0.00E+00
644,4.20E-08,1.22E-08,0.00E+00,0.00E+00,5.57E-08,1.01E-07,8.26E-08,0.00E+00,1.52E-07,1.38E-07,0.00E+00,0.00E+00,5.55E-08,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,1.50E-07,0.00E+00,3.41E-07,1.77E-07,0.00E+00
645,1.99E-08,1.34E-08,0.00E+00,0.00E+00,6.10E-08,0.00E+00,0.00E+00,0.00E+00,3.76E-08,0.00E+00,0.00E+00,0.00E+00,6.07E-08,0.00E+00,0.00E+00,1.14E-07,0.00E+00,0.00E+00,1.42E-07,0.00E+00,0.00E+00,0.00E+00,0.00E+00
646,6.05E-08,2.74E-08,0.00E+00,2.74E-08,3.12E-08,0.00E+00,5.40E-08,0.00E+00,0.00E+00,2.71E-07,1.01E-07,0.00E+00,1.24E-07,0.00E+00,0.00E+00,1.90E-07,1.71E-07,0.00E+00,4.06E-08,0.00E+00,0.00E+00,0.00E+00,0.00E+00
647,0.00E+00,0.00E+00,1.92E-09,0.00E+00,4.20E-08,6.18E-09,3.79E-09,0.00E+00,8.73E-08,1.15E-07,7.09E-09,0.00E+00,0.00E+00,2.76E-08,0.00E+00,0.00E+00,1.94E-07,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00
648,0.00E+00,1.91E-08,2.35E-08,0.00E+00,9.12E-08,7.55E-08,4.63E-08,0.00E+00,0.00E+00,2.18E-07,8.66E-08,0.00E+00,0.00E+00,3.37E-07,0.00E+00,0.00E+00,0.00E+00,0.00E+00,6.81E-08,0.00E+00,0.00E+00,0.00E+00,0.00E+00
649,0.00E+00,3.16E-08,0.00E+00,0.00E+00,3.75E-08,8.25E-08,3.37E-08,0.00E+00,4.80E-08,7.82E-07,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,3.93E-07,0.00E+00,0.00E+00,1.13E-07,1.29E-07,0.00E+00,0.00E+00,0.00E+00
650,0.00E+00,2.46E-08,0.00E+00,0.00E+00,3.74E-08,3.95E-08,1.61E-08,0.00E+00,2.30E-08,4.87E-07,1.82E-07,0.00E+00,2.24E-07,0.00E+00,0.00E+00,4.58E-06,0.00E+00,0.00E+00,0.00E+00,6.18E-08,0.00E+00,0.00E+00,0.00E+00
651,0.00E+00,6.06E-10,3.21E-08,0.00E+00,6.91E-10,5.15E-08,1.89E-07,0.00E+00,9.01E-08,3.21E-07,4.47E-09,0.00E+00,5.50E-09,0.00E+00,0.00E+00,5.09E-06,0.00E+00,0.00E+00,2.29E-07,0.00E+00,0.00E+00,0.00E+00,5.39E-07
652,0.00E+00,3.27E-08,0.00E+00,0.00E+00,2.38E-08,0.00E+00,0.00E+00,0.00E+00,0.00E+00,1.55E-06,0.00E+00,0.00E+00,1.58E-07,0.00E+00,0.00E+00,3.87E-06,8.66E-08,0.00E+00,9.92E-08,0.00E+00,5.65E-08,0.00E+00,1.17E-07
653,0.00E+00,1.81E-08,0.00E+00,0.00E+00,9.47E-08,2.32E-08,8.54E-08,0.00E+00,0.00E+00,3.42E-06,0.00E+00,0.00E+00,4.10E-07,0.00E+00,0.00E+00,1.97E-06,2.25E-07,0.00E+00,2.58E-07,0.00E+00,1.47E-07,0.00E+00,4.25E-07
654,0.00E+00,0.00E+00,0.00E+00,0.00E+00,2.40E-08,1.69E-08,6.21E-08,0.00E+00,0.00E+00,2.91E-06,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,8.84E-08
655,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,1.89E-07,2.31E-07,0.00E+00,8.25E-08,5.26E-06,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,4.43E-07,0.00E+00,0.00E+00,0.00E+00
656,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,1.63E-07,0.00E+00,5.07E-08,2.98E-08,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,3.67E-08,0.00E+00,0.00E+00
657,0.00E+00,0.00E+00,1.19E-08,0.00E+00,0.00E+00,3.83E-08,0.00E+00,0.00E+00,2.25E-07,1.32E-07,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,8.50E-08,0.00E+00,2.60E-07,0.00E+00,0.00E+00
658,0.00E+00,0.00E+00,1.25E-08,0.00E+00,0.00E+00,4.03E-08,0.00E+00,0.00E+00,5.41E-08,1.27E-07,2.13E-07,0.00E+00,0.00E+00,9.22E-08,0.00E+00,0.00E+00,0.00E+00,0.00E+00,8.94E-08,0.00E+00,1.02E-07,0.00E+00,0.00E+00
659,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,1.28E-07,0.00E+00,0.00E+00,1.44E-08,3.37E-08,5.65E-08,0.00E+00,0.00E+00,2.45E-08,0.00E+00,1.53E-07,0.00E+00,0.00E+00,1.89E-07,0.00E+00,0.00E+00,0.00E+00,2.23E-07
660,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,4.70E-08,8.90E-09,0.00E+00,1.91E-08,7.46E-09,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00
661,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,7.99E-07,0.00E+00,2.37E-07,7.17E-08,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,6.31E-08,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00
662,0.00E+00,0.00E+00,0.00E+00,0.00E+00,3.84E-08,2.71E-08,1.97E-06,0.00E+00,8.10E-08,1.11E-07,0.00E+00,0.00E+00,7.64E-08,0.00E+00,0.00E+00,0.00E+00,0.00E+00,9.54E-08,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00
