Device number: 1510507,,,,,,,,,,,,,,,,,,,,,,,
Name,#1,#2,#3,#4,#5,#6,#7,#8,#9,#10,#11,#12,#13,#14,#15,#16,#17,#18,#19,#20,#21,#22,#23
588,4.76E-09,0.00E+00,2.42E-08,4.06E-04,9.15E-04,1.33E-03,1.77E-03,2.15E-03,2.58E-03,3.01E-03,3.39E-03,3.80E-03,4.21E-03,4.57E-03,5.01E-03,5.38E-03,5.78E-03,6.12E-03,6.51E-03,6.86E-03,7.23E-03,7.56E-03,7.76E-03
589,0.00E+00,0.00E+00,2.21E-07,4.53E-04,1.03E-03,1.48E-03,1.97E-03,2.43E-03,2.90E-03,3.36E-03,3.79E-03,4.27E-03,4.71E-03,5.11E-03,5.63E-03,6.06E-03,6.44E-03,6.89E-03,7.30E-03,7.69E-03,8.09E-03,8.49E-03,8.69E-03
590,0.00E+00,0.00E+00,3.19E-08,4.95E-04,1.12E-03,1.62E-03,2.14E-03,2.63E-03,3.14E-03,3.64E-03,4.13E-03,4.63E-03,5.12E-03,5.56E-03,6.11E-03,6.61E-03,7.02E-03,7.48E-03,7.95E-03,8.39E-03,8.81E-03,9.25E-03,9.53E-03
591,0.00E+00,0.00E+00,5.98E-08,5.19E-04,1.17E-03,1.69E-03,2.25E-03,2.78E-03,3.31E-03,3.82E-03,4.33E-03,4.87E-03,5.39E-03,5.86E-03,6.45E-03,6.95E-03,7.40E-03,7.90E-03,8.43E-03,8.88E-03,9.33E-03,9.81E-03,1.01E-02
592,0.00E+00,0.00E+00,0.00E+00,5.25E-04,1.18E-03,1.71E-03,2.26E-03,2.79E-03,3.34E-03,3.86E-03,4.39E-03,4.92E-03,5.47E-03,5.94E-03,6.52E-03,7.02E-03,7.54E-03,8.02E-03,8.56E-03,9.03E-03,9.52E-03,1.00E-02,1.02E-02
593,0.00E+00,0.00E+00,5.59E-08,5.12E-04,1.16E-03,1.65E-03,2.20E-03,2.70E-03,3.21E-03,3.73E-03,4.26E-03,4.77E-03,5.30E-03,5.79E-03,6.38E-03,6.86E-03,7.35E-03,7.83E-03,8.35E-03,8.86E-03,9.34E-03,9.80E-03,1.01E-02
594,0.00E+00,0.00E+00,6.34E-07,4.74E-04,1.07E-03,1.53E-03,2.02E-03,2.48E-03,2.97E-03,3.44E-03,3.92E-03,4.41E-03,4.90E-03,5.35E-03,5.90E-03,6.35E-03,6.80E-03,7.26E-03,7.77E-03,8.21E-03,8.68E-03,9.14E-03,9.37E-03
595,0.00E+00,0.00E+00,8.78E-08,4.20E-04,9.41E-04,1.34E-03,1.77E-03,2.18E-03,2.60E-03,3.03E-03,3.43E-03,3.88E-03,4.30E-03,4.70E-03,5.19E-03,5.61E-03,6.00E-03,6.42E-03,6.87E-03,7.27E-03,7.69E-03,8.11E-03,8.31E-03
596,1.81E-08,0.00E+00,1.26E-08,3.55E-04,7.91E-04,1.13E-03,1.49E-03,1.83E-03,2.18E-03,2.53E-03,2.87E-03,3.25E-03,3.61E-03,3.93E-03,4.36E-03,4.71E-03,5.04E-03,5.42E-03,5.79E-03,6.13E-03,6.50E-03,6.84E-03,7.00E-03
597,5.86E-09,0.00E+00,0.00E+00,2.91E-04,6.45E-04,9.13E-04,1.21E-03,1.48E-03,1.78E-03,2.06E-03,2.33E-03,2.63E-03,2.93E-03,3.19E-03,3.54E-03,3.82E-03,4.10E-03,4.39E-03,4.71E-03,4.99E-03,5.29E-03,5.57E-03,5.73E-03
598,0.00E+00,0.00E+00,3.03E-08,2.34E-04,5.25E-04,7.42E-04,9.67E-04,1.19E-03,1.44E-03,1.65E-03,1.89E-03,2.13E-03,2.37E-03,2.58E-03,2.86E-03,3.09E-03,3.29E-03,3.56E-03,3.79E-03,4.04E-03,4.29E-03,4.51E-03,4.63E-03
599,0.00E+00,0.00E+00,7.91E-09,1.94E-04,4.33E-04,6.00E-04,8.03E-04,9.69E-04,1.17E-03,1.35E-03,1.54E-03,1.74E-03,1.93E-03,2.11E-03,2.34E-03,2.53E-03,2.71E-03,2.91E-03,3.10E-03,3.29E-03,3.48E-03,3.66E-03,3.75E-03
600,0.00E+00,0.00E+00,1.67E-08,1.57E-04,3.47E-04,4.96E-04,6.51E-04,7.98E-04,9.51E-04,1.11E-03,1.26E-03,1.42E-03,1.57E-03,1.73E-03,1.92E-03,2.07E-03,2.21E-03,2.37E-03,2.52E-03,2.68E-03,2.85E-03,3.00E-03,3.07E-03
601,0.00E+00,0.00E+00,5.51E-07,1.29E-04,2.84E-04,4.00E-04,5.33E-04,6.51E-04,7.80E-04,9.12E-04,1.02E-03,1.17E-03,1.28E-03,1.41E-03,1.55E-03,1.69E-03,1.81E-03,1.92E-03,2.07E-03,2.19E-03,2.33E-03,2.45E-03,2.52E-03
602,0.00E+00,0.00E+00,9.83E-08,1.05E-04,2.33E-04,3.24E-04,4.31E-04,5.23E-04,6.32E-04,7.37E-04,8.32E-04,9.34E-04,1.04E-03,1.14E-03,1.26E-03,1.37E-03,1.47E-03,1.55E-03,1.68E-03,1.79E-03,1.90E-03,1.99E-03,2.04E-03
603,0.00E+00,0.00E+00,4.15E-07,8.52E-05,1.93E-04,2.65E-04,3.51E-04,4.32E-04,5.13E-04,6.00E-04,6.79E-04,7.65E-04,8.49E-04,9.26E-04,1.03E-03,1.12E-03,1.19E-03,1.28E-03,1.36E-03,1.46E-03,1.53E-03,1.62E-03,1.66E-03
604,0.00E+00,0.00E+00,1.14E-08,6.90E-05,1.55E-04,2.15E-04,2.89E-04,3.52E-04,4.22E-04,4.87E-04,5.48E-04,6.25E-04,7.00E-04,7.61E-04,8.43E-04,9.02E-04,9.77E-04,1.05E-03,1.12E-03,1.19E-03,1.25E-03,1.33E-03,1.35E-03
605,0.00E+00,0.00E+00,1.36E-08,5.69E-05,1.28E-04,1.78E-04,2.39E-04,2.90E-04,3.45E-04,3.92E-04,4.48E-04,5.07E-04,5.75E-04,6.20E-04,6.92E-04,7.42E-04,8.01E-04,8.60E-04,9.11E-04,9.73E-04,1.02E-03,1.09E-03,1.11E-03
606,5.20E-08,0.00E+00,0.00E+00,4.63E-05,1.01E-04,1.45E-04,1.95E-04,2.36E-04,2.77E-04,3.22E-04,3.68E-04,4.11E-04,4.58E-04,5.07E-04,5.65E-04,6.02E-04,6.47E-04,7.00E-04,7.34E-04,7.67E-04,8.20E-04,8.80E-04,9.05E-04
607,0.00E+00,3.20E-08,3.20E-08,3.76E-05,8.32E-05,1.21E-04,1.55E-04,1.94E-04,2.28E-04,2.59E-04,2.94E-04,3.38E-04,3.76E-04,4.08E-04,4.48E-04,4.82E-04,5.29E-04,5.56E-04,5.97E-04,6.29E-04,6.67E-04,7.01E-04,7.26E-04
608,0.00E+00,0.00E+00,0.00E+00,3.01E-05,6.69E-05,9.18E-05,1.23E-04,1.53E-04,1.82E-04,2.11E-04,2.46E-04,2.70E-04,2.99E-04,3.33E-04,3.61E-04,3.98E-04,4.18E-04,4.49E-04,4.84E-04,5.14E-04,5.43E-04,5.70E-04,5.86E-04
609,0.00E+00,0.00E+00,0.00E+00,2.58E-05,5.45E-05,7.64E-05,1.03E-04,1.26E-04,1.50E-04,1.72E-04,1.98E-04,2.24E-04,2.49E-04,2.67E-04,2.99E-04,3.22E-04,3.47E-04,3.67E-04,3.99E-04,4.15E-04,4.48E-04,4.70E-04,4.83E-04
610,0.00E+00,0.00E+00,0.00E+00,2.11E-05,4.50E-05,6.33E-05,8.48E-05,1.05E-04,1.23E-04,1.44E-04,1.66E-04,1.85E-04,2.00E-04,2.21E-04,2.45E-04,2.67E-04,2.88E-04,3.04E-04,3.25E-04,3.47E-04,3.66E-04,3.85E-04,3.99E-04
611,0.00E+00,0.00E+00,0.00E+00,1.82E-05,3.71E-05,5.47E-05,6.99E-05,9.15E-05,1.08E-04,1.23E-04,1.37E-04,1.54E-04,1.69E-04,1.86E-04,2.06E-04,2.20E-04,2.43E-04,2.52E-04,2.74E-04,2.93E-04,3.08E-04,3.26E-04,3.27E-04
612,3.78E-08,0.00E+00,9.55E-08,1.56E-05,3.27E-05,4.61E-05,5.84E-05,7.63E-05,8.87E-05,9.97E-05,1.15E-04,1.28E-04,1.44E-04,1.53E-04,1.73E-04,1.87E-04,2.00E-04,2.19E-04,2.34E-04,2.52E-04,2.56E-04,2.69E-04,2.81E-04
613,4.31E-08,0.00E+00,7.90E-08,1.24E-05,2.70E-05,4.09E-05,4.91E-05,6.21E-05,7.83E-05,8.64E-05,1.00E-04,1.11E-04,1.22E-04,1.39E-04,1.47E-04,1.60E-04,1.70E-04,1.80E-04,1.99E-04,2.15E-04,2.25E-04,2.40E-04,2.36E-04
614,1.95E-08,0.00E+00,4.24E-08,1.12E-05,2.38E-05,3.52E-05,4.14E-05,5.60E-05,6.42E-05,7.73E-05,8.48E-05,9.32E-05,1.09E-04,1.19E-04,1.24E-04,1.38E-04,1.44E-04,1.56E-04,1.66E-04,1.79E-04,1.92E-04,2.01E-04,2.03E-04
615,6.65E-09,0.00E+00,1.00E-06,1.01E-05,2.04E-05,3.01E-05,3.50E-05,4.77E-05,5.59E-05,6.73E-05,7.44E-05,8.16E-05,9.29E-05,1.03E-04,1.09E-04,1.18E-04,1.28E-04,1.33E-04,1.40E-04,1.49E-04,1.66E-04,1.70E-04,1.80E-04
616,3.30E-08,0.00E+00,6.00E-07,7.95E-06,1.57E-05,2.41E-05,3.63E-05,3.57E-05,5.05E-05,5.91E-05,6.32E-05,7.26E-05,7.95E-05,8.94E-05,9.72E-05,1.09E-04,1.15E-04,1.17E-04,1.31E-04,1.31E-04,1.48E-04,1.49E-04,1.51E-04
617,0.00E+00,0.00E+00,3.66E-07,7.47E-06,1.53E-05,2.37E-05,2.99E-05,3.52E-05,4.29E-05,5.05E-05,5.58E-05,6.29E-05,6.50E-05,7.57E-05,8.18E-05,8.88E-05,1.01E-04,1.02E-04,1.11E-04,1.18E-04,1.24E-04,1.32E-04,1.31E-04
618,0.00E+00,0.00E+00,3.94E-07,5.78E-06,1.30E-05,2.09E-05,2.76E-05,3.00E-05,3.66E-05,4.32E-05,5.02E-05,5.61E-05,6.06E-05,6.70E-05,7.07E-05,7.69E-05,8.75E-05,9.09E-05,9.85E-05,1.04E-04,1.07E-04,1.11E-04,1.16E-04
619,0.00E+00,0.00E+00,4.79E-08,5.84E-06,1.13E-05,1.60E-05,2.41E-05,2.82E-05,3.30E-05,3.66E-05,4.17E-05,4.78E-05,5.49E-05,5.99E-05,6.46E-05,6.21E-05,7.54E-05,7.85E-05,8.56E-05,8.92E-05,9.60E-05,9.68E-05,1.01E-04
620,0.00E+00,0.00E+00,5.29E-09,5.43E-06,1.09E-05,1.49E-05,1.89E-05,2.87E-05,2.74E-05,3.00E-05,4.03E-05,4.13E-05,4.59E-05,4.89E-05,5.79E-05,5.92E-05,6.25E-05,6.27E-05,7.43E-05,8.30E-05,8.39E-05,8.55E-05,8.81E-05
621,0.00E+00,0.00E+00,0.00E+00,3.41E-06,9.63E-06,1.20E-05,1.66E-05,1.86E-05,2.08E-05,3.07E-05,3.21E-05,3.09E-05,4.21E-05,4.57E-05,4.59E-05,5.29E-05,5.58E-05,5.69E-05,6.29E-05,6.33E-05,7.45E-05,7.12E-05,7.23E-05
622,0.00E+00,0.00E+00,0.00E+00,4.48E-06,5.84E-06,9.99E-06,1.58E-05,1.66E-05,1.95E-05,1.94E-05,2.87E-05,3.15E-05,3.84E-05,3.67E-05,4.09E-05,4.82E-05,4.90E-05,5.24E-05,5.60E-05,5.71E-05,6.16E-05,6.67E-05,6.96E-05
623,0.00E+00,0.00E+00,2.07E-08,3.93E-06,6.23E-06,8.55E-06,1.53E-05,1.63E-05,1.90E-05,2.19E-05,2.37E-05,2.63E-05,3.05E-05,3.67E-05,4.14E-05,4.09E-05,3.98E-05,4.68E-05,4.84E-05,5.03E-05,6.03E-05,5.75E-05,5.96E-05
624,0.00E+00,0.00E+00,3.47E-08,3.00E-06,6.63E-06,7.55E-06,1.18E-05,1.38E-05,1.54E-05,1.67E-05,2.00E-05,2.37E-05,2.88E-05,3.10E-05,3.28E-05,3.49E-05,4.11E-05,4.09E-05,4.57E-05,4.94E-05,4.52E-05,5.06E-05,5.27E-05
625,0.00E+00,0.00E+00,1.67E-09,3.97E-06,5.55E-06,7.10E-06,1.04E-05,1.24E-05,1.27E-05,1.60E-05,1.78E-05,2.09E-05,1.76E-05,2.76E-05,2.87E-05,3.57E-05,3.90E-05,3.68E-05,4.49E-05,4.16E-05,3.82E-05,4.23E-05,4.19E-05
626,0.00E+00,0.00E+00,2.53E-08,1.83E-06,6.31E-06,7.36E-06,9.21E-06,1.16E-05,1.31E-05,1.47E-05,1.81E-05,2.18E-05,2.29E-05,2.25E-05,2.54E-05,2.35E-05,3.32E-05,3.04E-05,3.23E-05,3.23E-05,4.03E-05,4.01E-05,4.08E-05
627,0.00E+00,0.00E+00,0.00E+00,1.89E-06,4.15E-06,4.88E-06,8.82E-06,8.72E-06,1.16E-05,1.37E-05,1.36E-05,1.79E-05,2.13E-05,2.30E-05,2.27E-05,2.47E-05,2.75E-05,2.53E-05,2.85E-05,3.04E-05,3.88E-05,3.61E-05,3.22E-05
628,0.00E+00,0.00E+00,1.00E-07,1.45E-06,2.67E-06,5.80E-06,8.61E-06,1.10E-05,1.04E-05,1.34E-05,1.24E-05,1.74E-05,2.00E-05,2.03E-05,2.23E-05,2.00E-05,2.49E-05,2.56E-05,2.26E-05,2.61E-05,3.24E-05,3.26E-05,3.10E-05
629,0.00E+00,0.00E+00,6.72E-09,2.19E-06,3.81E-06,4.51E-06,5.81E-06,9.70E-06,1.19E-05,9.30E-06,1.11E-05,1.37E-05,1.52E-05,1.99E-05,2.11E-05,1.94E-05,1.96E-05,2.55E-05,2.20E-05,2.49E-05,2.77E-05,2.17E-05,2.98E-05
630,0.00E+00,0.00E+00,6.11E-09,1.79E-06,5.72E-06,4.98E-06,3.66E-06,3.88E-06,9.89E-06,1.33E-05,1.60E-05,1.32E-05,1.06E-05,1.54E-05,2.57E-05,1.77E-05,1.61E-05,2.08E-05,2.16E-05,2.25E-05,2.80E-05,2.52E-05,2.51E-05
631,0.00E+00,0.00E+00,2.04E-08,1.57E-06,2.98E-06,3.56E-06,7.29E-06,8.33E-06,7.26E-06,1.00E-05,1.05E-05,1.13E-05,1.63E-05,1.26E-05,1.64E-05,1.58E-05,1.77E-05,1.95E-05,2.45E-05,2.30E-05,2.27E-05,2.62E-05,2.20E-05
632,0.00E+00,0.00E+00,2.16E-08,1.96E-06,1.79E-06,2.84E-06,6.34E-06,7.51E-06,7.17E-06,8.22E-06,1.07E-05,1.00E-05,1.40E-05,1.35E-05,1.48E-05,1.59E-05,1.44E-05,1.75E-05,1.88E-05,1.71E-05,1.86E-05,2.46E-05,1.63E-05
633,0.00E+00,0.00E+00,3.41E-08,1.06E-06,3.79E-06,3.36E-06,6.52E-06,4.15E-06,8.17E-06,5.58E-06,1.38E-05,8.62E-06,1.11E-05,1.06E-05,1.16E-05,1.34E-05,1.34E-05,1.49E-05,1.75E-05,1.44E-05,2.04E-05,2.11E-05,1.64E-05
634,0.00E+00,0.00E+00,4.04E-08,9.62E-07,1.28E-06,3.00E-06,6.99E-06,4.69E-06,7.30E-06,9.37E-06,8.73E-06,7.40E-06,9.95E-06,1.22E-05,9.86E-06,1.33E-05,1.08E-05,1.11E-05,1.66E-05,1.37E-05,1.39E-05,1.74E-05,1.41E-05
635,0.00E+00,0.00E+00,3.25E-07,1.79E-07,2.00E-06,2.62E-06,3.77E-06,4.45E-06,5.11E-06,6.74E-06,5.90E-06,7.56E-06,8.26E-06,1.00E-05,9.85E-06,1.10E-05,1.50E-05,7.19E-06,1.28E-05,1.48E-05,1.56E-05,1.72E-05,1.20E-05
636,0.00E+00,0.00E+00,5.50E-07,2.84E-07,2.44E-06,1.89E-06,3.23E-06,4.25E-06,4.71E-06,5.47E-06,4.93E-06,1.02E-05,6.96E-06,8.73E-06,8.00E-06,1.15E-05,1.22E-05,9.60E-06,9.56E-06,8.66E-06,1.51E-05,1.57E-05,1.01E-05
637,0.00E+00,0.00E+00,7.29E-07,2.42E-07,3.30E-06,3.50E-06,5.48E-06,3.23E-06,4.06E-06,3.67E-06,5.04E-06,7.99E-06,7.18E-06,6.16E-06,6.83E-06,1.13E-05,1.36E-05,1.15E-05,1.11E-05,9.16E-06,1.76E-05,7.92E-06,9.83E-06
638,0.00E+00,0.00E+00,4.41E-07,2.37E-07,1.67E-06,1.75E-08,2.96E-06,7.02E-06,3.60E-06,6.03E-06,5.54E-06,4.83E-06,8.04E-06,7.23E-06,8.52E-06,8.21E-06,9.51E-06,8.08E-06,9.19E-06,1.16E-05,9.47E-06,8.17E-06,9.70E-06
639,0.00E+00,0.00E+00,3.16E-07,1.07E-06,2.91E-06,2.14E-06,3.07E-06,2.15E-06,4.99E-06,4.78E-06,4.19E-06,4.18E-06,6.87E-06,6.99E-06,9.15E-06,9.27E-06,1.03E-05,5.28E-06,1.05E-05,1.25E-05,1.03E-05,6.71E-06,7.50E-06
640,0.00E+00,0.00E+00,8.65E-07,1.05E-06,1.11E-06,0.00E+00,2.83E-06,3.96E-06,3.36E-06,5.05E-06,6.11E-06,6.73E-06,2.23E-06,7.48E-06,6.51E-06,7.41E-06,8.99E-06,6.72E-06,1.29E-05,1.09E-05,1.25E-05,5.44E-06,7.24E-06
641,0.00E+00,0.00E+00,6.44E-08,3.76E-07,6.87E-08,0.00E+00,1.62E-06,1.34E-06,2.07E-06,2.51E-06,7.52E-06,5.68E-06,6.45E-06,3.89E-06,4.84E-06,4.60E-06,8.15E-06,5.55E-06,1.18E-05,1.01E-05,6.68E-06,4.92E-06,8.90E-06
642,0.00E+00,0.00E+00,1.22E-07,0.00E+00,7.02E-08,0.00E+00,1.45E-07,4.23E-06,6.48E-07,2.80E-06,4.47E-06,3.88E-06,1.01E-05,8.21E-06,8.78E-07,5.12E-06,1.10E-05,1.93E-06,4.83E-06,9.81E-06,6.79E-06,9.38E-06,1.06E-05
643,0.00E+00,0.00E+00,1.43E-07,4.62E-09,3.44E-07,1.15E-08,2.93E-08,1.03E-06,2.82E-06,4.13E-06,4.33E-06,1.64E-06,4.99E-06,6.72E-06,6.56E-06,7.64E-06,9.67E-06,5.43E-06,7.62E-06,7.96E-06,3.10E-06,5.54E-06,5.84E-06
644,0.00E+00,0.00E+00,1.22E-08,2.17E-07,8.56E-08,1.28E-07,1.33E-07,1.23E-06,2.38E-06,4.69E-06,3.43E-06,5.05E-06,4.81E-06,7.05E-06,6.74E-06,5.25E-06,7.76E-06,2.84E-06,5.96E-06,8.17E-06,4.32E-06,8.62E-06,5.06E-06
645,0.00E+00,0.00E+00,1.33E-07,5.12E-07,9.37E-08,8.32E-08,1.42E-06,8.22E-07,2.02E-06,1.80E-06,1.19E-06,4.75E-06,4.86E-06,5.21E-06,5.59E-06,7.08E-06,7.08E-06,6.46E-07,3.65E-06,5.48E-06,1.69E-06,7.68E-06,8.20E-06
646,5.48E-08,0.00E+00,6.65E-07,1.13E-07,2.74E-08,3.41E-08,4.06E-07,3.55E-06,2.39E-06,1.89E-06,3.86E-06,3.65E-06,3.41E-06,3.40E-06,1.60E-06,2.97E-06,8.74E-06,3.89E-06,5.73E-06,1.34E-05,4.55E-06,9.23E-06,5.40E-06
647,0.00E+00,0.00E+00,9.15E-07,0.00E+00,3.30E-08,0.00E+00,1.48E-07,1.34E-06,2.95E-06,4.06E-06,2.26E-06,2.94E-06,5.49E-06,5.15E-06,5.29E-06,2.97E-06,7.23E-06,4.34E-06,2.44E-06,7.29E-06,3.86E-07,9.29E-08,2.89E-06
648,0.00E+00,0.00E+00,2.69E-07,1.91E-08,4.53E-07,0.00E+00,0.00E+00,1.79E-06,3.24E-06,4.16E-06,3.89E-06,3.74E-06,4.05E-06,4.33E-06,6.23E-06,3.93E-06,8.39E-06,1.65E-06,5.82E-06,5.40E-06,6.45E-06,1.86E-06,0.00E+00
649,1.71E-08,0.00E+00,1.91E-07,3.16E-08,1.02E-06,0.00E+00,2.71E-08,3.19E-06,2.05E-06,1.11E-06,2.99E-06,2.44E-06,3.47E-06,3.00E-06,4.13E-06,3.77E-06,7.63E-06,0.00E+00,2.93E-06,3.90E-06,2.87E-06,2.50E-06,0.00E+00
650,8.19E-09,0.00E+00,8.19E-09,0.00E+00,1.75E-06,3.06E-08,8.32E-07,9.30E-07,2.32E-06,6.66E-08,4.13E-06,2.22E-07,4.84E-06,2.43E-06,3.98E-06,4.80E-06,5.12E-06,4.00E-07,3.31E-06,1.30E-06,2.71E-06,7.08E-06,0.00E+00
651,0.00E+00,0.00E+00,0.00E+00,6.41E-08,1.16E-06,7.54E-10,1.19E-06,0.00E+00,1.48E-06,1.64E-09,4.73E-06,3.69E-06,3.78E-06,4.78E-06,3.59E-06,4.76E-06,5.51E-06,9.84E-09,6.05E-06,3.86E-09,6.68E-08,9.67E-06,4.59E-07
652,0.00E+00,0.00E+00,7.72E-08,0.00E+00,1.39E-08,0.00E+00,2.32E-06,6.69E-08,3.23E-06,5.64E-08,2.01E-06,3.36E-06,1.49E-06,2.10E-06,5.38E-06,1.57E-06,5.01E-06,1.39E-07,2.91E-06,0.00E+00,3.83E-06,4.03E-06,1.99E-07
653,0.00E+00,0.00E+00,0.00E+00,0.00E+00,5.06E-08,0.00E+00,5.15E-07,1.74E-07,2.40E-06,1.46E-07,2.40E-06,2.26E-06,5.71E-06,2.46E-06,2.08E-06,3.64E-07,3.15E-06,1.64E-06,1.28E-06,0.00E+00,4.31E-06,6.08E-06,7.25E-07
654,2.20E-08,0.00E+00,2.20E-08,0.00E+00,1.05E-08,0.00E+00,1.77E-06,0.00E+00,1.42E-06,7.12E-07,2.95E-06,8.90E-07,3.78E-06,3.53E-06,9.15E-07,2.21E-07,1.67E-06,4.05E-06,3.21E-06,4.47E-06,5.84E-06,2.53E-06,3.08E-07
655,2.97E-09,0.00E+00,2.97E-09,0.00E+00,1.47E-07,0.00E+00,2.38E-06,1.13E-07,2.30E-07,2.64E-06,1.31E-06,9.94E-08,4.28E-06,4.71E-06,0.00E+00,1.78E-07,4.99E-07,1.66E-06,6.00E-06,3.22E-06,2.27E-06,5.66E-06,2.13E-08
656,0.00E+00,0.00E+00,0.00E+00,4.51E-09,2.76E-08,0.00E+00,2.36E-06,1.25E-06,2.60E-06,2.29E-06,1.50E-06,2.16E-07,2.74E-06,5.82E-06,1.47E-07,1.62E-07,6.44E-07,1.49E-07,3.84E-06,2.81E-06,4.29E-06,1.74E-06,0.00E+00
657,0.00E+00,0.00E+00,0.00E+00,2.00E-08,0.00E+00,0.00E+00,0.00E+00,7.31E-07,0.00E+00,2.69E-06,2.24E-06,1.23E-06,1.19E-06,3.45E-06,6.91E-07,1.01E-07,5.06E-06,0.00E+00,1.57E-06,7.58E-08,0.00E+00,3.43E-06,0.00E+00
658,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,2.90E-06,3.80E-07,1.23E-06,3.89E-06,3.01E-06,2.22E-06,1.25E-06,4.49E-06,7.20E-07,9.71E-08,2.32E-06,2.08E-07,0.00E+00,7.98E-08,0.00E+00,4.06E-06,1.38E-07
659,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,1.69E-06,6.89E-08,2.58E-06,2.80E-06,3.47E-07,2.92E-06,3.05E-06,2.62E-06,3.43E-06,2.93E-07,8.43E-07,5.53E-08,1.60E-07,4.73E-06,0.00E+00,2.04E-06,2.27E-07
660,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,1.40E-06,2.01E-06,9.62E-07,1.28E-06,1.92E-06,1.95E-06,2.13E-06,1.95E-07,1.08E-06,0.00E+00,2.03E-06,0.00E+00,1.76E-07,2.99E-06,2.04E-07,2.02E-07,2.09E-07
661,0.00E+00,0.00E+00,0.00E+00,1.91E-08,0.00E+00,0.00E+00,1.02E-06,1.84E-06,3.28E-06,1.76E-07,4.46E-06,7.59E-07,4.75E-07,1.87E-06,3.98E-06,0.00E+00,4.93E-06,0.00E+00,0.00E+00,1.38E-07,1.41E-07,0.00E+00,0.00E+00
662,0.00E+00,0.00E+00,0.00E+00,2.88E-08,0.00E+00,0.00E+00,1.94E-06,1.39E-06,0.00E+00,0.00E+00,1.07E-06,1.46E-07,7.17E-07,2.83E-06,2.93E-06,2.29E-06,5.44E-06,1.82E-07,0.00E+00,0.00E+00,9.82E-07,0.00E+00,0.00E+00
663,0.00E+00,0.00E+00,0.00E+00,0.00E+00,1.44E-07,0.00E+00,6.52E-07,9.25E-08,1.13E-06,0.00E+00,0.00E+00,0.00E+00,3.41E-06,3.46E-06,1.34E-06,1.08E-06,1.45E-06,1.12E-06,1.45E-07,0.00E+00,8.80E-07,0.00E+00,0.00E+00
664,0.00E+00,0.00E+00,3.09E-08,0.00E+00,7.30E-09,0.00E+00,1.46E-06,0.00E+00,1.32E-06,1.10E-09,0.00E+00,1.04E-07,2.12E-06,2.69E-06,1.13E-06,6.51E-06,1.66E-06,7.08E-07,3.16E-06,1.96E-07,4.41E-06,2.12E-07,0.00E+00
665,0.00E+00,0.00E+00,2.34E-08,0.00E+00,8.74E-07,0.00E+00,3.54E-08,0.00E+00,1.68E-06,1.27E-07,3.22E-07,2.52E-08,0.00E+00,4.51E-06,3.41E-08,0.00E+00,4.48E-06,5.19E-06,1.27E-06,0.00E+00,3.35E-06,5.14E-08,0.00E+00
666,1.46E-08,0.00E+00,0.00E+00,0.00E+00,6.46E-08,0.00E+00,7.67E-08,0.00E+00,2.80E-07,3.96E-08,2.14E-06,1.44E-06,0.00E+00,1.88E-06,7.39E-08,0.00E+00,3.36E-06,8.41E-07,0.00E+00,0.00E+00,1.67E-06,1.11E-07,0.00E+00
667,8.91E-09,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,1.04E-07,0.00E+00,1.18E-06,2.41E-08,4.99E-06,8.45E-07,0.00E+00,2.81E-06,2.00E-07,1.10E-07,2.18E-06,1.02E-06,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00
668,0.00E+00,0.00E+00,5.79E-08,0.00E+00,0.00E+00,0.00E+00,9.96E-08,5.57E-08,4.21E-07,1.56E-07,6.73E-07,2.94E-07,0.00E+00,4.09E-06,1.53E-08,8.45E-09,4.50E-06,4.45E-06,0.00E+00,0.00E+00,3.75E-07,0.00E+00,0.00E+00
669,2.51E-08,0.00E+00,2.51E-08,0.00E+00,2.76E-07,0.00E+00,1.75E-08,0.00E+00,6.71E-06,2.03E-06,4.76E-06,0.00E+00,2.12E-08,2.91E-06,0.00E+00,0.00E+00,2.92E-07,5.24E-06,9.65E-07,1.60E-07,7.52E-07,3.40E-06,0.00E+00
670,0.00E+00,0.00E+00,0.00E+00,2.54E-08,0.00E+00,0.00E+00,6.38E-07,0.00E+00,2.28E-06,1.27E-06,2.52E-06,0.00E+00,6.82E-08,2.83E-06,0.00E+00,0.00E+00,9.41E-07,2.60E-06,5.25E-06,1.29E-06,2.42E-06,4.27E-06,0.00E+00
671,1.99E-08,0.00E+00,5.96E-08,4.11E-08,0.00E+00,0.00E+00,8.02E-07,0.00E+00,1.75E-06,1.12E-06,1.31E-07,0.00E+00,0.00E+00,3.49E-07,3.37E-06,0.00E+00,3.15E-07,1.21E-06,5.26E-06,5.76E-06,3.22E-06,2.35E-06,0.00E+00
672,3.42E-09,0.00E+00,1.73E-07,3.42E-09,0.00E+00,0.00E+00,1.81E-06,0.00E+00,1.93E-06,1.55E-07,3.34E-07,0.00E+00,3.52E-06,1.11E-07,1.94E-06,0.00E+00,1.97E-07,0.00E+00,1.41E-06,3.04E-06,5.55E-07,0.00E+00,0.00E+00
