Device number: 1510507,,,,,,,,,,,,,,,,,,,,,,,
Name,#1,#2,#3,#4,#5,#6,#7,#8,#9,#10,#11,#12,#13,#14,#15,#16,#17,#18,#19,#20,#21,#22,#23
CCT [K],999,0,5285,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,,,,,,,,,,,,,,,,,,,,,,,
Chrom. Coord. (CIE1931 2°),,,,,,,,,,,,,,,,,,,,,,,
x,0.2021,0.1933,0.342,0.1673,0.1675,0.1673,0.1673,0.1675,0.1672,0.1676,0.1673,0.1673,0.1677,0.1675,0.1673,0.1674,0.1673,0.1673,0.1674,0.1674,0.1673,0.1672,0.1674
y,0.1431,0.3066,0.451,0.0085,0.0094,0.0085,0.0092,0.0098,0.0088,0.0091,0.0086,0.0086,0.0094,0.0097,0.0093,0.0094,0.0089,0.0088,0.0092,0.0091,0.0091,0.0092,0.0094
,,,,,,,,,,,,,,,,,,,,,,,
ipRGC-Influenced Responses to Light,,,,,,,,,,,,,,,,,,,,,,,
Lsc [W/(sr*sqm)],1.41E-06,3.85E-06,2.94E-08,3.20E-03,1.43E-02,1.83E-02,2.23E-02,2.63E-02,3.03E-02,3.42E-02,3.85E-02,4.22E-02,4.62E-02,5.02E-02,5.42E-02,5.82E-02,6.22E-02,6.61E-02,7.02E-02,7.41E-02,7.80E-02,8.16E-02,8.03E-02
Lmc [W/(sr*sqm)],7.78E-07,4.71E-06,1.26E-07,2.63E-04,1.20E-03,1.50E-03,1.87E-03,2.24E-03,2.51E-03,2.85E-03,3.16E-03,3.48E-03,3.87E-03,4.27E-03,4.56E-03,4.90E-03,5.17E-03,5.48E-03,5.88E-03,6.19E-03,6.52E-03,6.85E-03,6.78E-03
Llc [W/(sr*sqm)],7.03E-07,4.06E-06,1.39E-07,1.84E-04,8.50E-04,1.05E-03,1.31E-03,1.58E-03,1.76E-03,2.02E-03,2.22E-03,2.43E-03,2.74E-03,3.02E-03,3.20E-03,3.45E-03,3.62E-03,3.84E-03,4.13E-03,4.35E-03,4.57E-03,4.79E-03,4.76E-03
Lrh [W/(sr*sqm)],1.23E-06,5.16E-06,9.82E-08,9.11E-04,4.09E-03,5.19E-03,6.38E-03,7.55E-03,8.64E-03,9.78E-03,1.09E-02,1.20E-02,1.32E-02,1.44E-02,1.56E-02,1.67E-02,1.78E-02,1.89E-02,2.01E-02,2.12E-02,2.24E-02,2.34E-02,2.31E-02
Lmel [W/(sr*sqm)],1.26E-06,4.58E-06,7.82E-08,1.16E-03,5.18E-03,6.59E-03,8.09E-03,9.56E-03,1.10E-02,1.24E-02,1.39E-02,1.53E-02,1.68E-02,1.83E-02,1.97E-02,2.12E-02,2.26E-02,2.40E-02,2.55E-02,2.69E-02,2.84E-02,2.97E-02,2.92E-02
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
Wavelength [nm],Le [W/(sr*sqm*nm)],Le [W/(sr*sqm*nm)],Le [W/(sr*sqm*nm)],Le [W/(sr*sqm*nm)],Le [W/(sr*sqm*nm)],Le [W/(sr*sqm*nm)],Le [W/(sr*sqm*nm)],Le [W/(sr*sqm*nm)],Le [W/(sr*sqm*nm)],Le [W/(sr*sqm*nm)],Le [W/(sr*sqm*nm)],Le [W/(sr*sqm*nm)],Le [W/(sr*sqm*nm)],Le [W/(sr*sqm*nm)],Le [W/(sr*sqm*nm)],Le [W/(sr*sqm*nm)],Le [W/(sr*sqm*nm)],Le [W/(sr*sqm*nm)],Le [W/(sr*sqm*nm)],Le [W/(sr*sqm*nm)],Le [W/(sr*sqm*nm)],Le [W/(sr*sqm*nm)],Le [W/(sr*sqm*nm)]
380,0.00E+00,2.42E-08,0.00E+00,0.00E+00,1.98E-06,2.42E-08,1.55E-06,3.90E-06,3.39E-08,2.76E-06,1.91E-06,4.58E-08,3.46E-06,2.62E-06,5.82E-06,2.55E-07,5.04E-06,0.00E+00,6.41E-06,4.83E-06,6.68E-06,9.21E-06,6.91E-06
381,0.00E+00,0.00E+00,0.00E+00,0.00E+00,3.97E-06,0.00E+00,1.92E-06,4.90E-06,0.00E+00,2.91E-06,2.56E-06,0.00E+00,6.33E-06,8.38E-06,3.87E-06,1.10E-07,4.15E-06,0.00E+00,7.58E-06,6.75E-06,8.93E-06,1.10E-05,8.30E-06
382,0.00E+00,0.00E+00,0.00E+00,0.00E+00,2.24E-06,0.00E+00,4.40E-06,5.13E-07,2.84E-07,8.48E-07,4.20E-06,0.00E+00,6.42E-06,7.24E-06,1.05E-05,2.87E-06,7.90E-07,1.57E-07,7.26E-06,2.98E-06,4.23E-06,3.51E-06,5.43E-06
383,5.37E-08,1.44E-08,0.00E+00,0.00E+00,2.28E-06,3.61E-08,2.68E-06,3.47E-06,1.38E-06,5.90E-06,6.00E-06,0.00E+00,2.04E-06,8.89E-06,7.54E-06,5.55E-06,4.72E-07,6.10E-07,1.23E-06,1.84E-06,6.23E-06,9.36E-06,5.15E-06
384,3.47E-08,8.59E-08,0.00E+00,0.00E+00,9.59E-07,5.55E-07,2.03E-06,2.67E-06,1.88E-06,4.11E-06,3.87E-06,0.00E+00,1.99E-06,6.80E-06,3.85E-06,4.56E-06,4.07E-06,4.03E-06,2.44E-06,2.36E-06,5.73E-06,4.79E-06,7.97E-06
385,2.57E-08,2.43E-08,0.00E+00,2.57E-08,1.49E-06,1.35E-06,1.48E-06,2.28E-06,2.90E-06,2.19E-06,1.19E-05,2.42E-06,2.40E-06,8.07E-06,5.10E-06,4.45E-06,3.87E-06,5.31E-06,6.49E-07,5.99E-06,4.83E-06,7.17E-06,7.20E-06
386,1.43E-08,0.00E+00,0.00E+00,1.43E-08,3.51E-06,2.11E-06,2.56E-06,2.29E-06,2.78E-06,3.69E-06,9.96E-06,4.18E-06,2.13E-06,5.30E-06,6.31E-06,9.87E-06,2.05E-06,6.11E-06,3.54E-06,6.96E-06,5.54E-06,9.23E-06,8.65E-06
387,8.63E-08,0.00E+00,0.00E+00,8.63E-08,7.36E-07,3.36E-07,3.56E-06,4.02E-06,1.36E-06,4.18E-06,8.10E-06,3.93E-06,6.24E-06,6.51E-06,4.76E-06,5.46E-06,5.24E-06,6.27E-06,7.81E-06,6.22E-06,1.13E-05,9.85E-06,3.35E-06
388,0.00E+00,0.00E+00,0.00E+00,0.00E+00,2.06E-06,9.00E-08,3.96E-06,4.48E-07,2.88E-06,8.11E-06,2.94E-06,4.61E-06,5.74E-06,4.08E-06,3.49E-06,5.75E-06,5.95E-06,1.44E-05,9.30E-06,1.20E-05,2.13E-06,7.17E-06,9.19E-06
389,0.00E+00,0.00E+00,0.00E+00,1.27E-08,1.38E-06,3.01E-07,4.38E-06,2.64E-06,5.00E-06,5.06E-06,4.28E-06,5.65E-06,8.33E-06,5.66E-06,5.47E-06,9.87E-06,5.21E-06,8.81E-06,1.18E-05,8.97E-06,1.34E-05,1.23E-05,1.16E-05
390,0.00E+00,0.00E+00,0.00E+00,2.36E-07,1.54E-06,1.99E-06,3.80E-06,2.69E-06,2.81E-06,6.57E-06,6.13E-06,4.60E-06,8.11E-06,4.67E-06,8.92E-06,8.96E-06,4.52E-06,8.42E-06,1.33E-05,7.70E-06,1.04E-05,1.19E-05,8.61E-06
391,0.00E+00,0.00E+00,0.00E+00,1.54E-07,2.74E-06,3.15E-06,4.88E-06,4.35E-06,2.80E-06,4.07E-06,6.14E-06,5.66E-06,1.09E-05,6.31E-06,1.10E-05,1.05E-05,7.78E-06,1.31E-05,1.23E-05,1.00E-05,1.43E-05,1.24E-05,1.16E-05
392,0.00E+00,0.00E+00,0.00E+00,1.11E-06,3.62E-06,1.28E-06,6.65E-06,3.95E-06,5.35E-06,1.03E-05,5.88E-06,6.99E-06,8.12E-06,1.05E-05,1.28E-05,1.27E-05,5.66E-06,1.17E-05,1.61E-05,1.43E-05,1.95E-05,1.73E-05,1.62E-05
393,4.40E-08,0.00E+00,0.00E+00,1.28E-06,4.17E-06,4.24E-06,6.58E-06,6.25E-06,5.07E-06,5.65E-06,1.16E-05,8.04E-06,1.07E-05,9.60E-06,1.09E-05,1.81E-05,1.31E-05,1.50E-05,1.82E-05,1.65E-05,1.85E-05,2.05E-05,2.12E-05
394,0.00E+00,0.00E+00,0.00E+00,1.35E-07,5.03E-06,5.84E-06,6.95E-06,5.05E-06,8.39E-06,1.42E-05,1.12E-05,1.45E-05,1.82E-05,1.21E-05,1.86E-05,1.86E-05,1.48E-05,1.46E-05,2.02E-05,2.24E-05,2.06E-05,2.13E-05,2.16E-05
395,1.89E-08,7.19E-07,0.00E+00,6.98E-07,4.48E-06,6.55E-06,9.83E-06,7.59E-06,1.25E-05,1.09E-05,1.23E-05,1.42E-05,1.60E-05,1.63E-05,1.67E-05,1.73E-05,1.76E-05,2.22E-05,2.35E-05,2.28E-05,2.46E-05,2.37E-05,2.27E-05
396,1.75E-08,6.63E-07,0.00E+00,3.32E-07,6.35E-06,9.02E-06,1.10E-05,1.19E-05,1.21E-05,1.59E-05,1.40E-05,1.40E-05,1.88E-05,2.08E-05,2.30E-05,1.93E-05,2.55E-05,2.58E-05,2.51E-05,2.86E-05,3.01E-05,3.24E-05,3.05E-05
397,3.61E-08,1.45E-06,0.00E+00,2.31E-06,8.13E-06,9.93E-06,1.48E-05,1.71E-05,1.32E-05,1.75E-05,1.54E-05,1.68E-05,2.46E-05,2.56E-05,3.06E-05,2.17E-05,2.87E-05,3.00E-05,3.29E-05,3.39E-05,4.10E-05,4.74E-05,3.58E-05
398,2.26E-10,9.04E-09,0.00E+00,2.48E-06,9.67E-06,1.22E-05,1.25E-05,1.60E-05,1.06E-05,2.29E-05,2.07E-05,2.29E-05,2.84E-05,3.00E-05,3.04E-05,3.33E-05,3.86E-05,3.26E-05,4.43E-05,4.49E-05,4.39E-05,4.74E-05,4.39E-05
399,1.10E-07,0.00E+00,0.00E+00,2.26E-06,1.14E-05,1.43E-05,2.05E-05,1.82E-05,2.35E-05,3.01E-05,2.63E-05,3.37E-05,3.26E-05,3.78E-05,4.12E-05,3.96E-05,4.65E-05,4.80E-05,5.25E-05,5.45E-05,5.46E-05,5.85E-05,6.06E-05
400,0.00E+00,0.00E+00,0.00E+00,2.09E-06,1.54E-05,1.90E-05,2.15E-05,2.57E-05,2.84E-05,3.28E-05,3.70E-05,3.90E-05,4.45E-05,4.73E-05,5.55E-05,5.65E-05,5.35E-05,6.17E-05,6.76E-05,7.20E-05,7.36E-05,7.94E-05,7.50E-05
401,0.00E+00,0.00E+00,0.00E+00,2.70E-06,2.01E-05,2.25E-05,2.74E-05,3.05E-05,3.70E-05,3.75E-05,4.73E-05,4.98E-05,5.39E-05,6.00E-05,6.86E-05,6.66E-05,7.00E-05,7.52E-05,8.28E-05,8.61E-05,9.44E-05,9.73E-05,9.05E-05
402,0.00E+00,0.00E+00,0.00E+00,4.09E-06,2.30E-05,2.94E-05,3.48E-05,3.89E-05,4.60E-05,4.89E-05,5.87E-05,6.16E-05,7.00E-05,7.53E-05,8.32E-05,9.11E-05,9.42E-05,9.84E-05,1.08E-04,1.07E-04,1.17E-04,1.17E-04,1.11E-04
403,0.00E+00,0.00E+00,0.00E+00,6.68E-06,3.09E-05,3.65E-05,4.49E-05,4.98E-05,6.06E-05,6.24E-05,7.44E-05,8.02E-05,9.05E-05,9.78E-05,1.06E-04,1.16E-04,1.14E-04,1.28E-04,1.38E-04,1.39E-04,1.49E-04,1.58E-04,1.53E-04
404,7.67E-08,1.33E-08,0.00E+00,8.67E-06,3.58E-05,4.43E-05,5.67E-05,6.22E-05,7.66E-05,8.36E-05,9.18E-05,9.87E-05,1.08E-04,1.19E-04,1.23E-04,1.36E-04,1.43E-04,1.57E-04,1.61E-04,1.75E-04,1.77E-04,1.94E-04,1.85E-04
405,0.00E+00,5.96E-08,0.00E+00,9.33E-06,4.69E-05,5.76E-05,7.05E-05,8.14E-05,9.36E-05,1.06E-04,1.15E-04,1.22E-04,1.35E-04,1.52E-04,1.56E-04,1.71E-04,1.83E-04,1.91E-04,2.00E-04,2.16E-04,2.25E-04,2.35E-04,2.28E-04
406,0.00E+00,0.00E+00,0.00E+00,1.15E-05,5.94E-05,7.17E-05,8.57E-05,1.01E-04,1.14E-04,1.30E-04,1.42E-04,1.57E-04,1.69E-04,1.86E-04,1.96E-04,2.14E-04,2.27E-04,2.42E-04,2.53E-04,2.72E-04,2.83E-04,2.95E-04,2.82E-04
407,3.35E-08,0.00E+00,0.00E+00,1.31E-05,7.32E-05,8.89E-05,1.06E-04,1.26E-04,1.43E-04,1.59E-04,1.78E-04,1.93E-04,2.13E-04,2.32E-04,2.46E-04,2.63E-04,2.85E-04,2.97E-04,3.14E-04,3.34E-04,3.56E-04,3.67E-04,3.51E-04
408,3.73E-09,0.00E+00,0.00E+00,1.67E-05,8.89E-05,1.11E-04,1.31E-04,1.53E-04,1.72E-04,2.01E-04,2.17E-04,2.41E-04,2.58E-04,2.85E-04,3.07E-04,3.36E-04,3.48E-04,3.73E-04,3.85E-04,4.11E-04,4.29E-04,4.46E-04,4.35E-04
409,0.00E+00,0.00E+00,0.00E+00,1.97E-05,1.12E-04,1.40E-04,1.68E-04,1.83E-04,2.07E-04,2.47E-04,2.76E-04,2.93E-04,3.30E-04,3.52E-04,3.77E-04,4.03E-04,4.32E-04,4.52E-04,4.83E-04,5.10E-04,5.38E-04,5.59E-04,5.34E-04
410,0.00E+00,2.82E-08,0.00E+00,2.64E-05,1.34E-04,1.67E-04,2.00E-04,2.30E-04,2.65E-04,3.03E-04,3.32E-04,3.62E-04,3.94E-04,4.29E-04,4.65E-04,4.90E-04,5.31E-04,5.67E-04,5.85E-04,6.20E-04,6.60E-04,6.85E-04,6.54E-04
411,0.00E+00,3.19E-07,0.00E+00,3.20E-05,1.64E-04,2.03E-04,2.41E-04,2.81E-04,3.23E-04,3.56E-04,4.04E-04,4.39E-04,4.76E-04,5.19E-04,5.61E-04,5.91E-04,6.45E-04,6.83E-04,7.11E-04,7.60E-04,7.95E-04,8.27E-04,7.98E-04
412,0.00E+00,1.27E-06,0.00E+00,3.81E-05,1.99E-04,2.48E-04,2.96E-04,3.47E-04,3.97E-04,4.36E-04,4.92E-04,5.42E-04,5.79E-04,6.30E-04,6.79E-04,7.22E-04,7.79E-04,8.15E-04,8.65E-04,9.15E-04,9.64E-04,1.02E-03,9.80E-04
413,4.03E-08,5.02E-07,0.00E+00,4.68E-05,2.37E-04,2.99E-04,3.57E-04,4.14E-04,4.67E-04,5.37E-04,5.86E-04,6.57E-04,7.03E-04,7.61E-04,8.12E-04,8.80E-04,9.46E-04,1.01E-03,1.07E-03,1.11E-03,1.16E-03,1.21E-03,1.19E-03
414,0.00E+00,1.50E-06,0.00E+00,5.69E-05,2.87E-04,3.58E-04,4.26E-04,4.97E-04,5.60E-04,6.41E-04,7.17E-04,7.64E-04,8.46E-04,9.02E-04,9.87E-04,1.05E-03,1.14E-03,1.19E-03,1.27E-03,1.34E-03,1.39E-03,1.45E-03,1.43E-03
415,0.00E+00,7.11E-07,0.00E+00,6.78E-05,3.47E-04,4.31E-04,5.15E-04,5.96E-04,6.77E-04,7.66E-04,8.74E-04,9.29E-04,1.02E-03,1.11E-03,1.19E-03,1.26E-03,1.34E-03,1.43E-03,1.53E-03,1.60E-03,1.69E-03,1.77E-03,1.70E-03
416,0.00E+00,5.15E-07,0.00E+00,8.17E-05,4.15E-04,5.17E-04,6.22E-04,7.24E-04,8.20E-04,9.23E-04,1.04E-03,1.12E-03,1.22E-03,1.34E-03,1.43E-03,1.53E-03,1.62E-03,1.73E-03,1.84E-03,1.94E-03,2.03E-03,2.12E-03,2.06E-03
417,0.00E+00,4.36E-08,0.00E+00,9.80E-05,4.95E-04,6.21E-04,7.37E-04,8.56E-04,9.74E-04,1.10E-03,1.23E-03,1.34E-03,1.45E-03,1.58E-03,1.71E-03,1.82E-03,1.94E-03,2.05E-03,2.19E-03,2.30E-03,2.42E-03,2.54E-03,2.43E-03
418,0.00E+00,6.15E-09,0.00E+00,1.16E-04,5.81E-04,7.32E-04,8.66E-04,1.02E-03,1.16E-03,1.30E-03,1.47E-03,1.58E-03,1.74E-03,1.86E-03,2.01E-03,2.16E-03,2.30E-03,2.45E-03,2.59E-03,2.73E-03,2.88E-03,2.99E-03,2.90E-03
419,0.00E+00,2.25E-09,0.00E+00,1.39E-04,6.92E-04,8.51E-04,1.02E-03,1.20E-03,1.36E-03,1.55E-03,1.72E-03,1.88E-03,2.05E-03,2.22E-03,2.38E-03,2.56E-03,2.70E-03,2.89E-03,3.07E-03,3.23E-03,3.40E-03,3.53E-03,3.45E-03
420,1.04E-08,3.17E-08,0.00E+00,1.61E-04,7.91E-04,9.86E-04,1.18E-03,1.37E-03,1.58E-03,1.77E-03,1.99E-03,2.16E-03,2.35E-03,2.57E-03,2.75E-03,2.96E-03,3.13E-03,3.35E-03,3.55E-03,3.73E-03,3.93E-03,4.09E-03,3.97E-03
421,2.31E-08,5.49E-08,0.00E+00,1.82E-04,8.90E-04,1.12E-03,1.33E-03,1.56E-03,1.80E-03,2.02E-03,2.27E-03,2.48E-03,2.69E-03,2.93E-03,3.16E-03,3.38E-03,3.58E-03,3.81E-03,4.05E-03,4.26E-03,4.47E-03,4.67E-03,4.56E-03
422,0.00E+00,4.48E-08,0.00E+00,2.09E-04,9.99E-04,1.26E-03,1.51E-03,1.76E-03,2.04E-03,2.27E-03,2.56E-03,2.82E-03,3.05E-03,3.33E-03,3.57E-03,3.82E-03,4.08E-03,4.33E-03,4.62E-03,4.85E-03,5.10E-03,5.30E-03,5.20E-03
423,3.37E-08,0.00E+00,0.00E+00,2.29E-04,1.09E-03,1.38E-03,1.66E-03,1.94E-03,2.23E-03,2.49E-03,2.81E-03,3.09E-03,3.38E-03,3.65E-03,3.93E-03,4.21E-03,4.49E-03,4.77E-03,5.06E-03,5.36E-03,5.61E-03,5.87E-03,5.75E-03
424,0.00E+00,0.00E+00,0.00E+00,2.51E-04,1.15E-03,1.46E-03,1.77E-03,2.09E-03,2.39E-03,2.69E-03,3.02E-03,3.31E-03,3.61E-03,3.94E-03,4.24E-03,4.54E-03,4.85E-03,5.16E-03,5.45E-03,5.74E-03,6.05E-03,6.32E-03,6.22E-03
425,0.00E+00,0.00E+00,0.00E+00,2.60E-04,1.19E-03,1.51E-03,1.83E-03,2.17E-03,2.49E-03,2.81E-03,3.16E-03,3.47E-03,3.75E-03,4.11E-03,4.42E-03,4.74E-03,5.08E-03,5.39E-03,5.71E-03,6.04E-03,6.34E-03,6.64E-03,6.50E-03
426,0.00E+00,0.00E+00,0.00E+00,2.65E-04,1.19E-03,1.52E-03,1.85E-03,2.17E-03,2.50E-03,2.83E-03,3.19E-03,3.51E-03,3.83E-03,4.16E-03,4.49E-03,4.81E-03,5.12E-03,5.46E-03,5.80E-03,6.11E-03,6.42E-03,6.72E-03,6.61E-03
427,0.00E+00,0.00E+00,0.00E+00,2.62E-04,1.16E-03,1.48E-03,1.80E-03,2.13E-03,2.44E-03,2.77E-03,3.12E-03,3.42E-03,3.75E-03,4.08E-03,4.39E-03,4.75E-03,5.06E-03,5.36E-03,5.68E-03,6.02E-03,6.34E-03,6.63E-03,6.53E-03
428,2.95E-08,0.00E+00,2.95E-08,2.51E-04,1.10E-03,1.41E-03,1.71E-03,2.04E-03,2.36E-03,2.65E-03,3.00E-03,3.27E-03,3.59E-03,3.91E-03,4.23E-03,4.55E-03,4.86E-03,5.15E-03,5.46E-03,5.79E-03,6.09E-03,6.36E-03,6.28E-03
429,0.00E+00,1.87E-10,0.00E+00,2.35E-04,1.01E-03,1.30E-03,1.59E-03,1.89E-03,2.18E-03,2.47E-03,2.78E-03,3.07E-03,3.34E-03,3.66E-03,3.93E-03,4.23E-03,4.49E-03,4.82E-03,5.12E-03,5.40E-03,5.67E-03,5.93E-03,5.87E-03
430,7.14E-09,2.84E-08,0.00E+00,2.09E-04,8.91E-04,1.15E-03,1.41E-03,1.68E-03,1.94E-03,2.19E-03,2.46E-03,2.70E-03,2.99E-03,3.23E-03,3.50E-03,3.76E-03,4.00E-03,4.28E-03,4.53E-03,4.79E-03,5.05E-03,5.28E-03,5.23E-03
431,2.14E-08,1.41E-08,0.00E+00,1.84E-04,7.86E-04,1.02E-03,1.25E-03,1.48E-03,1.72E-03,1.94E-03,2.19E-03,2.41E-03,2.63E-03,2.85E-03,3.10E-03,3.34E-03,3.54E-03,3.79E-03,4.04E-03,4.24E-03,4.47E-03,4.67E-03,4.64E-03
432,0.00E+00,1.43E-08,0.00E+00,1.59E-04,6.85E-04,8.80E-04,1.08E-03,1.28E-03,1.48E-03,1.67E-03,1.89E-03,2.08E-03,2.28E-03,2.49E-03,2.68E-03,2.89E-03,3.09E-03,3.28E-03,3.49E-03,3.69E-03,3.89E-03,4.06E-03,4.03E-03
433,5.44E-08,0.00E+00,0.00E+00,1.37E-04,5.92E-04,7.66E-04,9.39E-04,1.12E-03,1.27E-03,1.45E-03,1.63E-03,1.79E-03,1.97E-03,2.15E-03,2.30E-03,2.50E-03,2.66E-03,2.85E-03,3.01E-03,3.19E-03,3.37E-03,3.52E-03,3.48E-03
434,8.99E-10,0.00E+00,0.00E+00,1.20E-04,5.15E-04,6.61E-04,8.14E-04,9.54E-04,1.11E-03,1.26E-03,1.41E-03,1.54E-03,1.70E-03,1.85E-03,2.00E-03,2.15E-03,2.30E-03,2.45E-03,2.59E-03,2.75E-03,2.91E-03,3.03E-03,3.00E-03
435,7.34E-07,5.82E-09,0.00E+00,1.06E-04,4.58E-04,5.88E-04,7.28E-04,8.58E-04,9.79E-04,1.12E-03,1.25E-03,1.37E-03,1.52E-03,1.64E-03,1.78E-03,1.92E-03,2.04E-03,2.18E-03,2.32E-03,2.43E-03,2.57E-03,2.69E-03,2.66E-03
436,1.59E-07,1.90E-08,0.00E+00,9.36E-05,4.13E-04,5.30E-04,6.53E-04,7.61E-04,8.86E-04,1.01E-03,1.12E-03,1.24E-03,1.35E-03,1.48E-03,1.59E-03,1.70E-03,1.83E-03,1.96E-03,2.07E-03,2.18E-03,2.30E-03,2.41E-03,2.38E-03
437,1.70E-07,0.00E+00,0.00E+00,8.59E-05,3.76E-04,4.82E-04,5.90E-04,6.94E-04,8.08E-04,9.10E-04,1.02E-03,1.13E-03,1.23E-03,1.34E-03,1.45E-03,1.55E-03,1.67E-03,1.77E-03,1.88E-03,1.98E-03,2.09E-03,2.20E-03,2.16E-03
438,2.96E-08,0.00E+00,0.00E+00,7.99E-05,3.42E-04,4.38E-04,5.38E-04,6.28E-04,7.32E-04,8.29E-04,9.39E-04,1.03E-03,1.12E-03,1.21E-03,1.32E-03,1.42E-03,1.52E-03,1.61E-03,1.71E-03,1.81E-03,1.90E-03,2.00E-03,1.97E-03
439,8.96E-10,0.00E+00,0.00E+00,7.24E-05,3.07E-04,3.96E-04,4.92E-04,5.74E-04,6.61E-04,7.63E-04,8.55E-04,9.41E-04,1.03E-03,1.12E-03,1.20E-03,1.30E-03,1.39E-03,1.47E-03,1.56E-03,1.64E-03,1.72E-03,1.81E-03,1.79E-03
440,9.46E-09,0.00E+00,0.00E+00,6.44E-05,2.81E-04,3.59E-04,4.42E-04,5.19E-04,6.00E-04,6.81E-04,7.76E-04,8.39E-04,9.23E-04,1.00E-03,1.08E-03,1.16E-03,1.25E-03,1.32E-03,1.42E-03,1.48E-03,1.57E-03,1.64E-03,1.62E-03
441,4.62E-08,3.07E-08,0.00E+00,5.71E-05,2.50E-04,3.19E-04,3.91E-04,4.67E-04,5.38E-04,6.14E-04,6.88E-04,7.50E-04,8.24E-04,9.03E-04,9.73E-04,1.04E-03,1.12E-03,1.19E-03,1.27E-03,1.34E-03,1.41E-03,1.47E-03,1.45E-03
442,1.23E-08,8.37E-08,0.00E+00,5.09E-05,2.19E-04,2.83E-04,3.48E-04,4.11E-04,4.79E-04,5.41E-04,6.05E-04,6.70E-04,7.31E-04,7.96E-04,8.70E-04,9.28E-04,9.92E-04,1.06E-03,1.13E-03,1.18E-03,1.26E-03,1.31E-03,1.29E-03
443,0.00E+00,2.02E-08,0.00E+00,4.56E-05,1.94E-04,2.46E-04,3.04E-04,3.60E-04,4.20E-04,4.73E-04,5.34E-04,5.82E-04,6.44E-04,6.99E-04,7.56E-04,8.19E-04,8.70E-04,9.37E-04,9.85E-04,1.04E-03,1.11E-03,1.16E-03,1.13E-03
444,0.00E+00,0.00E+00,0.00E+00,4.04E-05,1.69E-04,2.19E-04,2.66E-04,3.20E-04,3.70E-04,4.19E-04,4.68E-04,5.21E-04,5.68E-04,6.13E-04,6.70E-04,7.19E-04,7.69E-04,8.26E-04,8.72E-04,9.18E-04,9.67E-04,1.02E-03,1.00E-03
445,0.00E+00,6.86E-08,0.00E+00,3.31E-05,1.43E-04,1.89E-04,2.32E-04,2.78E-04,3.13E-04,3.57E-04,4.09E-04,4.50E-04,4.87E-04,5.24E-04,5.74E-04,6.13E-04,6.52E-04,6.98E-04,7.51E-04,7.81E-04,8.28E-04,8.60E-04,8.56E-04
