Device number: 1510507,,,,,,,,,,,,,,,,,,,,,,,
Name,#1,#2,#3,#4,#5,#6,#7,#8,#9,#10,#11,#12,#13,#14,#15,#16,#17,#18,#19,#20,#21,#22,#23
CCT [K],1581,8766,0,1771,1763,1765,1764,1764,1764,1763,1762,1759,1759,1757,1755,1756,1753,1752,1751,1748,1747,1746,1745
,,,,,,,,,,,,,,,,,,,,,,,
Chrom. Coord. (CIE1931 2°),,,,,,,,,,,,,,,,,,,,,,,
x,0.2194,0.3491,0.2824,0.5697,0.5703,0.5702,0.5703,0.5704,0.5704,0.5704,0.5704,0.5707,0.5707,0.5709,0.5711,0.571,0.5713,0.5713,0.5713,0.5716,0.5717,0.5719,0.5719
y,0.098,0.1184,0.1378,0.4295,0.4287,0.429,0.429,0.429,0.4289,0.4288,0.4287,0.4285,0.4285,0.4284,0.4282,0.4281,0.428,0.4279,0.4276,0.4276,0.4274,0.4274,0.4274
,,,,,,,,,,,,,,,,,,,,,,,
ipRGC-Influenced Responses to Light,,,,,,,,,,,,,,,,,,,,,,,
Lsc [W/(sr*sqm)],9.02E-07,9.08E-07,5.21E-06,7.10E-07,7.48E-06,2.61E-06,3.50E-06,2.66E-06,3.28E-06,1.29E-05,2.58E-05,8.33E-06,2.18E-05,6.33E-06,6.37E-06,4.52E-05,7.48E-06,3.08E-05,9.08E-05,4.06E-05,3.64E-05,1.04E-05,1.72E-05
Lmc [W/(sr*sqm)],3.06E-07,1.83E-07,1.99E-06,2.53E-03,1.14E-02,1.77E-02,2.44E-02,3.08E-02,3.72E-02,4.37E-02,5.01E-02,5.62E-02,6.24E-02,6.88E-02,7.50E-02,8.11E-02,8.71E-02,9.39E-02,9.95E-02,1.05E-01,1.11E-01,1.16E-01,1.21E-01
Llc [W/(sr*sqm)],3.18E-07,5.21E-07,2.95E-06,4.90E-03,2.22E-02,3.44E-02,4.74E-02,5.98E-02,7.24E-02,8.50E-02,9.75E-02,1.10E-01,1.22E-01,1.34E-01,1.46E-01,1.58E-01,1.70E-01,1.83E-01,1.94E-01,2.06E-01,2.17E-01,2.28E-01,2.37E-01
Lrh [W/(sr*sqm)],5.71E-07,2.64E-07,2.44E-06,4.16E-04,1.89E-03,2.92E-03,4.02E-03,5.07E-03,6.13E-03,7.23E-03,8.27E-03,9.25E-03,1.03E-02,1.13E-02,1.23E-02,1.34E-02,1.43E-02,1.55E-02,1.64E-02,1.73E-02,1.82E-02,1.90E-02,1.99E-02
Lmel [W/(sr*sqm)],6.72E-07,3.19E-07,2.76E-06,8.77E-05,4.14E-04,6.22E-04,8.51E-04,1.07E-03,1.30E-03,1.56E-03,1.76E-03,1.97E-03,2.19E-03,2.40E-03,2.61E-03,2.87E-03,3.03E-03,3.32E-03,3.53E-03,3.70E-03,3.88E-03,4.03E-03,4.24E-03
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
Wavelength [nm],Le [W/(sr*sqm*nm)],Le [W/(sr*sqm*nm)],Le [W/(sr*sqm*nm)],Le [W/(sr*sqm*nm)],Le [W/(sr*sqm*nm)],Le [W/(sr*sqm*nm)],Le [W/(sr*sqm*nm)],Le [W/(sr*sqm*nm)],Le [W/(sr*sqm*nm)],Le [W/(sr*sqm*nm)],Le [W/(sr*sqm*nm)],Le [W/(sr*sqm*nm)],Le [W/(sr*sqm*nm)],Le [W/(sr*sqm*nm)],Le [W/(sr*sqm*nm)],Le [W/(sr*sqm*nm)],Le [W/(sr*sqm*nm)],Le [W/(sr*sqm*nm)],Le [W/(sr*sqm*nm)],Le [W/(sr*sqm*nm)],Le [W/(sr*sqm*nm)],Le [W/(sr*sqm*nm)],Le [W/(sr*sqm*nm)]
380,0.00E+00,0.00E+00,0.00E+00,2.42E-08,2.68E-07,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,3.39E-07,1.46E-07,0.00E+00,0.00E+00,6.31E-07,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,1.01E-06
381,0.00E+00,0.00E+00,4.20E-08,0.00E+00,5.08E-08,0.00E+00,9.71E-08,0.00E+00,0.00E+00,0.00E+00,0.00E+00,3.76E-06,0.00E+00,0.00E+00,0.00E+00,1.07E-07,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,3.16E-07
382,0.00E+00,0.00E+00,2.97E-09,0.00E+00,0.00E+00,0.00E+00,6.87E-09,0.00E+00,0.00E+00,0.00E+00,0.00E+00,2.44E-06,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,4.91E-07,5.15E-07,0.00E+00,0.00E+00,5.89E-07
383,0.00E+00,9.30E-08,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,2.20E-08,1.68E-07,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00
384,0.00E+00,1.66E-08,0.00E+00,0.00E+00,2.07E-08,0.00E+00,3.84E-08,1.06E-07,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00
385,0.00E+00,2.43E-08,0.00E+00,0.00E+00,3.02E-08,0.00E+00,5.61E-08,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,4.96E-07,0.00E+00,0.00E+00,0.00E+00,2.98E-07
386,0.00E+00,0.00E+00,0.00E+00,0.00E+00,1.27E-07,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,5.48E-07,2.05E-07,0.00E+00,0.00E+00,0.00E+00,0.00E+00,3.14E-07,2.76E-07,3.45E-07,0.00E+00,0.00E+00,1.66E-07
387,8.63E-08,0.00E+00,0.00E+00,0.00E+00,1.90E-08,0.00E+00,0.00E+00,2.64E-07,0.00E+00,0.00E+00,0.00E+00,8.22E-08,3.08E-08,0.00E+00,0.00E+00,0.00E+00,0.00E+00,4.71E-08,0.00E+00,5.17E-08,0.00E+00,0.00E+00,0.00E+00
388,4.30E-08,0.00E+00,0.00E+00,4.30E-08,4.94E-09,0.00E+00,0.00E+00,0.00E+00,3.11E-07,1.80E-07,0.00E+00,4.66E-06,8.50E-07,0.00E+00,0.00E+00,3.39E-07,0.00E+00,0.00E+00,0.00E+00,8.57E-06,0.00E+00,0.00E+00,0.00E+00
389,1.27E-08,0.00E+00,0.00E+00,0.00E+00,4.17E-08,0.00E+00,8.82E-08,0.00E+00,0.00E+00,0.00E+00,0.00E+00,3.60E-07,6.06E-07,0.00E+00,0.00E+00,0.00E+00,0.00E+00,2.82E-06,0.00E+00,9.46E-06,0.00E+00,0.00E+00,0.00E+00
390,2.43E-08,0.00E+00,0.00E+00,0.00E+00,0.00E+00,3.62E-08,1.68E-07,6.46E-08,0.00E+00,0.00E+00,0.00E+00,1.14E-07,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,5.37E-06,0.00E+00,1.13E-05,2.22E-07,0.00E+00,0.00E+00
391,0.00E+00,0.00E+00,0.00E+00,2.95E-08,0.00E+00,2.65E-08,0.00E+00,4.72E-08,0.00E+00,0.00E+00,0.00E+00,8.29E-08,1.78E-07,0.00E+00,2.05E-07,0.00E+00,0.00E+00,8.44E-06,0.00E+00,6.88E-06,1.63E-07,0.00E+00,0.00E+00
392,0.00E+00,1.14E-07,0.00E+00,8.32E-08,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,4.15E-08,0.00E+00,4.78E-08,0.00E+00,0.00E+00,2.32E-06,3.69E-07,7.67E-07,0.00E+00,0.00E+00,4.42E-07
393,0.00E+00,8.59E-07,0.00E+00,0.00E+00,2.17E-09,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,8.32E-09,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,1.44E-08,1.62E-06,0.00E+00,0.00E+00,0.00E+00,0.00E+00,2.02E-08
394,0.00E+00,1.44E-06,0.00E+00,1.04E-08,5.65E-08,0.00E+00,0.00E+00,0.00E+00,0.00E+00,4.35E-08,1.67E-07,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,2.88E-07,0.00E+00,0.00E+00,2.11E-07,0.00E+00,0.00E+00,4.06E-07
395,0.00E+00,2.87E-07,0.00E+00,4.50E-08,3.24E-08,0.00E+00,0.00E+00,0.00E+00,0.00E+00,1.09E-07,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,1.49E-07,0.00E+00,0.00E+00,0.00E+00,3.02E-06,0.00E+00,0.00E+00,0.00E+00
396,0.00E+00,0.00E+00,0.00E+00,4.50E-08,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,1.31E-07,1.48E-07,0.00E+00,0.00E+00,0.00E+00,1.38E-07,0.00E+00,0.00E+00,0.00E+00,6.48E-06,0.00E+00,0.00E+00,0.00E+00
397,0.00E+00,0.00E+00,0.00E+00,8.85E-09,0.00E+00,0.00E+00,0.00E+00,1.10E-07,0.00E+00,4.53E-07,4.22E-08,4.75E-08,0.00E+00,0.00E+00,0.00E+00,1.28E-05,0.00E+00,1.17E-05,3.49E-07,5.00E-06,7.61E-07,0.00E+00,0.00E+00
398,0.00E+00,0.00E+00,0.00E+00,0.00E+00,5.57E-08,0.00E+00,3.11E-07,6.90E-10,0.00E+00,2.83E-09,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,5.37E-06,0.00E+00,7.30E-08,2.18E-09,1.09E-05,4.75E-09,0.00E+00,0.00E+00
399,0.00E+00,0.00E+00,0.00E+00,1.10E-07,0.00E+00,0.00E+00,3.91E-08,0.00E+00,0.00E+00,0.00E+00,8.07E-08,0.00E+00,0.00E+00,0.00E+00,0.00E+00,6.66E-08,0.00E+00,9.96E-06,0.00E+00,1.71E-07,0.00E+00,0.00E+00,0.00E+00
400,0.00E+00,0.00E+00,0.00E+00,5.18E-08,0.00E+00,0.00E+00,1.31E-07,0.00E+00,0.00E+00,0.00E+00,2.70E-07,0.00E+00,0.00E+00,0.00E+00,0.00E+00,2.23E-07,0.00E+00,1.18E-05,0.00E+00,5.74E-07,0.00E+00,0.00E+00,0.00E+00
401,0.00E+00,0.00E+00,0.00E+00,5.84E-08,2.58E-07,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00
402,0.00E+00,0.00E+00,0.00E+00,0.00E+00,1.07E-07,1.78E-07,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,4.16E-07,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,3.50E-07,0.00E+00,0.00E+00,0.00E+00
403,4.35E-08,0.00E+00,0.00E+00,0.00E+00,0.00E+00,1.05E-08,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,2.46E-08,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,9.02E-07,4.58E-07,0.00E+00,0.00E+00
404,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,1.31E-07,0.00E+00,1.17E-07,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,5.23E-08,0.00E+00,0.00E+00,0.00E+00,5.52E-06,4.03E-07,0.00E+00,0.00E+00
405,1.54E-08,0.00E+00,0.00E+00,0.00E+00,0.00E+00,2.63E-08,0.00E+00,0.00E+00,0.00E+00,0.00E+00,7.33E-08,0.00E+00,0.00E+00,0.00E+00,0.00E+00,2.35E-07,0.00E+00,0.00E+00,0.00E+00,2.27E-06,0.00E+00,0.00E+00,0.00E+00
406,4.55E-08,0.00E+00,0.00E+00,0.00E+00,0.00E+00,3.64E-08,0.00E+00,0.00E+00,0.00E+00,0.00E+00,1.01E-07,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,2.24E-07,0.00E+00,4.61E-07,0.00E+00,0.00E+00,0.00E+00
407,1.26E-08,0.00E+00,3.35E-08,0.00E+00,4.16E-08,5.73E-08,0.00E+00,0.00E+00,0.00E+00,0.00E+00,1.60E-07,0.00E+00,0.00E+00,0.00E+00,0.00E+00,2.64E-07,0.00E+00,1.16E-07,3.23E-07,4.67E-07,0.00E+00,0.00E+00,0.00E+00
408,0.00E+00,4.25E-08,3.73E-09,4.25E-08,1.63E-07,5.16E-07,0.00E+00,0.00E+00,0.00E+00,0.00E+00,4.23E-07,0.00E+00,0.00E+00,0.00E+00,0.00E+00,3.71E-06,0.00E+00,0.00E+00,3.61E-08,4.77E-06,0.00E+00,0.00E+00,0.00E+00
409,0.00E+00,0.00E+00,0.00E+00,0.00E+00,1.30E-08,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,3.93E-07,0.00E+00,0.00E+00,0.00E+00,0.00E+00,1.00E-05,0.00E+00,4.82E-08,0.00E+00,5.49E-06,0.00E+00,0.00E+00,0.00E+00
410,0.00E+00,0.00E+00,0.00E+00,0.00E+00,7.95E-08,7.25E-08,0.00E+00,0.00E+00,5.09E-08,0.00E+00,6.73E-08,0.00E+00,0.00E+00,0.00E+00,0.00E+00,1.11E-05,0.00E+00,2.95E-07,0.00E+00,1.07E-05,0.00E+00,0.00E+00,0.00E+00
411,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,2.73E-07,0.00E+00,0.00E+00,8.24E-08,0.00E+00,1.09E-07,2.45E-07,0.00E+00,0.00E+00,0.00E+00,6.65E-06,0.00E+00,0.00E+00,0.00E+00,7.16E-06,0.00E+00,0.00E+00,0.00E+00
412,3.15E-08,6.31E-08,3.15E-08,6.31E-08,0.00E+00,1.50E-07,0.00E+00,0.00E+00,0.00E+00,1.32E-07,1.50E-07,4.21E-06,0.00E+00,0.00E+00,0.00E+00,2.86E-06,0.00E+00,0.00E+00,0.00E+00,1.27E-05,0.00E+00,0.00E+00,0.00E+00
413,5.14E-09,1.03E-08,4.54E-08,5.06E-08,0.00E+00,8.80E-09,0.00E+00,0.00E+00,0.00E+00,2.15E-08,2.17E-07,8.01E-06,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,3.72E-07,0.00E+00,1.03E-05,0.00E+00,0.00E+00,0.00E+00
414,3.64E-09,0.00E+00,0.00E+00,0.00E+00,5.15E-08,9.59E-08,0.00E+00,0.00E+00,0.00E+00,0.00E+00,1.98E-07,0.00E+00,0.00E+00,0.00E+00,0.00E+00,3.55E-07,0.00E+00,3.82E-07,0.00E+00,4.93E-07,3.83E-08,0.00E+00,5.22E-07
415,3.24E-08,0.00E+00,1.23E-08,0.00E+00,3.05E-08,2.85E-07,0.00E+00,0.00E+00,0.00E+00,0.00E+00,5.86E-08,0.00E+00,0.00E+00,0.00E+00,0.00E+00,2.00E-06,0.00E+00,0.00E+00,0.00E+00,6.56E-07,3.41E-07,0.00E+00,3.76E-07
416,0.00E+00,0.00E+00,2.35E-08,2.08E-08,5.85E-08,1.21E-07,0.00E+00,0.00E+00,0.00E+00,0.00E+00,1.12E-07,0.00E+00,0.00E+00,0.00E+00,0.00E+00,3.34E-06,0.00E+00,0.00E+00,4.01E-07,0.00E+00,0.00E+00,0.00E+00,0.00E+00
417,0.00E+00,0.00E+00,0.00E+00,1.47E-08,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,2.76E-07,0.00E+00,0.00E+00,0.00E+00,0.00E+00,6.84E-07,0.00E+00,0.00E+00,2.84E-07,2.93E-07,0.00E+00,0.00E+00,0.00E+00
418,0.00E+00,0.00E+00,3.71E-08,3.71E-08,0.00E+00,0.00E+00,2.57E-07,0.00E+00,0.00E+00,0.00E+00,5.87E-08,0.00E+00,0.00E+00,0.00E+00,0.00E+00,1.45E-07,0.00E+00,0.00E+00,0.00E+00,4.38E-07,0.00E+00,0.00E+00,8.60E-07
419,0.00E+00,2.25E-09,4.07E-08,0.00E+00,1.01E-07,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,1.63E-07,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,4.80E-07,0.00E+00,0.00E+00,0.00E+00
420,0.00E+00,3.17E-08,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,3.30E-06,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,9.64E-07,0.00E+00,0.00E+00,1.21E-07
421,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,4.76E-06,0.00E+00,0.00E+00,1.44E-07,0.00E+00,0.00E+00,1.77E-07,3.70E-07,0.00E+00,0.00E+00,2.68E-07
422,2.62E-08,0.00E+00,0.00E+00,0.00E+00,0.00E+00,4.49E-08,6.05E-08,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,2.07E-06,0.00E+00,0.00E+00,3.24E-07,0.00E+00,4.83E-07,1.44E-07,3.03E-07,0.00E+00,0.00E+00,0.00E+00
423,6.81E-09,0.00E+00,0.00E+00,0.00E+00,2.51E-07,1.17E-08,1.57E-08,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,5.36E-08,0.00E+00,1.26E-07,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00
424,0.00E+00,0.00E+00,0.00E+00,0.00E+00,9.65E-08,0.00E+00,2.50E-09,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,2.40E-07,0.00E+00,0.00E+00,8.52E-09,0.00E+00,0.00E+00,3.86E-07,0.00E+00,0.00E+00,0.00E+00,0.00E+00
425,0.00E+00,0.00E+00,1.75E-08,8.76E-09,0.00E+00,0.00E+00,9.10E-08,0.00E+00,0.00E+00,0.00E+00,8.36E-08,0.00E+00,3.43E-07,0.00E+00,0.00E+00,2.41E-07,0.00E+00,0.00E+00,1.14E-06,0.00E+00,0.00E+00,0.00E+00,0.00E+00
426,0.00E+00,0.00E+00,4.49E-08,2.24E-08,0.00E+00,0.00E+00,5.18E-08,0.00E+00,0.00E+00,0.00E+00,3.68E-07,0.00E+00,1.38E-06,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,5.90E-06,0.00E+00,3.39E-07,0.00E+00,1.87E-07
427,0.00E+00,0.00E+00,4.12E-07,0.00E+00,0.00E+00,0.00E+00,5.29E-08,0.00E+00,0.00E+00,9.56E-08,2.47E-07,1.23E-07,3.35E-06,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,8.87E-06,2.78E-06,4.40E-06,0.00E+00,1.67E-07
428,0.00E+00,5.91E-08,8.64E-07,2.95E-08,0.00E+00,0.00E+00,1.53E-07,0.00E+00,0.00E+00,2.91E-08,3.32E-08,3.55E-07,5.74E-06,0.00E+00,0.00E+00,4.66E-07,0.00E+00,2.73E-07,7.67E-06,8.32E-06,6.53E-06,0.00E+00,0.00E+00
429,0.00E+00,3.27E-07,1.11E-07,1.87E-10,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,3.46E-06,0.00E+00,0.00E+00,0.00E+00,0.00E+00,2.01E-06,0.00E+00,6.90E-06,3.77E-06,0.00E+00,2.17E-09
430,0.00E+00,6.31E-07,5.75E-07,4.27E-08,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,3.41E-08,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,4.26E-06,0.00E+00,0.00E+00,0.00E+00,0.00E+00,3.29E-07
431,2.83E-08,2.14E-08,3.05E-07,4.29E-08,1.76E-08,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,1.02E-07,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,1.98E-07,1.37E-07,0.00E+00,0.00E+00,0.00E+00,0.00E+00
432,2.87E-08,0.00E+00,9.54E-07,0.00E+00,1.78E-08,0.00E+00,4.84E-08,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,2.52E-07,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,3.41E-07,0.00E+00,0.00E+00,0.00E+00,2.43E-07
433,0.00E+00,0.00E+00,1.05E-06,2.72E-08,0.00E+00,0.00E+00,7.97E-08,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,8.73E-08,0.00E+00,0.00E+00,2.15E-07,0.00E+00,0.00E+00,7.00E-08,0.00E+00,0.00E+00,0.00E+00,8.39E-08
434,0.00E+00,0.00E+00,1.44E-07,9.83E-08,0.00E+00,0.00E+00,1.52E-07,0.00E+00,0.00E+00,0.00E+00,1.56E-07,0.00E+00,0.00E+00,0.00E+00,0.00E+00,5.18E-07,0.00E+00,3.01E-07,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00
435,0.00E+00,0.00E+00,5.82E-09,5.82E-09,0.00E+00,9.98E-09,0.00E+00,0.00E+00,0.00E+00,0.00E+00,2.59E-06,0.00E+00,1.57E-07,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,7.11E-06,0.00E+00,0.00E+00
436,1.16E-08,0.00E+00,1.90E-08,3.07E-08,0.00E+00,3.26E-08,0.00E+00,0.00E+00,0.00E+00,0.00E+00,2.51E-06,0.00E+00,0.00E+00,0.00E+00,0.00E+00,1.84E-07,0.00E+00,0.00E+00,1.13E-07,0.00E+00,2.08E-06,0.00E+00,1.35E-07
437,1.28E-08,0.00E+00,0.00E+00,4.74E-08,8.62E-08,0.00E+00,1.60E-07,0.00E+00,0.00E+00,0.00E+00,4.77E-06,0.00E+00,0.00E+00,2.22E-07,0.00E+00,2.93E-06,0.00E+00,0.00E+00,1.23E-07,1.76E-07,2.28E-06,0.00E+00,1.48E-07
438,2.28E-08,2.28E-08,0.00E+00,1.35E-08,3.34E-08,0.00E+00,1.15E-07,0.00E+00,0.00E+00,0.00E+00,1.83E-06,0.00E+00,0.00E+00,8.61E-08,0.00E+00,3.94E-06,0.00E+00,0.00E+00,2.21E-07,2.99E-07,0.00E+00,0.00E+00,0.00E+00
439,8.96E-10,8.96E-10,0.00E+00,0.00E+00,0.00E+00,0.00E+00,2.07E-09,0.00E+00,0.00E+00,0.00E+00,1.63E-06,0.00E+00,1.69E-07,0.00E+00,0.00E+00,3.34E-07,0.00E+00,2.59E-07,2.80E-07,9.07E-09,0.00E+00,0.00E+00,0.00E+00
440,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,5.50E-08,0.00E+00,0.00E+00,0.00E+00,6.78E-07,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,2.30E-07,4.79E-08,0.00E+00,0.00E+00,2.76E-07
441,0.00E+00,0.00E+00,0.00E+00,1.02E-08,0.00E+00,1.75E-08,2.36E-08,0.00E+00,0.00E+00,0.00E+00,2.73E-06,0.00E+00,1.23E-07,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,1.82E-07,0.00E+00,0.00E+00,1.19E-07
442,0.00E+00,0.00E+00,0.00E+00,2.79E-08,0.00E+00,2.11E-08,2.84E-08,0.00E+00,0.00E+00,0.00E+00,2.79E-06,8.39E-08,1.48E-07,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,1.43E-07
443,0.00E+00,0.00E+00,0.00E+00,6.94E-08,0.00E+00,1.79E-07,0.00E+00,0.00E+00,0.00E+00,0.00E+00,8.98E-07,3.61E-08,0.00E+00,0.00E+00,0.00E+00,2.96E-06,0.00E+00,0.00E+00,0.00E+00,2.12E-07,2.20E-07,0.00E+00,0.00E+00
444,5.27E-08,0.00E+00,0.00E+00,3.81E-09,1.31E-07,1.09E-08,0.00E+00,0.00E+00,0.00E+00,0.00E+00,1.26E-07,0.00E+00,0.00E+00,0.00E+00,0.00E+00,5.95E-07,0.00E+00,0.00E+00,0.00E+00,2.79E-07,1.34E-08,0.00E+00,3.05E-07
