Device number: 1510507,,,,,,,,,,,,,,,,,,,,,,,
Name,#1,#2,#3,#4,#5,#6,#7,#8,#9,#10,#11,#12,#13,#14,#15,#16,#17,#18,#19,#20,#21,#22,#23
CCT [K],0,0,4418,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,,,,,,,,,,,,,,,,,,,,,,,
Chrom. Coord. (CIE1931 2°),,,,,,,,,,,,,,,,,,,,,,,
x,0.2872,0.3151,0.3819,0.167,0.1668,0.1668,0.1673,0.1671,0.1669,0.1669,0.167,0.1669,0.1668,0.1672,0.1668,0.1668,0.1668,0.1668,0.167,0.1668,0.1673,0.1667,0.1668
y,0.194,0.1956,0.46,0.0094,0.0091,0.0092,0.0098,0.0093,0.0092,0.0094,0.0096,0.0097,0.0094,0.0097,0.0093,0.0091,0.0097,0.0091,0.0095,0.0095,0.0101,0.0092,0.0092
,,,,,,,,,,,,,,,,,,,,,,,
ipRGC-Influenced Responses to Light,,,,,,,,,,,,,,,,,,,,,,,
Lsc [W/(sr*sqm)],4.86E-06,1.67E-07,5.20E-07,2.90E-03,1.51E-02,2.13E-02,2.80E-02,3.46E-02,4.11E-02,4.79E-02,5.47E-02,6.17E-02,6.79E-02,7.48E-02,8.19E-02,8.81E-02,9.48E-02,1.01E-01,1.09E-01,1.15E-01,1.22E-01,1.28E-01,1.30E-01
Lmc [W/(sr*sqm)],3.38E-06,9.87E-08,2.60E-06,2.50E-04,1.29E-03,1.83E-03,2.43E-03,2.97E-03,3.52E-03,4.14E-03,4.73E-03,5.37E-03,5.86E-03,6.48E-03,7.07E-03,7.54E-03,8.26E-03,8.67E-03,9.40E-03,9.98E-03,1.07E-02,1.10E-02,1.12E-02
Llc [W/(sr*sqm)],4.19E-06,1.45E-07,3.18E-06,1.72E-04,8.85E-04,1.26E-03,1.70E-03,2.05E-03,2.42E-03,2.85E-03,3.27E-03,3.71E-03,4.03E-03,4.50E-03,4.85E-03,5.17E-03,5.68E-03,5.94E-03,6.49E-03,6.87E-03,7.44E-03,7.55E-03,7.69E-03
Lrh [W/(sr*sqm)],4.04E-06,8.63E-08,1.19E-06,8.55E-04,4.44E-03,6.29E-03,8.27E-03,1.02E-02,1.21E-02,1.41E-02,1.62E-02,1.83E-02,2.01E-02,2.21E-02,2.42E-02,2.59E-02,2.81E-02,2.98E-02,3.21E-02,3.41E-02,3.61E-02,3.78E-02,3.85E-02
Lmel [W/(sr*sqm)],4.26E-06,9.08E-08,7.88E-07,1.08E-03,5.60E-03,7.93E-03,1.04E-02,1.29E-02,1.53E-02,1.78E-02,2.03E-02,2.30E-02,2.53E-02,2.79E-02,3.05E-02,3.27E-02,3.54E-02,3.76E-02,4.05E-02,4.29E-02,4.54E-02,4.76E-02,4.85E-02
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
Wavelength [nm],Le [W/(sr*sqm*nm)],Le [W/(sr*sqm*nm)],Le [W/(sr*sqm*nm)],Le [W/(sr*sqm*nm)],Le [W/(sr*sqm*nm)],Le [W/(sr*sqm*nm)],Le [W/(sr*sqm*nm)],Le [W/(sr*sqm*nm)],Le [W/(sr*sqm*nm)],Le [W/(sr*sqm*nm)],Le [W/(sr*sqm*nm)],Le [W/(sr*sqm*nm)],Le [W/(sr*sqm*nm)],Le [W/(sr*sqm*nm)],Le [W/(sr*sqm*nm)],Le [W/(sr*sqm*nm)],Le [W/(sr*sqm*nm)],Le [W/(sr*sqm*nm)],Le [W/(sr*sqm*nm)],Le [W/(sr*sqm*nm)],Le [W/(sr*sqm*nm)],Le [W/(sr*sqm*nm)],Le [W/(sr*sqm*nm)]
380,0.00E+00,0.00E+00,0.00E+00,0.00E+00,4.85E-08,2.74E-06,0.00E+00,1.02E-07,0.00E+00,3.42E-06,0.00E+00,3.45E-06,6.62E-06,8.42E-08,0.00E+00,0.00E+00,4.61E-06,3.40E-06,3.10E-07,1.54E-05,9.02E-06,4.99E-06,4.42E-06
381,0.00E+00,0.00E+00,0.00E+00,0.00E+00,4.20E-08,4.95E-06,4.34E-06,4.42E-08,0.00E+00,4.20E-06,0.00E+00,3.88E-06,3.42E-06,3.36E-06,0.00E+00,3.39E-07,8.38E-06,8.36E-06,3.40E-07,1.66E-05,6.15E-06,9.75E-06,5.99E-06
382,0.00E+00,0.00E+00,0.00E+00,0.00E+00,2.97E-09,2.91E-06,1.81E-06,0.00E+00,1.00E-07,2.50E-06,1.41E-06,3.38E-06,5.87E-06,2.18E-06,0.00E+00,2.29E-07,7.74E-06,7.39E-06,1.46E-08,1.08E-05,1.17E-05,5.87E-07,9.56E-06
383,0.00E+00,0.00E+00,0.00E+00,0.00E+00,1.22E-07,3.37E-06,2.42E-06,0.00E+00,1.97E-07,4.37E-06,3.04E-06,1.52E-06,4.83E-06,5.92E-06,4.28E-06,5.83E-08,7.90E-06,1.27E-05,3.54E-08,1.24E-05,9.26E-06,6.81E-06,0.00E+00
384,0.00E+00,1.66E-08,0.00E+00,0.00E+00,1.55E-07,0.00E+00,1.72E-06,0.00E+00,1.64E-06,1.86E-07,4.97E-06,2.55E-06,8.66E-07,5.29E-06,2.80E-06,2.80E-07,5.05E-06,9.19E-06,2.51E-07,1.02E-05,1.28E-05,4.31E-06,1.31E-06
385,5.14E-08,2.43E-08,0.00E+00,0.00E+00,2.55E-07,3.06E-06,1.31E-06,2.79E-06,2.65E-06,2.40E-06,3.92E-06,4.50E-06,0.00E+00,4.14E-06,5.60E-06,1.76E-06,7.79E-06,8.97E-06,1.19E-07,7.80E-06,7.61E-06,1.13E-05,8.64E-06
386,2.86E-08,0.00E+00,0.00E+00,0.00E+00,1.63E-07,2.50E-06,2.79E-06,4.59E-06,3.41E-06,4.38E-06,5.53E-06,6.32E-06,2.13E-07,2.84E-06,6.67E-06,1.12E-06,7.43E-06,1.09E-05,5.84E-06,9.65E-06,5.43E-06,1.22E-05,9.33E-06
387,0.00E+00,0.00E+00,0.00E+00,0.00E+00,1.95E-06,3.37E-06,2.10E-06,3.67E-06,4.82E-07,3.47E-06,1.82E-06,5.83E-06,1.11E-06,4.78E-06,2.44E-06,3.51E-06,8.25E-06,9.81E-06,5.53E-06,5.44E-06,1.29E-05,9.52E-06,1.03E-05
388,0.00E+00,0.00E+00,0.00E+00,0.00E+00,4.74E-07,2.50E-06,1.17E-06,1.92E-06,2.89E-06,2.47E-06,3.16E-06,8.16E-06,4.68E-06,4.34E-06,6.78E-06,5.62E-07,4.66E-06,5.13E-06,1.21E-05,1.14E-05,8.49E-06,7.41E-06,9.03E-06
389,0.00E+00,1.27E-08,1.27E-08,0.00E+00,3.03E-06,2.21E-06,2.67E-06,5.96E-06,4.90E-06,5.48E-06,9.30E-06,6.35E-06,6.24E-06,9.61E-06,4.70E-06,6.64E-06,8.90E-06,1.09E-05,1.03E-05,1.59E-05,1.12E-05,8.90E-06,1.03E-05
390,0.00E+00,4.54E-08,2.43E-08,0.00E+00,1.98E-06,1.60E-06,1.99E-06,4.90E-06,4.12E-06,8.51E-06,8.49E-06,4.02E-06,7.61E-06,6.52E-06,7.69E-06,9.18E-06,1.11E-05,1.00E-05,8.27E-06,1.27E-05,1.42E-05,9.14E-06,1.26E-05
391,0.00E+00,1.54E-08,0.00E+00,0.00E+00,1.13E-06,2.92E-06,3.44E-06,4.10E-06,5.34E-06,3.62E-06,5.08E-06,6.04E-06,6.91E-06,6.44E-06,7.15E-06,1.00E-05,1.18E-05,1.37E-05,1.12E-05,1.69E-05,1.87E-05,1.52E-05,8.64E-06
392,1.14E-07,7.63E-08,0.00E+00,0.00E+00,8.26E-08,5.66E-06,4.86E-06,6.31E-06,9.79E-06,2.68E-06,5.43E-06,8.33E-06,8.94E-06,1.09E-05,1.02E-05,7.86E-06,9.95E-06,1.56E-05,1.34E-05,1.59E-05,2.34E-05,1.36E-05,1.44E-05
393,0.00E+00,0.00E+00,0.00E+00,0.00E+00,1.72E-06,3.15E-06,2.97E-06,8.11E-06,4.30E-06,9.84E-06,9.56E-06,4.25E-06,7.02E-06,1.21E-05,1.09E-05,1.21E-05,2.03E-05,1.50E-05,1.22E-05,2.02E-05,2.56E-05,1.64E-05,2.04E-05
394,0.00E+00,0.00E+00,0.00E+00,0.00E+00,4.17E-06,6.32E-06,6.66E-06,6.56E-06,7.19E-06,1.21E-05,1.00E-05,6.27E-06,9.16E-06,1.50E-05,1.75E-05,1.48E-05,1.55E-05,1.48E-05,1.97E-05,1.98E-05,1.97E-05,2.40E-05,2.33E-05
395,3.78E-08,0.00E+00,1.89E-08,1.89E-08,3.33E-06,3.24E-06,7.08E-06,7.56E-06,1.08E-05,1.07E-05,1.21E-05,1.17E-05,1.35E-05,1.44E-05,1.53E-05,1.89E-05,2.02E-05,2.05E-05,2.48E-05,2.68E-05,3.02E-05,2.87E-05,2.54E-05
396,3.49E-08,0.00E+00,7.25E-08,1.75E-08,2.38E-06,6.03E-06,9.04E-06,7.01E-06,8.81E-06,1.27E-05,1.16E-05,1.65E-05,1.52E-05,1.82E-05,2.01E-05,2.23E-05,2.70E-05,2.65E-05,3.38E-05,2.59E-05,3.24E-05,3.53E-05,3.18E-05
397,0.00E+00,7.23E-08,1.77E-08,0.00E+00,4.04E-06,4.91E-06,1.11E-05,9.82E-06,1.20E-05,1.95E-05,1.70E-05,2.01E-05,2.27E-05,1.96E-05,2.71E-05,2.60E-05,2.30E-05,2.36E-05,3.29E-05,3.23E-05,4.31E-05,3.55E-05,3.83E-05
398,0.00E+00,4.52E-10,0.00E+00,2.64E-06,3.83E-06,7.74E-06,1.22E-05,1.05E-05,2.00E-05,1.82E-05,1.43E-05,2.75E-05,2.50E-05,2.72E-05,3.00E-05,2.64E-05,3.03E-05,3.83E-05,3.88E-05,4.35E-05,5.10E-05,3.36E-05,4.19E-05
399,3.68E-08,0.00E+00,8.45E-09,4.71E-07,5.97E-06,9.23E-06,1.20E-05,2.03E-05,1.90E-05,2.43E-05,2.34E-05,2.96E-05,3.08E-05,3.46E-05,3.90E-05,3.90E-05,5.01E-05,4.68E-05,5.22E-05,5.66E-05,6.28E-05,5.94E-05,5.89E-05
400,0.00E+00,0.00E+00,2.83E-08,1.22E-06,8.57E-06,1.10E-05,1.70E-05,2.11E-05,2.49E-05,2.66E-05,2.81E-05,3.58E-05,3.98E-05,4.26E-05,4.82E-05,4.81E-05,5.68E-05,5.90E-05,6.62E-05,6.71E-05,7.04E-05,7.28E-05,7.47E-05
401,0.00E+00,0.00E+00,0.00E+00,1.79E-06,1.05E-05,1.54E-05,2.29E-05,2.49E-05,3.01E-05,3.50E-05,3.68E-05,4.58E-05,5.26E-05,5.08E-05,5.93E-05,5.90E-05,6.73E-05,6.77E-05,7.68E-05,7.97E-05,8.52E-05,8.71E-05,9.50E-05
402,3.45E-08,0.00E+00,3.45E-08,2.07E-06,1.44E-05,1.92E-05,2.63E-05,2.78E-05,4.02E-05,4.34E-05,4.70E-05,5.33E-05,6.42E-05,6.18E-05,7.21E-05,7.47E-05,8.77E-05,9.19E-05,9.82E-05,1.06E-04,1.11E-04,1.09E-04,1.13E-04
403,2.04E-09,0.00E+00,2.04E-09,3.13E-06,1.74E-05,2.74E-05,3.05E-05,4.01E-05,4.93E-05,5.38E-05,6.13E-05,6.88E-05,7.74E-05,8.34E-05,8.68E-05,9.37E-05,1.08E-04,1.13E-04,1.28E-04,1.30E-04,1.49E-04,1.39E-04,1.44E-04
404,0.00E+00,0.00E+00,0.00E+00,4.43E-06,2.13E-05,3.15E-05,3.78E-05,5.01E-05,5.60E-05,6.94E-05,7.77E-05,8.81E-05,9.19E-05,1.05E-04,1.14E-04,1.22E-04,1.36E-04,1.43E-04,1.54E-04,1.68E-04,1.77E-04,1.76E-04,1.79E-04
405,1.54E-08,0.00E+00,0.00E+00,5.19E-06,2.65E-05,3.75E-05,5.09E-05,6.28E-05,7.65E-05,8.61E-05,9.77E-05,1.06E-04,1.21E-04,1.29E-04,1.43E-04,1.47E-04,1.73E-04,1.80E-04,1.97E-04,2.05E-04,2.14E-04,2.22E-04,2.27E-04
406,2.13E-08,0.00E+00,0.00E+00,5.72E-06,3.46E-05,4.73E-05,6.55E-05,7.81E-05,9.31E-05,1.08E-04,1.21E-04,1.38E-04,1.54E-04,1.58E-04,1.79E-04,1.92E-04,2.09E-04,2.26E-04,2.44E-04,2.54E-04,2.70E-04,2.82E-04,2.81E-04
407,0.00E+00,0.00E+00,0.00E+00,7.51E-06,4.31E-05,5.94E-05,7.63E-05,9.43E-05,1.17E-04,1.34E-04,1.54E-04,1.72E-04,1.89E-04,2.05E-04,2.29E-04,2.37E-04,2.63E-04,2.77E-04,3.00E-04,3.14E-04,3.43E-04,3.48E-04,3.52E-04
408,0.00E+00,0.00E+00,0.00E+00,8.84E-06,5.37E-05,7.25E-05,9.48E-05,1.24E-04,1.38E-04,1.65E-04,1.88E-04,2.11E-04,2.35E-04,2.62E-04,2.80E-04,3.05E-04,3.23E-04,3.43E-04,3.66E-04,3.99E-04,4.21E-04,4.37E-04,4.45E-04
409,4.12E-08,5.22E-09,0.00E+00,1.14E-05,6.30E-05,9.34E-05,1.23E-04,1.52E-04,1.72E-04,2.09E-04,2.36E-04,2.55E-04,2.82E-04,3.18E-04,3.47E-04,3.70E-04,3.96E-04,4.30E-04,4.50E-04,4.96E-04,5.29E-04,5.47E-04,5.34E-04
410,0.00E+00,3.20E-08,0.00E+00,1.45E-05,7.96E-05,1.16E-04,1.50E-04,1.83E-04,2.17E-04,2.49E-04,2.89E-04,3.26E-04,3.55E-04,3.95E-04,4.24E-04,4.55E-04,4.93E-04,5.28E-04,5.70E-04,6.03E-04,6.41E-04,6.75E-04,6.77E-04
411,0.00E+00,0.00E+00,0.00E+00,1.78E-05,1.00E-04,1.43E-04,1.82E-04,2.26E-04,2.65E-04,3.05E-04,3.55E-04,3.98E-04,4.35E-04,4.82E-04,5.16E-04,5.59E-04,6.07E-04,6.42E-04,7.03E-04,7.30E-04,7.81E-04,8.19E-04,8.29E-04
412,0.00E+00,0.00E+00,0.00E+00,2.10E-05,1.25E-04,1.72E-04,2.28E-04,2.69E-04,3.27E-04,3.76E-04,4.32E-04,4.84E-04,5.32E-04,5.91E-04,6.37E-04,6.86E-04,7.42E-04,7.89E-04,8.57E-04,8.96E-04,9.53E-04,1.01E-03,1.01E-03
413,0.00E+00,0.00E+00,0.00E+00,2.61E-05,1.48E-04,2.10E-04,2.71E-04,3.35E-04,3.90E-04,4.61E-04,5.30E-04,5.85E-04,6.47E-04,7.21E-04,7.80E-04,8.35E-04,9.03E-04,9.73E-04,1.05E-03,1.11E-03,1.17E-03,1.23E-03,1.23E-03
414,0.00E+00,0.00E+00,0.00E+00,3.29E-05,1.85E-04,2.57E-04,3.28E-04,4.09E-04,4.75E-04,5.57E-04,6.37E-04,7.14E-04,7.89E-04,8.65E-04,9.48E-04,1.01E-03,1.10E-03,1.17E-03,1.25E-03,1.32E-03,1.41E-03,1.47E-03,1.50E-03
415,0.00E+00,0.00E+00,0.00E+00,3.90E-05,2.23E-04,3.09E-04,4.03E-04,4.98E-04,5.75E-04,6.77E-04,7.76E-04,8.71E-04,9.58E-04,1.05E-03,1.14E-03,1.24E-03,1.32E-03,1.42E-03,1.51E-03,1.60E-03,1.71E-03,1.80E-03,1.81E-03
416,0.00E+00,0.00E+00,0.00E+00,4.77E-05,2.71E-04,3.79E-04,4.90E-04,6.00E-04,7.14E-04,8.29E-04,9.40E-04,1.06E-03,1.17E-03,1.29E-03,1.40E-03,1.51E-03,1.62E-03,1.72E-03,1.86E-03,1.97E-03,2.07E-03,2.19E-03,2.20E-03
417,0.00E+00,0.00E+00,2.89E-08,5.76E-05,3.25E-04,4.54E-04,5.89E-04,7.17E-04,8.68E-04,1.01E-03,1.14E-03,1.28E-03,1.42E-03,1.55E-03,1.71E-03,1.81E-03,1.97E-03,2.07E-03,2.23E-03,2.37E-03,2.51E-03,2.64E-03,2.68E-03
418,0.00E+00,0.00E+00,6.15E-09,6.74E-05,3.91E-04,5.45E-04,7.13E-04,8.75E-04,1.05E-03,1.21E-03,1.37E-03,1.54E-03,1.71E-03,1.89E-03,2.05E-03,2.21E-03,2.36E-03,2.53E-03,2.69E-03,2.87E-03,3.02E-03,3.19E-03,3.23E-03
419,0.00E+00,0.00E+00,4.07E-08,8.47E-05,4.70E-04,6.66E-04,8.67E-04,1.06E-03,1.24E-03,1.45E-03,1.66E-03,1.88E-03,2.07E-03,2.27E-03,2.47E-03,2.67E-03,2.84E-03,3.05E-03,3.28E-03,3.47E-03,3.65E-03,3.84E-03,3.88E-03
420,0.00E+00,0.00E+00,0.00E+00,9.98E-05,5.65E-04,7.89E-04,1.02E-03,1.27E-03,1.49E-03,1.73E-03,1.97E-03,2.23E-03,2.44E-03,2.70E-03,2.95E-03,3.19E-03,3.39E-03,3.63E-03,3.88E-03,4.12E-03,4.34E-03,4.55E-03,4.63E-03
421,0.00E+00,0.00E+00,0.00E+00,1.18E-04,6.66E-04,9.37E-04,1.21E-03,1.50E-03,1.78E-03,2.06E-03,2.35E-03,2.65E-03,2.90E-03,3.20E-03,3.51E-03,3.76E-03,4.02E-03,4.31E-03,4.61E-03,4.88E-03,5.16E-03,5.43E-03,5.51E-03
422,0.00E+00,0.00E+00,0.00E+00,1.42E-04,7.88E-04,1.10E-03,1.45E-03,1.77E-03,2.10E-03,2.45E-03,2.78E-03,3.14E-03,3.44E-03,3.80E-03,4.15E-03,4.46E-03,4.79E-03,5.11E-03,5.48E-03,5.80E-03,6.12E-03,6.44E-03,6.53E-03
423,0.00E+00,0.00E+00,0.00E+00,1.67E-04,9.06E-04,1.26E-03,1.66E-03,2.04E-03,2.40E-03,2.83E-03,3.20E-03,3.60E-03,3.98E-03,4.37E-03,4.78E-03,5.12E-03,5.52E-03,5.88E-03,6.30E-03,6.68E-03,7.08E-03,7.40E-03,7.53E-03
424,0.00E+00,3.88E-08,0.00E+00,1.89E-04,1.02E-03,1.43E-03,1.87E-03,2.30E-03,2.72E-03,3.17E-03,3.64E-03,4.07E-03,4.47E-03,4.92E-03,5.40E-03,5.81E-03,6.25E-03,6.67E-03,7.13E-03,7.54E-03,8.00E-03,8.41E-03,8.54E-03
425,0.00E+00,0.00E+00,0.00E+00,2.10E-04,1.12E-03,1.57E-03,2.06E-03,2.52E-03,3.00E-03,3.49E-03,3.99E-03,4.49E-03,4.96E-03,5.44E-03,5.96E-03,6.41E-03,6.90E-03,7.36E-03,7.89E-03,8.35E-03,8.81E-03,9.28E-03,9.46E-03
426,0.00E+00,0.00E+00,0.00E+00,2.25E-04,1.19E-03,1.67E-03,2.20E-03,2.70E-03,3.20E-03,3.74E-03,4.25E-03,4.78E-03,5.28E-03,5.82E-03,6.36E-03,6.83E-03,7.37E-03,7.89E-03,8.42E-03,8.95E-03,9.44E-03,9.92E-03,1.01E-02
427,0.00E+00,0.00E+00,0.00E+00,2.34E-04,1.22E-03,1.72E-03,2.26E-03,2.79E-03,3.32E-03,3.86E-03,4.39E-03,4.94E-03,5.48E-03,6.00E-03,6.57E-03,7.06E-03,7.61E-03,8.14E-03,8.71E-03,9.26E-03,9.73E-03,1.03E-02,1.05E-02
428,0.00E+00,0.00E+00,0.00E+00,2.37E-04,1.22E-03,1.72E-03,2.28E-03,2.79E-03,3.32E-03,3.85E-03,4.43E-03,4.98E-03,5.52E-03,6.05E-03,6.62E-03,7.13E-03,7.64E-03,8.16E-03,8.77E-03,9.31E-03,9.82E-03,1.03E-02,1.05E-02
429,0.00E+00,1.87E-10,3.74E-10,2.32E-04,1.18E-03,1.68E-03,2.20E-03,2.71E-03,3.23E-03,3.76E-03,4.28E-03,4.85E-03,5.32E-03,5.89E-03,6.45E-03,6.91E-03,7.47E-03,7.98E-03,8.54E-03,9.07E-03,9.56E-03,1.01E-02,1.02E-02
430,0.00E+00,2.84E-08,5.67E-08,2.13E-04,1.07E-03,1.52E-03,2.01E-03,2.49E-03,2.96E-03,3.45E-03,3.94E-03,4.46E-03,4.92E-03,5.40E-03,5.92E-03,6.38E-03,6.83E-03,7.31E-03,7.86E-03,8.31E-03,8.79E-03,9.26E-03,9.44E-03
431,0.00E+00,0.00E+00,0.00E+00,1.95E-04,9.66E-04,1.37E-03,1.82E-03,2.25E-03,2.68E-03,3.12E-03,3.57E-03,4.02E-03,4.43E-03,4.89E-03,5.34E-03,5.76E-03,6.18E-03,6.61E-03,7.10E-03,7.53E-03,7.96E-03,8.36E-03,8.55E-03
432,0.00E+00,4.19E-08,0.00E+00,1.70E-04,8.52E-04,1.21E-03,1.60E-03,1.98E-03,2.34E-03,2.73E-03,3.13E-03,3.52E-03,3.87E-03,4.29E-03,4.70E-03,5.06E-03,5.44E-03,5.82E-03,6.24E-03,6.61E-03,7.00E-03,7.37E-03,7.53E-03
433,0.00E+00,1.45E-08,0.00E+00,1.46E-04,7.38E-04,1.05E-03,1.39E-03,1.71E-03,2.02E-03,2.37E-03,2.71E-03,3.06E-03,3.36E-03,3.70E-03,4.06E-03,4.39E-03,4.72E-03,5.04E-03,5.39E-03,5.71E-03,6.06E-03,6.37E-03,6.50E-03
434,0.00E+00,0.00E+00,3.26E-08,1.24E-04,6.28E-04,8.89E-04,1.18E-03,1.46E-03,1.76E-03,2.02E-03,2.30E-03,2.59E-03,2.86E-03,3.16E-03,3.48E-03,3.74E-03,4.02E-03,4.31E-03,4.64E-03,4.90E-03,5.20E-03,5.44E-03,5.54E-03
435,5.82E-09,0.00E+00,0.00E+00,1.07E-04,5.48E-04,7.80E-04,1.02E-03,1.28E-03,1.52E-03,1.78E-03,2.02E-03,2.28E-03,2.51E-03,2.76E-03,3.03E-03,3.26E-03,3.51E-03,3.74E-03,4.02E-03,4.27E-03,4.51E-03,4.76E-03,4.86E-03
436,2.87E-07,0.00E+00,0.00E+00,9.42E-05,4.85E-04,6.91E-04,9.00E-04,1.12E-03,1.33E-03,1.56E-03,1.77E-03,2.00E-03,2.20E-03,2.44E-03,2.67E-03,2.86E-03,3.10E-03,3.31E-03,3.56E-03,3.76E-03,3.97E-03,4.19E-03,4.28E-03
437,5.01E-07,0.00E+00,0.00E+00,8.49E-05,4.38E-04,6.28E-04,8.20E-04,1.02E-03,1.21E-03,1.41E-03,1.60E-03,1.81E-03,1.99E-03,2.20E-03,2.42E-03,2.59E-03,2.79E-03,2.98E-03,3.21E-03,3.39E-03,3.59E-03,3.78E-03,3.87E-03
438,8.07E-08,0.00E+00,0.00E+00,7.72E-05,3.97E-04,5.69E-04,7.45E-04,9.20E-04,1.10E-03,1.29E-03,1.45E-03,1.65E-03,1.81E-03,2.00E-03,2.19E-03,2.36E-03,2.53E-03,2.71E-03,2.90E-03,3.09E-03,3.26E-03,3.43E-03,3.50E-03
439,2.81E-08,0.00E+00,0.00E+00,7.09E-05,3.67E-04,5.18E-04,6.80E-04,8.41E-04,1.01E-03,1.17E-03,1.34E-03,1.50E-03,1.66E-03,1.84E-03,1.99E-03,2.15E-03,2.32E-03,2.48E-03,2.66E-03,2.82E-03,2.98E-03,3.13E-03,3.21E-03
440,0.00E+00,0.00E+00,2.38E-08,6.56E-05,3.34E-04,4.77E-04,6.27E-04,7.72E-04,9.13E-04,1.07E-03,1.22E-03,1.38E-03,1.52E-03,1.68E-03,1.83E-03,1.96E-03,2.12E-03,2.25E-03,2.42E-03,2.60E-03,2.73E-03,2.87E-03,2.91E-03
441,2.05E-08,1.02E-08,0.00E+00,5.95E-05,3.04E-04,4.33E-04,5.65E-04,7.01E-04,8.38E-04,9.76E-04,1.12E-03,1.26E-03,1.39E-03,1.53E-03,1.67E-03,1.80E-03,1.93E-03,2.07E-03,2.22E-03,2.35E-03,2.50E-03,2.62E-03,2.67E-03
442,2.46E-08,1.23E-08,0.00E+00,5.38E-05,2.73E-04,3.93E-04,5.15E-04,6.41E-04,7.50E-04,8.84E-04,1.00E-03,1.14E-03,1.26E-03,1.38E-03,1.51E-03,1.63E-03,1.75E-03,1.88E-03,2.00E-03,2.14E-03,2.26E-03,2.38E-03,2.43E-03
443,0.00E+00,0.00E+00,0.00E+00,4.80E-05,2.43E-04,3.48E-04,4.55E-04,5.69E-04,6.64E-04,7.92E-04,8.99E-04,1.01E-03,1.12E-03,1.23E-03,1.35E-03,1.45E-03,1.56E-03,1.67E-03,1.79E-03,1.90E-03,2.03E-03,2.11E-03,2.16E-03
444,5.27E-08,0.00E+00,0.00E+00,4.28E-05,2.16E-04,3.07E-04,4.06E-04,5.03E-04,5.96E-04,6.90E-04,7.91E-04,8.98E-04,9.98E-04,1.08E-03,1.20E-03,1.29E-03,1.38E-03,1.47E-03,1.59E-03,1.69E-03,1.77E-03,1.86E-03,1.91E-03
445,0.00E+00,0.00E+00,0.00E+00,3.70E-05,1.86E-04,2.64E-04,3.49E-04,4.32E-04,5.13E-04,6.00E-04,6.86E-04,7.74E-04,8.57E-04,9.44E-04,1.04E-03,1.11E-03,1.20E-03,1.26E-03,1.37E-03,1.45E-03,1.54E-03,1.61E-03,1.66E-03
