Device number: 1510507,,,,,,,,,,,,,,,,,,,,,,,
Name,#1,#2,#3,#4,#5,#6,#7,#8,#9,#10,#11,#12,#13,#14,#15,#16,#17,#18,#19,#20,#21,#22,#23
612,0.00E+00,0.00E+00,0.00E+00,3.67E-07,2.47E-06,4.08E-06,1.99E-06,3.78E-06,8.50E-06,6.74E-06,7.47E-06,5.40E-06,8.30E-06,1.04E-05,1.10E-05,1.22E-05,1.31E-05,1.69E-05,1.71E-05,1.40E-05,1.36E-05,1.55E-05,2.09E-05
613,0.00E+00,0.00E+00,0.00E+00,5.42E-07,1.89E-06,3.31E-06,2.66E-06,4.53E-06,9.58E-06,6.94E-06,7.37E-06,9.35E-06,9.71E-06,1.00E-05,9.88E-06,1.24E-05,1.39E-05,1.22E-05,1.30E-05,1.36E-05,1.49E-05,1.59E-05,1.88E-05
614,0.00E+00,0.00E+00,0.00E+00,8.67E-08,1.06E-06,2.89E-06,3.62E-06,4.29E-06,8.02E-06,5.43E-06,7.78E-06,7.92E-06,6.35E-06,1.10E-05,1.26E-05,1.18E-05,1.17E-05,1.45E-05,1.33E-05,1.57E-05,1.45E-05,1.83E-05,1.56E-05
615,0.00E+00,0.00E+00,0.00E+00,1.99E-08,1.35E-06,3.47E-06,3.72E-06,1.73E-06,6.60E-06,6.71E-06,5.16E-06,6.93E-06,7.93E-06,1.08E-05,1.15E-05,1.25E-05,1.38E-05,1.37E-05,1.25E-05,1.72E-05,1.26E-05,1.80E-05,1.62E-05
616,0.00E+00,0.00E+00,6.59E-08,3.30E-08,1.89E-06,1.00E-06,4.47E-06,3.42E-06,6.21E-06,7.67E-06,1.61E-06,3.28E-06,4.94E-06,1.02E-05,8.66E-06,1.07E-05,1.05E-05,1.37E-05,1.12E-05,1.26E-05,1.15E-05,2.03E-05,1.75E-05
617,0.00E+00,0.00E+00,0.00E+00,1.71E-08,1.42E-06,2.08E-06,4.07E-06,4.04E-06,4.53E-06,5.37E-06,3.65E-06,5.51E-06,9.50E-06,1.12E-05,1.01E-05,1.05E-05,8.42E-06,1.13E-05,1.19E-05,9.24E-06,1.07E-05,1.21E-05,1.20E-05
618,0.00E+00,0.00E+00,0.00E+00,3.58E-08,1.75E-06,3.73E-06,1.75E-06,4.31E-06,3.09E-06,2.79E-06,4.27E-06,4.51E-06,8.69E-06,9.30E-06,1.22E-05,1.10E-05,8.61E-06,1.08E-05,1.20E-05,1.04E-05,1.00E-05,1.44E-05,1.51E-05
619,0.00E+00,0.00E+00,0.00E+00,4.79E-08,1.02E-06,1.27E-06,2.98E-06,3.63E-06,3.33E-06,4.66E-06,4.68E-06,4.24E-06,8.92E-06,9.22E-06,9.15E-06,1.35E-05,1.27E-05,9.35E-06,1.22E-05,7.34E-06,1.05E-05,1.48E-05,1.38E-05
620,0.00E+00,0.00E+00,3.18E-08,6.88E-08,1.80E-06,6.99E-07,2.62E-07,3.73E-06,6.09E-06,4.79E-06,8.08E-06,4.53E-06,7.50E-06,3.82E-06,4.19E-06,5.08E-06,8.04E-06,8.11E-06,7.38E-06,7.72E-06,9.48E-06,1.39E-05,1.16E-05
621,0.00E+00,0.00E+00,0.00E+00,7.66E-08,2.81E-07,7.38E-07,3.62E-07,7.07E-07,2.08E-06,2.78E-06,3.49E-06,4.58E-06,6.17E-06,6.68E-06,6.47E-06,7.19E-06,7.58E-06,1.05E-05,8.61E-06,8.82E-06,5.80E-06,1.46E-05,1.15E-05
622,0.00E+00,0.00E+00,0.00E+00,3.40E-07,1.51E-06,1.89E-06,2.60E-06,1.94E-08,5.70E-06,6.17E-06,1.80E-06,0.00E+00,1.12E-05,4.33E-06,6.54E-06,7.79E-06,8.44E-06,6.78E-06,3.13E-06,8.07E-06,3.85E-06,1.13E-05,9.74E-06
623,0.00E+00,0.00E+00,0.00E+00,5.74E-07,1.67E-06,3.08E-06,2.29E-06,2.39E-07,4.83E-06,4.07E-06,4.43E-06,0.00E+00,7.16E-06,6.92E-06,6.05E-06,8.87E-06,8.94E-06,6.45E-06,8.16E-06,8.57E-06,9.08E-06,9.75E-06,1.13E-05
624,0.00E+00,0.00E+00,0.00E+00,1.66E-07,1.98E-06,1.18E-06,1.89E-06,2.94E-06,7.80E-07,4.10E-06,4.95E-06,2.38E-07,6.75E-06,5.81E-06,7.92E-06,6.23E-06,6.61E-06,5.87E-06,1.08E-05,5.75E-06,5.87E-06,1.15E-05,1.17E-05
625,0.00E+00,0.00E+00,0.00E+00,6.63E-08,8.83E-08,2.28E-07,1.07E-06,3.17E-06,1.42E-06,1.42E-06,3.70E-06,1.79E-06,5.77E-06,6.40E-06,2.15E-06,3.05E-06,3.80E-06,2.94E-06,4.88E-06,8.11E-06,2.24E-06,1.34E-05,1.18E-05
626,0.00E+00,0.00E+00,0.00E+00,0.00E+00,1.74E-06,3.94E-06,1.91E-06,1.96E-06,2.81E-06,3.45E-06,2.58E-06,1.51E-06,4.71E-06,4.34E-06,3.34E-06,7.05E-06,8.52E-06,9.87E-06,6.76E-06,1.04E-05,8.99E-06,9.23E-06,8.08E-06
627,0.00E+00,1.73E-08,0.00E+00,1.73E-08,1.61E-06,1.09E-06,3.36E-06,1.93E-06,4.30E-06,3.37E-06,2.08E-06,2.51E-06,2.42E-06,4.01E-06,4.49E-06,5.74E-06,7.18E-06,9.24E-06,4.45E-06,5.64E-06,6.92E-06,8.87E-06,8.03E-06
628,0.00E+00,9.51E-09,0.00E+00,9.51E-09,9.62E-07,2.24E-07,1.26E-06,5.70E-07,3.28E-06,1.70E-06,2.56E-06,3.56E-06,3.39E-06,4.33E-06,5.01E-06,6.46E-06,4.66E-06,7.94E-06,5.66E-06,6.11E-06,4.04E-06,7.94E-06,6.18E-06
629,0.00E+00,0.00E+00,0.00E+00,0.00E+00,4.59E-07,1.38E-07,9.33E-07,5.69E-08,4.13E-06,1.02E-06,2.88E-06,1.58E-06,1.64E-06,5.06E-06,5.59E-06,2.46E-06,4.97E-06,5.38E-06,7.58E-06,2.51E-06,6.17E-06,8.40E-06,7.31E-06
630,5.66E-08,0.00E+00,0.00E+00,2.83E-08,1.59E-06,6.11E-09,7.19E-07,2.75E-08,4.24E-06,3.89E-06,2.67E-06,1.57E-07,4.02E-06,5.50E-06,3.47E-06,7.52E-06,8.07E-06,5.19E-06,5.46E-06,7.75E-06,1.97E-06,5.56E-06,5.80E-07
631,0.00E+00,0.00E+00,0.00E+00,1.39E-08,6.22E-07,3.43E-08,2.08E-06,9.21E-08,3.37E-06,1.99E-06,1.18E-06,0.00E+00,3.77E-06,6.33E-06,3.42E-06,6.57E-06,3.46E-06,8.84E-06,4.59E-06,4.89E-06,1.98E-06,6.51E-06,2.68E-06
632,0.00E+00,0.00E+00,0.00E+00,3.42E-08,1.12E-06,9.89E-08,1.96E-06,1.62E-07,5.96E-06,2.38E-06,1.75E-06,0.00E+00,4.64E-06,5.23E-06,4.01E-06,5.48E-06,2.92E-06,1.00E-05,7.46E-06,4.02E-06,2.21E-06,4.18E-06,6.56E-06
633,0.00E+00,0.00E+00,0.00E+00,4.84E-09,2.02E-06,1.45E-06,1.32E-06,8.03E-08,3.53E-06,4.61E-06,1.40E-06,2.44E-06,6.08E-06,5.84E-06,4.45E-06,3.97E-06,1.89E-06,4.69E-06,7.74E-06,7.06E-06,3.17E-06,7.75E-06,8.60E-06
634,0.00E+00,0.00E+00,0.00E+00,0.00E+00,9.84E-07,6.78E-08,5.16E-06,4.66E-08,4.38E-06,1.03E-06,1.18E-06,5.54E-06,2.29E-06,5.23E-06,5.63E-06,4.24E-06,8.14E-06,8.46E-06,3.80E-06,4.92E-06,5.18E-06,6.76E-06,7.53E-06
635,0.00E+00,0.00E+00,0.00E+00,2.11E-08,7.58E-07,4.64E-08,4.08E-08,1.58E-08,1.11E-06,2.03E-06,2.52E-06,1.87E-06,4.45E-06,4.39E-06,4.64E-06,2.11E-06,3.81E-06,2.36E-06,8.90E-06,3.79E-06,0.00E+00,6.13E-06,5.15E-06
636,0.00E+00,0.00E+00,0.00E+00,4.96E-08,1.02E-06,7.34E-08,2.69E-06,2.35E-08,1.79E-06,8.24E-07,1.58E-06,2.36E-06,3.39E-06,1.53E-06,1.97E-06,2.46E-06,1.45E-07,2.93E-06,6.63E-06,6.36E-06,0.00E+00,5.17E-06,7.06E-06
637,0.00E+00,0.00E+00,0.00E+00,7.86E-09,1.19E-06,5.74E-08,3.60E-06,0.00E+00,2.56E-06,2.25E-06,0.00E+00,1.24E-06,5.98E-06,5.74E-06,1.81E-06,2.90E-06,1.58E-06,4.19E-06,6.65E-06,2.11E-06,1.40E-07,5.32E-06,8.94E-06
638,3.37E-08,0.00E+00,0.00E+00,0.00E+00,1.52E-06,1.42E-10,1.58E-06,0.00E+00,7.31E-08,2.57E-06,2.33E-07,3.56E-06,2.73E-08,1.50E-06,6.46E-06,4.95E-06,5.19E-06,4.58E-06,6.71E-06,1.20E-06,2.54E-06,7.30E-06,6.04E-06
639,0.00E+00,0.00E+00,0.00E+00,7.53E-09,1.51E-06,2.32E-06,2.40E-06,5.05E-08,1.77E-07,1.87E-06,3.99E-07,2.39E-07,1.84E-06,3.60E-06,5.63E-06,4.99E-06,2.63E-06,4.45E-06,5.15E-06,2.09E-07,2.36E-06,3.72E-06,5.21E-06
640,0.00E+00,0.00E+00,0.00E+00,1.84E-08,1.35E-06,2.24E-06,2.03E-06,2.77E-08,3.19E-06,2.57E-07,9.77E-07,5.12E-08,3.87E-06,4.36E-06,4.08E-06,2.95E-06,1.32E-06,1.46E-06,4.21E-06,1.87E-07,1.37E-06,6.26E-06,7.02E-06
641,0.00E+00,0.00E+00,0.00E+00,0.00E+00,1.49E-06,1.43E-06,2.61E-06,0.00E+00,1.94E-06,1.49E-06,1.95E-06,0.00E+00,1.50E-06,4.14E-06,3.31E-06,2.08E-06,1.80E-06,3.43E-06,2.82E-06,1.16E-07,5.78E-08,3.91E-06,6.72E-06
642,0.00E+00,0.00E+00,0.00E+00,0.00E+00,5.39E-07,1.63E-06,6.68E-07,0.00E+00,9.39E-07,3.33E-06,3.99E-07,2.46E-06,4.91E-07,4.18E-06,4.60E-06,1.98E-07,2.32E-06,6.90E-07,5.87E-06,1.54E-08,0.00E+00,2.36E-06,5.50E-06
643,0.00E+00,0.00E+00,0.00E+00,0.00E+00,7.91E-07,1.61E-07,3.46E-07,0.00E+00,5.45E-06,1.15E-06,0.00E+00,2.65E-06,3.77E-06,3.71E-06,2.05E-06,1.60E-07,9.82E-07,0.00E+00,3.16E-06,2.91E-07,0.00E+00,7.93E-07,5.55E-06
644,1.22E-08,0.00E+00,0.00E+00,0.00E+00,1.22E-06,2.10E-07,2.11E-06,0.00E+00,3.29E-06,0.00E+00,8.45E-08,3.03E-06,2.62E-06,3.77E-06,2.01E-06,1.53E-06,3.96E-06,1.33E-06,4.40E-06,0.00E+00,1.32E-07,2.86E-06,6.97E-06
645,1.34E-08,0.00E+00,0.00E+00,0.00E+00,6.12E-07,1.63E-06,5.87E-07,0.00E+00,3.72E-06,0.00E+00,7.80E-07,3.82E-06,1.75E-06,6.34E-06,1.27E-06,4.17E-06,2.05E-06,2.33E-06,2.93E-06,0.00E+00,1.44E-07,3.62E-06,6.28E-06
646,0.00E+00,0.00E+00,0.00E+00,0.00E+00,1.39E-06,1.51E-06,2.58E-06,0.00E+00,3.21E-06,0.00E+00,8.92E-07,1.04E-06,3.70E-07,3.67E-06,2.05E-06,3.79E-06,4.84E-06,6.71E-06,3.33E-06,0.00E+00,0.00E+00,1.50E-06,3.58E-06
647,0.00E+00,0.00E+00,0.00E+00,0.00E+00,1.06E-06,1.97E-06,1.07E-07,5.78E-09,3.41E-06,0.00E+00,2.15E-07,0.00E+00,1.92E-07,5.49E-06,7.83E-07,3.18E-07,3.39E-06,1.85E-06,3.90E-06,9.76E-09,3.35E-07,7.26E-06,8.31E-06
648,0.00E+00,0.00E+00,0.00E+00,9.54E-09,3.53E-07,9.32E-07,1.30E-06,7.06E-08,2.69E-06,0.00E+00,2.20E-08,0.00E+00,0.00E+00,2.96E-06,1.53E-06,5.54E-06,4.11E-06,3.06E-06,4.79E-06,2.16E-07,3.08E-07,8.84E-06,5.81E-06
649,0.00E+00,0.00E+00,0.00E+00,3.29E-08,5.85E-07,1.56E-06,2.87E-07,0.00E+00,6.00E-07,0.00E+00,1.15E-07,4.75E-08,1.37E-06,4.38E-06,9.04E-07,2.74E-06,5.83E-07,3.99E-06,3.81E-06,1.60E-07,6.03E-07,5.83E-06,4.93E-06
650,0.00E+00,0.00E+00,0.00E+00,8.19E-09,4.93E-08,3.34E-06,2.33E-07,0.00E+00,3.56E-06,0.00E+00,3.78E-08,2.28E-08,2.94E-06,3.67E-06,4.06E-07,3.03E-06,4.80E-06,4.47E-06,1.74E-06,0.00E+00,1.77E-07,3.59E-06,2.68E-06
651,0.00E+00,0.00E+00,0.00E+00,0.00E+00,1.21E-09,1.99E-06,2.92E-07,0.00E+00,2.75E-06,9.47E-07,0.00E+00,0.00E+00,5.91E-06,1.23E-06,2.73E-06,2.79E-06,2.57E-06,3.43E-06,7.15E-06,0.00E+00,3.27E-09,2.44E-07,3.83E-06
652,6.95E-09,0.00E+00,0.00E+00,0.00E+00,1.39E-08,2.07E-06,1.06E-06,0.00E+00,1.52E-06,2.72E-06,1.19E-07,0.00E+00,5.73E-06,2.06E-06,2.79E-06,2.52E-06,3.30E-06,4.49E-07,4.22E-06,1.76E-06,3.75E-08,1.46E-07,4.74E-06
653,1.81E-08,0.00E+00,0.00E+00,0.00E+00,3.61E-08,1.65E-06,2.87E-06,4.34E-08,4.38E-06,3.71E-06,0.00E+00,0.00E+00,1.83E-06,1.93E-07,4.40E-06,2.95E-06,2.62E-06,2.14E-06,7.00E-06,6.34E-06,1.75E-07,0.00E+00,3.06E-06
654,0.00E+00,0.00E+00,0.00E+00,4.39E-08,7.25E-07,5.91E-07,1.66E-06,3.16E-08,3.14E-06,1.82E-06,0.00E+00,0.00E+00,1.40E-06,1.41E-07,4.08E-06,1.02E-06,4.07E-06,5.68E-06,3.85E-06,1.84E-06,1.75E-07,2.50E-07,4.19E-06
655,0.00E+00,0.00E+00,0.00E+00,5.93E-09,8.03E-07,5.93E-09,1.53E-07,1.32E-07,1.47E-06,1.31E-07,0.00E+00,8.16E-08,9.18E-09,0.00E+00,2.17E-06,1.14E-08,4.53E-06,1.45E-06,1.53E-06,4.25E-06,1.60E-08,2.01E-07,1.47E-06
656,0.00E+00,0.00E+00,0.00E+00,0.00E+00,5.63E-07,8.62E-08,0.00E+00,1.66E-07,5.84E-06,5.82E-08,0.00E+00,2.51E-08,0.00E+00,4.52E-08,0.00E+00,0.00E+00,9.41E-07,1.80E-06,2.61E-06,4.89E-06,1.49E-07,1.79E-06,2.78E-06
657,0.00E+00,0.00E+00,0.00E+00,1.19E-08,5.40E-07,1.33E-06,0.00E+00,0.00E+00,2.20E-06,0.00E+00,0.00E+00,1.11E-07,1.62E-06,8.38E-07,4.22E-08,8.25E-07,1.52E-06,1.30E-06,3.91E-06,0.00E+00,0.00E+00,3.82E-06,1.27E-06
658,0.00E+00,0.00E+00,0.00E+00,1.25E-08,5.78E-08,2.63E-06,1.17E-06,0.00E+00,1.59E-06,0.00E+00,4.44E-08,0.00E+00,2.12E-06,1.96E-06,4.44E-08,1.83E-06,3.74E-06,4.06E-06,3.04E-06,0.00E+00,0.00E+00,1.81E-07,4.65E-06
659,0.00E+00,0.00E+00,0.00E+00,0.00E+00,1.53E-08,1.33E-06,3.10E-07,1.59E-07,2.59E-06,0.00E+00,7.30E-08,0.00E+00,3.81E-06,4.31E-07,9.41E-08,4.34E-06,5.67E-07,1.29E-06,1.82E-06,0.00E+00,1.43E-07,2.90E-08,2.93E-06
660,0.00E+00,0.00E+00,0.00E+00,0.00E+00,2.92E-07,1.02E-06,1.85E-06,0.00E+00,4.04E-06,9.54E-09,0.00E+00,0.00E+00,0.00E+00,9.77E-08,1.60E-07,3.66E-06,2.50E-06,1.27E-07,4.68E-07,3.19E-07,1.58E-07,1.79E-07,1.16E-06
661,0.00E+00,0.00E+00,0.00E+00,0.00E+00,2.86E-08,2.17E-08,3.94E-07,0.00E+00,3.10E-06,9.17E-08,0.00E+00,5.30E-08,0.00E+00,3.19E-08,2.28E-06,3.71E-06,2.55E-07,0.00E+00,2.02E-06,1.43E-06,2.19E-06,2.32E-07,2.40E-06
662,0.00E+00,0.00E+00,0.00E+00,0.00E+00,4.32E-08,5.05E-08,5.95E-07,1.01E-07,4.69E-07,3.55E-08,0.00E+00,8.01E-08,1.04E-07,1.04E-07,3.51E-06,3.26E-06,2.46E-07,0.00E+00,3.93E-06,6.10E-06,3.28E-06,1.64E-07,3.48E-06
663,0.00E+00,0.00E+00,0.00E+00,0.00E+00,7.21E-08,2.12E-08,6.82E-07,4.25E-08,1.65E-06,1.16E-07,0.00E+00,0.00E+00,4.38E-08,2.37E-08,3.73E-06,4.83E-06,3.38E-06,2.10E-07,2.32E-06,3.26E-06,9.53E-07,1.37E-07,2.24E-06
664,2.03E-10,0.00E+00,2.03E-10,0.00E+00,3.14E-08,1.88E-06,1.63E-06,0.00E+00,3.02E-06,6.49E-08,0.00E+00,1.69E-09,6.27E-10,1.03E-07,3.50E-06,3.22E-06,3.28E-06,3.23E-06,5.23E-06,4.37E-06,2.18E-06,3.46E-09,1.30E-06
665,2.34E-08,0.00E+00,2.34E-08,0.00E+00,7.03E-08,1.25E-06,5.28E-07,0.00E+00,2.86E-06,0.00E+00,0.00E+00,1.95E-07,7.25E-08,7.84E-08,2.84E-06,3.16E-06,7.00E-07,9.85E-07,3.88E-06,3.78E-08,3.28E-06,3.99E-07,3.63E-06
666,0.00E+00,0.00E+00,0.00E+00,2.93E-08,7.32E-08,8.97E-07,2.62E-06,0.00E+00,9.64E-07,0.00E+00,0.00E+00,0.00E+00,9.06E-08,4.90E-08,3.08E-06,1.18E-06,9.99E-07,2.05E-07,3.83E-07,8.19E-08,2.84E-06,8.32E-08,1.62E-06
667,0.00E+00,0.00E+00,0.00E+00,1.78E-08,1.40E-06,8.82E-08,1.04E-06,0.00E+00,3.04E-06,0.00E+00,0.00E+00,0.00E+00,3.93E-07,2.98E-08,1.92E-06,2.02E-06,1.91E-06,2.29E-07,4.31E-08,2.22E-07,1.73E-06,5.06E-08,5.28E-08
668,0.00E+00,0.00E+00,0.00E+00,0.00E+00,7.41E-07,1.19E-07,3.04E-06,0.00E+00,3.11E-06,0.00E+00,0.00E+00,0.00E+00,2.44E-06,2.90E-07,8.91E-08,1.55E-07,3.56E-06,1.53E-06,0.00E+00,1.70E-08,0.00E+00,0.00E+00,0.00E+00
669,0.00E+00,0.00E+00,0.00E+00,1.11E-08,0.00E+00,3.87E-08,1.38E-06,0.00E+00,3.63E-06,0.00E+00,0.00E+00,0.00E+00,3.88E-06,5.54E-08,6.55E-06,3.42E-06,4.36E-06,1.82E-06,1.75E-07,4.61E-06,2.70E-07,6.28E-08,3.28E-08
670,0.00E+00,0.00E+00,0.00E+00,3.56E-08,2.54E-08,1.25E-07,8.85E-07,0.00E+00,9.38E-07,0.00E+00,0.00E+00,0.00E+00,6.13E-07,2.21E-07,5.04E-07,1.26E-06,8.78E-07,2.59E-06,1.15E-06,3.43E-06,0.00E+00,2.74E-07,1.81E-07
671,0.00E+00,0.00E+00,0.00E+00,0.00E+00,2.12E-08,0.00E+00,1.29E-06,5.97E-08,5.76E-08,0.00E+00,0.00E+00,0.00E+00,2.43E-06,3.01E-07,2.82E-07,4.53E-06,3.70E-06,5.12E-06,1.30E-06,1.69E-06,0.00E+00,1.73E-07,6.30E-08
672,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,8.40E-07,1.03E-08,2.45E-06,0.00E+00,0.00E+00,0.00E+00,4.86E-07,6.79E-07,6.23E-07,2.18E-06,3.60E-06,2.06E-06,4.40E-06,5.00E-07,1.46E-07,1.94E-08,1.60E-07
673,0.00E+00,0.00E+00,0.00E+00,0.00E+00,1.93E-07,2.05E-07,1.34E-06,0.00E+00,1.28E-06,7.95E-09,6.14E-08,0.00E+00,8.24E-08,3.78E-08,1.33E-08,2.66E-06,1.59E-06,4.89E-06,5.67E-06,0.00E+00,0.00E+00,1.01E-05,3.16E-07
674,0.00E+00,0.00E+00,0.00E+00,0.00E+00,3.12E-07,2.40E-07,2.83E-07,0.00E+00,2.49E-06,4.11E-08,0.00E+00,0.00E+00,0.00E+00,1.95E-07,1.08E-07,4.23E-08,7.49E-07,4.59E-06,0.00E+00,5.57E-08,0.00E+00,6.62E-06,6.51E-08
675,0.00E+00,0.00E+00,0.00E+00,0.00E+00,9.09E-08,1.59E-07,3.16E-07,0.00E+00,3.77E-07,0.00E+00,0.00E+00,0.00E+00,1.69E-07,0.00E+00,4.34E-08,4.72E-08,2.23E-06,4.49E-06,0.00E+00,6.22E-08,0.00E+00,8.36E-07,7.27E-08
676,0.00E+00,0.00E+00,0.00E+00,0.00E+00,2.52E-08,1.27E-07,1.31E-07,0.00E+00,8.70E-07,0.00E+00,0.00E+00,0.00E+00,1.46E-06,0.00E+00,8.97E-08,1.27E-06,3.73E-06,3.20E-06,2.45E-07,1.28E-07,0.00E+00,1.44E-07,0.00E+00
677,0.00E+00,0.00E+00,0.00E+00,0.00E+00,9.76E-08,0.00E+00,2.80E-09,0.00E+00,2.77E-06,0.00E+00,0.00E+00,6.02E-09,1.54E-06,0.00E+00,7.68E-09,2.50E-08,6.40E-07,4.36E-06,2.72E-07,1.55E-07,0.00E+00,1.56E-06,4.40E-06
678,0.00E+00,0.00E+00,0.00E+00,0.00E+00,1.03E-06,5.36E-07,2.72E-08,0.00E+00,1.41E-06,0.00E+00,0.00E+00,5.86E-08,1.10E-06,0.00E+00,7.46E-08,2.43E-07,1.53E-06,5.18E-06,2.69E-06,1.07E-07,0.00E+00,4.98E-06,3.06E-06
679,0.00E+00,0.00E+00,0.00E+00,0.00E+00,1.12E-06,1.88E-06,0.00E+00,0.00E+00,2.66E-06,0.00E+00,0.00E+00,0.00E+00,3.21E-06,0.00E+00,0.00E+00,0.00E+00,9.91E-07,3.47E-06,1.59E-06,0.00E+00,0.00E+00,4.96E-06,1.55E-06
680,0.00E+00,0.00E+00,0.00E+00,0.00E+00,3.92E-07,1.24E-06,0.00E+00,0.00E+00,3.13E-06,0.00E+00,0.00E+00,0.00E+00,3.87E-06,0.00E+00,0.00E+00,9.14E-08,1.30E-06,1.90E-06,7.16E-07,0.00E+00,0.00E+00,8.65E-07,1.41E-07
681,0.00E+00,0.00E+00,0.00E+00,0.00E+00,2.70E-09,6.23E-07,7.91E-08,0.00E+00,1.50E-06,0.00E+00,0.00E+00,0.00E+00,1.28E-06,1.01E-07,0.00E+00,1.14E-07,1.30E-06,7.67E-07,1.47E-07,0.00E+00,1.60E-07,0.00E+00,0.00E+00
682,0.00E+00,0.00E+00,0.00E+00,0.00E+00,8.94E-08,6.96E-08,8.65E-08,0.00E+00,2.85E-08,0.00E+00,0.00E+00,0.00E+00,0.00E+00,7.47E-08,2.79E-08,7.28E-07,1.44E-06,4.99E-06,1.08E-07,7.99E-08,0.00E+00,0.00E+00,0.00E+00
683,0.00E+00,0.00E+00,0.00E+00,0.00E+00,1.51E-08,1.36E-07,2.52E-07,0.00E+00,8.18E-08,0.00E+00,1.39E-07,0.00E+00,0.00E+00,1.01E-07,1.12E-06,1.39E-06,3.86E-07,3.16E-06,0.00E+00,2.29E-07,0.00E+00,0.00E+00,8.93E-08
684,0.00E+00,0.00E+00,0.00E+00,0.00E+00,7.86E-09,2.36E-08,2.46E-07,3.33E-08,2.95E-07,0.00E+00,7.25E-08,0.00E+00,0.00E+00,5.26E-08,5.57E-07,2.31E-06,9.46E-08,1.81E-06,0.00E+00,3.53E-06,0.00E+00,0.00E+00,1.78E-07
685,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,8.18E-07,9.84E-07,1.01E-09,8.50E-09,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,1.97E-06,6.98E-08,2.86E-09,1.82E-06,0.00E+00,1.06E-07,0.00E+00,0.00E+00,3.98E-09
686,0.00E+00,0.00E+00,0.00E+00,6.48E-09,0.00E+00,2.51E-06,4.35E-07,1.95E-08,3.52E-06,0.00E+00,0.00E+00,0.00E+00,9.24E-08,0.00E+00,2.49E-07,4.09E-06,1.11E-07,2.50E-06,3.13E-08,2.37E-07,0.00E+00,3.99E-07,1.77E-07
687,0.00E+00,0.00E+00,0.00E+00,1.62E-08,0.00E+00,8.30E-07,1.10E-06,4.87E-08,1.37E-06,0.00E+00,3.14E-08,0.00E+00,4.29E-07,9.11E-08,0.00E+00,9.98E-07,2.77E-07,3.97E-06,1.44E-07,0.00E+00,0.00E+00,1.78E-06,6.62E-07
688,0.00E+00,0.00E+00,0.00E+00,0.00E+00,6.23E-08,2.72E-07,1.17E-08,0.00E+00,3.65E-07,0.00E+00,2.09E-08,0.00E+00,2.12E-06,6.05E-08,7.36E-08,1.76E-06,3.81E-06,4.51E-06,1.44E-07,0.00E+00,0.00E+00,1.18E-06,8.69E-07
689,0.00E+00,0.00E+00,0.00E+00,0.00E+00,5.64E-09,1.39E-07,0.00E+00,0.00E+00,3.40E-09,0.00E+00,0.00E+00,0.00E+00,3.41E-07,9.30E-08,2.04E-07,2.66E-07,3.45E-07,1.35E-06,9.09E-09,2.82E-07,0.00E+00,7.43E-06,4.33E-06
690,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,1.08E-06,7.34E-08,9.52E-09,0.00E+00,0.00E+00,0.00E+00,1.63E-08,8.17E-08,6.06E-07,1.88E-07,4.49E-08,5.07E-06,0.00E+00,0.00E+00,0.00E+00,4.78E-07,4.09E-06
691,0.00E+00,0.00E+00,0.00E+00,0.00E+00,2.49E-08,1.24E-08,1.43E-06,0.00E+00,2.34E-07,0.00E+00,0.00E+00,0.00E+00,5.36E-08,1.71E-06,1.23E-06,0.00E+00,1.48E-07,2.05E-06,6.01E-08,1.26E-07,0.00E+00,1.58E-06,2.98E-06
692,0.00E+00,0.00E+00,0.00E+00,0.00E+00,2.03E-08,1.02E-08,7.03E-07,0.00E+00,1.55E-06,0.00E+00,0.00E+00,0.00E+00,0.00E+00,1.39E-06,2.54E-06,7.55E-08,0.00E+00,9.31E-07,2.39E-07,1.03E-07,0.00E+00,2.23E-07,3.03E-06
693,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,1.98E-06,0.00E+00,3.61E-06,0.00E+00,0.00E+00,0.00E+00,1.66E-07,2.25E-06,1.95E-06,1.15E-08,0.00E+00,0.00E+00,2.88E-08,0.00E+00,0.00E+00,3.38E-08,6.19E-07
694,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,2.51E-07,0.00E+00,1.86E-06,0.00E+00,0.00E+00,1.18E-08,7.93E-08,8.57E-08,0.00E+00,0.00E+00,0.00E+00,0.00E+00,1.71E-06,0.00E+00,2.28E-08,2.40E-08,1.32E-06
695,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,2.29E-08,1.09E-06,0.00E+00,2.07E-08,0.00E+00,0.00E+00,5.12E-08,0.00E+00,3.83E-08,8.12E-07,4.41E-08,3.42E-07,0.00E+00,3.20E-06,1.34E-06,2.23E-07,3.00E-07,1.80E-06
696,0.00E+00,0.00E+00,0.00E+00,0.00E+00,1.88E-08,2.25E-08,0.00E+00,0.00E+00,8.82E-08,0.00E+00,0.00E+00,0.00E+00,2.09E-06,1.00E-07,3.26E-06,1.85E-06,1.14E-06,8.19E-08,2.35E-06,2.64E-06,1.21E-07,1.92E-07,3.56E-06
